timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
24346, 1043, -58, -22, 16, 2, -27, 531, -664, -283
24352, 1036, -57, -35, -14, -51, 20, 519, -670, -289
24358, 1013, -57, -47, -2, -32, 23, 532, -658, -295
24365, 1051, -63, -21, 8, -16, 16, 534, -645, -294
24371, 1051, -57, -35, -9, -9, 53, 540, -628, -295
24377, 1035, -67, -55, 4, -19, 60, 546, -606, -304
24383, 995, -77, -38, -9, -22, 75, 547, -571, -309
24389, 1031, -77, -22, 7, 15, 59, 547, -528, -316
24396, 983, -79, -45, -18, -18, 74, 546, -495, -312
24402, 999, -93, -46, 4, 17, 57, 541, -466, -316
24408, 1029, -96, 0, -4, -14, 67, 541, -433, -318
24415, 1003, -100, -54, -14, -19, 72, 535, -420, -310
24421, 1057, -118, 1, 18, 10, 67, 517, -391, -319
24427, 1036, -120, -4, -37, -65, 117, 504, -354, -313
24433, 993, -125, -72, -4, 4, 91, 495, -321, -321
24439, 1040, -143, 13, 27, 36, 99, 466, -291, -319
24446, 1027, -144, -15, -14, 19, 128, 441, -264, -310
24452, 1043, -159, 7, 26, 53, 124, 420, -231, -310
24458, 1005, -161, 12, -23, -23, 164, 390, -210, -321
24465, 934, -166, -67, -14, 21, 137, 372, -183, -307
24471, 1023, -190, 42, 25, 29, 138, 339, -171, -312
24477, 945, -194, -26, -9, 5, 153, 307, -156, -294
24483, 966, -205, 2, 45, 70, 105, 277, -142, -294
24489, 967, -215, 44, 0, -14, 132, 262, -145, -294
24496, 954, -220, 5, 5, 5, 100, 235, -142, -283
24502, 978, -238, 40, 17, 0, 98, 211, -142, -280
24508, 963, -246, 21, -6, 7, 92, 192, -151, -276
24514, 1002, -257, 23, 11, 16, 80, 183, -141, -270
24521, 968, -276, 44, 0, -14, 119, 156, -150, -265
24527, 974, -270, 27, 17, 32, 93, 151, -150, -262
24533, 981, -283, 64, 16, 2, 107, 126, -157, -256
24539, 931, -288, 26, -4, 11, 103, 105, -160, -247
24546, 984, -296, 62, 25, 14, 93, 85, -168, -256
24552, 920, -307, 37, -1, 0, 100, 76, -168, -234
24558, 969, -307, 43, 39, 39, 74, 49, -174, -235
24564, 966, -318, 99, 10, 0, 105, 52, -183, -240
24571, 928, -324, 36, 13, 30, 91, 46, -184, -225
24577, 975, -339, 114, 20, 23, 85, 24, -198, -217
24583, 947, -347, 74, -18, -3, 95, 13, -210, -211
24589, 982, -351, 75, 14, 24, 93, 21, -216, -202
24596, 947, -375, 83, -10, -10, 125, 9, -223, -186
24602, 967, -372, 86, -6, -11, 127, 4, -234, -183
24608, 954, -385, 92, -11, -49, 148, -1, -244, -169
24615, 873, -393, 21, 1, -21, 142, -6, -258, -150
24621, 927, -408, 102, 43, -17, 121, -24, -280, -144
24627, 839, -408, 58, -1, -65, 139, -33, -288, -138
24633, 864, -415, 74, 58, 18, 80, -31, -300, -133
24640, 796, -394, 107, 16, -56, 100, -40, -304, -117
24646, 665, -421, 55, 19, -38, 11, -40, -312, -129
24652, 871, -423, 178, 36, -13, -77, -43, -322, -123
24658, 811, -409, 79, -55, -104, -65, -46, -313, -136
24665, 927, -422, 104, 21, -14, -135, -43, -303, -139
24671, 957, -413, 134, -51, -75, -92, -40, -294, -139
24677, 892, -402, 22, -49, -44, -95, -34, -289, -156
24683, 1000, -401, 86, 6, -7, -130, -36, -270, -154
24690, 907, -393, 81, -37, -56, -70, -18, -273, -168
24696, 884, -373, 46, -14, -32, -86, -3, -258, -171
24702, 941, -377, 87, -9, -33, -119, -7, -252, -181
24708, 942, -360, 62, -57, -102, -78, 4, -243, -183
24714, 929, -355, 15, 29, 32, -144, 15, -226, -193
24721, 995, -351, 132, -12, -100, -81, 19, -214, -199
24727, 888, -332, -25, -51, -91, -87, 30, -210, -208
24733, 1013, -341, 104, 56, 4, -121, 34, -207, -216
24740, 933, -330, 76, -61, -106, -71, 51, -202, -214
24746, 962, -319, 15, -11, -15, -135, 63, -189, -219
24752, 1010, -295, 76, -16, -67, -84, 66, -187, -225
24758, 910, -292, 2, -19, -66, -82, 81, -183, -231
24765, 991, -289, 74, 27, -59, -127, 88, -169, -238
24771, 947, -271, 44, -11, -91, -90, 108, -174, -252
24777, 954, -266, 35, 19, -25, -132, 121, -160, -250
24783, 1000, -262, 76, -3, -87, -108, 136, -169, -253
24790, 962, -247, 10, -10, -44, -116, 153, -169, -259
24796, 1007, -242, 54, 14, -37, -123, 171, -165, -270
24802, 978, -233, 39, -33, -85, -93, 184, -166, -268
24808, 997, -231, 6, 6, -12, -121, 213, -162, -267
24815, 983, -216, 37, -34, -98, -77, 229, -169, -285
24821, 948, -199, -13, -8, -44, -105, 250, -175, -277
24827, 1006, -199, 44, 18, -38, -121, 271, -174, -289
24833, 958, -186, 18, -34, -105, -83, 288, -186, -289
24840, 1004, -177, 16, 20, -21, -136, 322, -190, -291
24846, 1003, -169, 35, -27, -86, -105, 334, -207, -304
24852, 991, -153, -24, -4, -36, -120, 357, -222, -298
24858, 1048, -155, 53, 22, -44, -111, 381, -234, -312
24865, 992, -138, -22, -20, -65, -90, 409, -256, -316
24871, 1017, -139, 5, 32, -8, -112, 418, -273, -315
24877, 1025, -131, 39, -28, -88, -73, 438, -289, -327
24883, 984, -113, -40, -11, -51, -80, 465, -310, -313
24890, 1043, -113, 37, 7, -59, -81, 468, -340, -325
24896, 997, -102, -28, -24, -77, -63, 504, -370, -325
24902, 1042, -104, 1, 24, -11, -80, 508, -388, -325
24908, 990, -93, 4, -21, -81, -49, 513, -408, -330
24915, 983, -78, -37, 9, -39, -73, 528, -430, -331
24921, 1025, -82, 29, 8, -49, -68, 537, -465, -327
24927, 977, -73, -44, -18, -59, -65, 537, -492, -324
24933, 1052, -72, 7, 23, -34, -78, 540, -523, -331
24940, 1033, -60, -16, -23, -65, -51, 547, -561, -319
24946, 1040, -60, -25, 2, -26, -53, 552, -592, -318
24952, 1031, -64, -7, 1, -28, -42, 547, -609, -307
