timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
22771, 1018, -82, -31, -18, -30, 13, 532, -577, -312
22777, 1022, -85, -5, 10, -26, 18, 538, -571, -319
22783, 1015, -88, -5, -7, -37, 25, 531, -556, -321
22790, 1037, -86, -19, 2, -8, 29, 534, -538, -319
22796, 1057, -96, -3, 0, -46, 60, 534, -522, -324
22802, 1032, -100, -7, -3, -63, 79, 531, -498, -328
22808, 1018, -108, -10, 4, -18, 70, 520, -462, -328
22815, 1017, -111, -14, -9, -3, 89, 513, -424, -327
22821, 1006, -113, -11, 6, 5, 88, 508, -390, -330
22827, 991, -131, 5, 0, 2, 84, 490, -360, -343
22833, 1004, -129, -3, -16, 3, 88, 480, -331, -337
22839, 1044, -139, 9, 21, 44, 84, 457, -292, -327
22846, 1021, -155, 39, -14, -20, 126, 441, -267, -336
22852, 976, -159, -10, -21, 1, 126, 421, -244, -336
22858, 1027, -171, 31, 15, 35, 105, 400, -223, -336
22864, 986, -177, 3, -40, 5, 132, 378, -207, -324
22871, 1004, -192, 9, 9, 43, 127, 358, -174, -315
22877, 989, -200, 61, -11, -2, 145, 330, -165, -313
22883, 939, -207, -25, -18, 19, 122, 325, -153, -303
22889, 995, -220, 47, 23, 25, 115, 294, -133, -304
22896, 953, -222, 35, 0, 19, 122, 273, -127, -306
22902, 957, -230, 34, 52, 63, 81, 253, -120, -291
22908, 934, -237, 55, 7, -18, 102, 225, -121, -291
22914, 965, -255, 49, 34, 44, 55, 207, -118, -292
22921, 999, -272, 99, 16, -8, 75, 190, -123, -294
22927, 953, -267, 31, -11, -17, 85, 178, -114, -279
22933, 1001, -284, 80, 35, 16, 70, 154, -129, -292
22940, 969, -280, 72, -23, -39, 110, 136, -126, -283
22946, 979, -293, 55, 25, 29, 91, 126, -130, -280
22952, 982, -303, 121, 0, -26, 115, 102, -135, -280
22958, 929, -293, 33, -28, -11, 104, 88, -138, -274
22964, 989, -314, 91, 39, 28, 82, 76, -147, -265
22971, 906, -323, 81, -23, -46, 119, 67, -148, -256
22977, 933, -328, 40, 14, 25, 74, 49, -151, -258
22983, 990, -336, 131, 20, -11, 93, 36, -165, -256
22990, 916, -333, 37, -10, -4, 89, 33, -171, -246
22996, 968, -359, 99, 51, 30, 74, 18, -187, -238
