timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-6512, 1034, -169, 65, -11, -119, 10, 397, -669, -346
-6506, 1062, -175, 90, -21, -66, 67, 415, -655, -361
-6500, 982, -172, 87, -86, -223, 105, 442, -616, -369
-6493, 1030, -198, 20, -115, -418, 44, 472, -622, -354
-6487, 989, -184, -36, -92, -205, 93, 510, -594, -352
-6481, 1012, -181, -69, -146, -418, 96, 546, -570, -339
-6475, 971, -223, -99, -61, -277, 116, 559, -555, -330
-6468, 1027, -210, -73, 20, 30, 87, 574, -513, -334
-6462, 967, -225, -92, -2, -161, 112, 565, -456, -343
-6456, 980, -238, -103, 22, 2, 88, 556, -417, -351
-6450, 1009, -228, -40, 42, 37, 97, 547, -367, -354
-6443, 961, -242, -155, -70, -443, 88, 538, -361, -331
-6437, 967, -261, -142, 82, 65, 65, 501, -333, -340
-6431, 976, -257, -58, 109, 203, 93, 469, -307, -349
-6425, 940, -273, -71, -6, -152, 119, 438, -282, -330
-6418, 1001, -274, -74, 9, 44, 93, 426, -258, -346
-6412, 949, -275, -62, 9, -55, 125, 402, -240, -343
-6406, 933, -310, -129, 34, -46, 88, 387, -228, -340
-6400, 946, -303, -83, 32, 64, 74, 373, -208, -340
-6393, 958, -305, -45, 38, 65, 51, 336, -190, -334
-6387, 978, -318, -73, 46, 21, 58, 318, -186, -330
-6381, 974, -318, -45, 25, 12, 90, 298, -181, -340
-6375, 943, -325, -60, -24, -100, 108, 279, -174, -331
-6368, 937, -330, -97, 2, 23, 78, 259, -174, -324
-6362, 968, -337, -20, 41, 122, 72, 238, -165, -325
-6356, 893, -340, -49, -76, -231, 133, 237, -162, -315
-6350, 927, -358, -92, -9, 34, 46, 225, -166, -315
-6343, 974, -359, -22, -7, 45, 50, 208, -153, -312
-6337, 939, -382, -129, -89, -208, 81, 213, -169, -301
-6331, 942, -373, -103, 7, 4, 84, 195, -169, -292
-6325, 957, -373, -44, -7, -63, 98, 177, -172, -283
-6318, 920, -395, -111, -13, -74, 107, 174, -172, -283
-6312, 938, -393, -93, 37, 49, 77, 150, -175, -271
-6306, 903, -387, -24, 11, 16, 107, 141, -171, -264
-6300, 901, -404, -77, -4, 15, 74, 120, -184, -256
-6293, 940, -416, -64, 9, 16, 78, 111, -180, -252
-6287, 873, -421, -52, -11, -13, 89, 105, -189, -249
-6281, 927, -432, -52, 2, 30, 48, 93, -198, -234
-6275, 908, -431, -51, -4, 52, 72, 88, -193, -235
-6268, 919, -433, -38, -5, -35, 61, 79, -195, -223
-6262, 894, -440, -54, 14, 7, 57, 81, -205, -216
-6256, 897, -447, -61, 27, 60, 41, 72, -199, -214
-6250, 927, -449, 25, -5, -27, 82, 63, -204, -204
-6243, 875, -452, -58, -23, -11, 79, 60, -214, -198
-6237, 898, -463, -48, 30, 47, 46, 54, -222, -192
-6231, 894, -466, 15, 1, 21, 68, 51, -214, -180
-6225, 869, -477, -63, -18, -8, 58, 43, -226, -184
-6218, 938, -481, 0, 20, 12, 60, 42, -231, -177
-6212, 844, -477, -36, -9, -21, 86, 36, -229, -169
-6206, 890, -487, -17, 18, 5, 53, 31, -234, -157
-6200, 867, -489, -30, -2, 14, 71, 30, -240, -156
-6193, 878, -486, -16, 18, -32, 58, 18, -246, -145
-6187, 823, -498, 32, 4, -62, 81, 18, -252, -139
-6181, 808, -485, -6, -11, 4, 32, 18, -255, -132
-6175, 821, -494, 12, 11, -6, 4, 12, -255, -127
-6168, 813, -489, 2, -32, -21, -7, 12, -256, -132
-6162, 792, -494, -21, -1, 11, -57, 13, -250, -124
-6156, 863, -492, 62, -21, -14, -83, 19, -246, -138
-6150, 834, -487, -3, -92, -51, -70, 31, -240, -145
-6143, 885, -482, -44, -31, -4, -125, 46, -229, -151
-6137, 904, -469, 4, -32, -73, -88, 43, -216, -165
-6131, 851, -465, -71, -42, -46, -95, 67, -217, -165
-6125, 925, -460, -26, 25, 34, -124, 64, -208, -183
-6118, 888, -466, 20, -62, -201, -117, 63, -196, -199
-6112, 852, -430, -82, -43, -47, -93, 88, -190, -198
-6106, 899, -439, -26, 42, 26, -144, 91, -184, -199
-6100, 994, -426, 21, -114, -326, -195, 100, -186, -210
-6093, 854, -412, -112, -33, -106, -102, 111, -195, -208
-6087, 941, -420, -8, 5, -7, -84, 120, -174, -225
-6081, 929, -400, -64, -7, 67, -32, 133, -171, -229
-6075, 901, -387, -99, 24, 88, -107, 144, -148, -240
-6068, 995, -380, 19, 30, 11, -123, 151, -145, -258
-6062, 892, -372, -54, -16, -90, -81, 169, -138, -264
-6056, 938, -371, -51, 37, -40, -149, 177, -136, -271
