timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
27239, 247, 103, 975, -1, -27, 0, -324, 109, -31
27245, 250, 102, 974, -4, -28, 0, -333, 109, -33
27251, 253, 108, 982, -2, -25, -1, -331, 111, -33
27258, 251, 101, 977, 0, -29, 0, -328, 109, -34
27264, 250, 105, 979, -1, -29, 0, -340, 117, -27
27270, 251, 106, 977, 0, -30, 0, -333, 109, -33
27276, 253, 104, 975, -2, -28, 0, -339, 114, -27
27283, 250, 102, 977, -2, -28, 0, -334, 109, -37
27289, 251, 103, 978, -1, -29, 0, -327, 106, -28
27295, 251, 104, 977, -2, -28, 0, -339, 99, -25
27301, 251, 104, 976, -1, -28, 0, -328, 111, -31
27308, 251, 104, 977, -2, -28, 0, -331, 109, -34
