timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
19009,-973,37,298,-4,-161,7,-135,274,70
19015,-960,35,326,-2,-99,0,-132,273,66
19022,-921,31,327,-12,-50,2,-141,274,69
19028,-972,41,301,0,23,1,-138,273,64
19034,-974,34,325,0,56,2,-135,268,70
19040,-988,40,298,-23,32,-7,-138,277,69
19047,-1021,64,272,-24,23,-41,-139,279,67
19053,-1014,44,277,-20,55,-126,-133,279,70
19059,-1031,25,276,-21,55,-144,-136,283,78
19065,-1097,40,286,-21,143,-230,-130,295,79
19072,-1169,34,247,-50,36,-391,-114,291,84
19078,-1175,1,260,-43,28,-600,-99,282,79
19084,-1142,-49,308,-93,-5,-731,-64,282,85
19090,-1006,-73,256,-88,76,-844,-49,271,76
19097,-952,-135,258,-92,-42,-949,-18,273,91
19103,-884,-241,228,-93,40,-986,19,252,96
19109,-822,-327,209,-70,79,-981,39,240,91
19115,-773,-414,200,-73,60,-964,79,223,94
19122,-738,-467,199,-43,96,-955,100,213,94
19128,-800,-516,192,5,181,-962,129,178,100
19134,-678,-607,193,36,257,-986,136,162,105
19140,-595,-657,193,29,195,-1012,169,139,109
19147,-472,-725,181,-28,25,-1017,186,117,105
19153,-346,-778,166,-85,-148,-989,208,87,114
19159,-308,-822,157,-94,-142,-935,226,46,106
19165,-278,-871,181,-74,-28,-870,234,15,109
19172,-202,-896,162,-80,-35,-834,232,-10,106
19178,-135,-939,163,-107,-109,-798,252,-43,115
19184,-88,-930,133,-137,-105,-760,250,-73,111
19190,-37,-931,147,-142,-85,-713,253,-108,117
19197,29,-955,144,-150,-112,-698,247,-132,127
19203,66,-963,117,-207,-207,-724,262,-151,132
19209,117,-947,102,-229,-170,-721,259,-192,142
19215,264,-938,46,-259,-194,-704,256,-219,142
19222,374,-949,2,-242,-198,-642,249,-244,159
19228,502,-976,-87,-210,-247,-497,246,-270,169
19234,587,-991,-79,-108,-115,-298,240,-286,175
19240,571,-976,-89,-57,-149,-87,229,-297,184
19247,490,-954,-50,34,22,135,228,-294,181
19253,422,-957,-37,87,67,276,241,-280,175
19259,371,-971,-44,137,161,342,247,-276,169
19265,311,-971,-1,179,240,406,247,-252,165
19272,251,-966,50,161,146,466,253,-231,150
19278,218,-973,75,136,77,497,256,-213,139
19284,133,-980,105,95,25,504,253,-190,141
19290,117,-973,99,72,11,506,253,-162,139
19297,35,-969,105,57,-2,515,256,-151,135
19303,42,-980,101,70,54,538,258,-127,133
19309,36,-983,88,38,-96,545,256,-112,136
19315,-64,-971,115,46,-4,596,255,-94,142
19322,-22,-965,98,49,-29,665,259,-58,129
19328,-141,-932,102,56,-19,736,252,-39,133
19334,-104,-914,108,91,108,849,240,-7,126
19340,-153,-868,62,31,-179,945,250,13,127
19347,-241,-772,144,124,126,1155,219,64,117
19353,-326,-694,139,80,-35,1284,199,105,124
19359,-601,-561,193,135,280,1372,174,156,124
19365,-710,-536,151,35,88,1311,138,187,124
19372,-996,-401,114,-65,-193,1162,114,229,130
19378,-945,-395,141,-118,-316,1026,76,247,124
19384,-1050,-318,93,-127,-331,899,57,258,120
19390,-985,-234,144,-51,-253,802,37,262,111
19397,-1036,-238,135,-45,-324,649,15,270,106
19403,-1086,-195,138,28,-152,584,-10,276,102
19409,-1094,-203,221,17,-128,457,-25,273,100
19415,-1003,-230,150,21,-73,347,-36,283,97
19422,-1023,-115,228,50,-112,277,-43,283,106
19428,-1006,-138,232,50,-95,222,-63,295,96
19434,-970,-144,220,50,-63,210,-64,277,93
19440,-992,-106,245,58,-32,202,-72,285,100
19447,-982,-94,224,44,-70,180,-73,282,88
19453,-960,-84,252,39,-60,193,-85,288,96
19459,-950,-69,236,43,-18,210,-97,295,82
19465,-963,-44,255,31,-53,193,-96,288,90
19472,-982,-29,223,35,-47,208,-106,285,84
19478,-944,-14,256,39,-35,207,-109,283,84
19484,-1033,3,287,2,-232,158,-118,289,78
19490,-1079,33,275,14,-81,77,-121,279,82
19497,-972,-3,311,4,-19,39,-126,283,75
