timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-12794,-985,-84,-50,-9,-19,2,-49,355,228
-12788,-989,-81,-52,-9,-14,2,-43,358,226
-12782,-986,-87,-45,-7,-19,2,-43,351,222
-12775,-991,-81,-54,-8,-7,0,-37,352,229
-12769,-987,-83,-50,-7,-16,2,-51,357,222
-12763,-984,-84,-53,-7,-16,2,-49,357,219
-12757,-989,-84,-48,-7,-21,3,-48,355,217
-12750,-988,-84,-51,-8,-11,0,-49,355,234
-12744,-986,-83,-49,-7,-16,2,-48,354,225
-12738,-987,-83,-53,-7,-16,2,-49,357,226
-12732,-987,-84,-51,-7,-18,2,-48,357,229
-12725,-987,-84,-53,-8,-15,1,-52,360,231
-12719,-1007,-78,-38,-12,-10,0,-54,352,228
-12713,-1061,-81,-30,-37,73,-24,-58,358,223
-12707,-1134,-67,-19,-86,217,-84,-49,366,232
-12700,-1239,-108,-36,-175,507,-212,-31,358,261
-12694,-1319,-147,-78,-212,674,-459,-27,369,274
-12688,-1216,-165,-174,-219,833,-559,-1,360,310
-12682,-1286,-137,-250,-184,840,-737,25,370,343
-12675,-1174,-72,-348,-123,1133,-921,64,343,385
-12669,-943,-76,-410,15,1033,-1249,102,318,421
-12663,-735,-143,-600,179,730,-1432,153,279,451
-12657,-622,-220,-633,387,704,-1477,198,235,459
-12650,-471,-331,-620,526,791,-1411,234,172,472
-12644,-165,-425,-593,689,627,-1337,265,124,454
-12638,16,-544,-574,763,270,-1222,295,69,430
-12632,182,-673,-483,821,-16,-1043,303,27,391
-12625,229,-759,-403,797,-121,-842,310,-10,357
-12619,298,-862,-290,763,-261,-567,315,-36,324
-12613,254,-910,-259,748,-272,-325,315,-67,297
-12607,231,-956,-165,714,-124,-69,310,-64,267
-12600,214,-955,-109,652,8,165,313,-61,238
-12594,146,-995,65,482,12,399,291,-37,207
-12588,112,-953,47,366,147,592,288,-27,192
-12582,70,-918,51,355,50,795,274,-3,184
-12575,-110,-955,243,197,-118,956,265,30,178
-12569,-145,-861,192,-44,142,1088,250,75,177
-12563,-298,-834,369,-154,-203,1186,231,108,178
-12557,-516,-794,340,-564,-161,1195,228,153,192
-12550,-453,-637,204,-793,-109,1248,199,192,223
-12544,-635,-420,-55,-847,-333,1358,175,228,234
-12538,-680,-274,-108,-833,-201,1368,135,264,252
-12532,-808,-252,-176,-721,-469,1314,117,292,268
-12525,-686,-156,-205,-585,-245,1094,84,321,283
-12519,-1416,-90,-473,-443,-304,1146,45,337,283
-12513,-1090,-20,-363,-341,-67,945,-9,358,288
-12507,-1276,69,-505,-172,-61,804,-24,367,295
-12500,-1938,-89,-581,141,-492,108,-45,373,289
-12494,-1021,-97,-200,93,-317,-18,-43,370,261
-12488,-704,-88,-54,92,-270,100,-42,361,249
-12482,-773,-106,52,61,-109,88,-46,361,235
-12475,-1197,-115,-28,33,-90,-3,-51,367,234
-12469,-1181,-116,-93,-14,97,60,-55,364,243
-12463,-920,-86,-94,-20,202,42,-52,373,250
-12457,-871,-58,-158,-18,113,4,-61,361,247
-12450,-973,-85,-146,3,-27,-11,-49,372,264
-12444,-1023,-96,-108,-2,-88,0,-57,373,249
-12438,-965,-84,-112,-7,-42,10,-55,366,253
-12432,-980,-82,-108,-12,8,-2,-57,369,253
-12425,-992,-88,-123,-13,0,0,-46,370,255
-12419,-972,-88,-119,-7,-28,5,-61,363,261
-12413,-982,-86,-115,-7,-16,0,-49,361,259
-12407,-985,-88,-115,-7,-14,3,-46,375,246
-12400,-976,-86,-120,-9,-3,5,-58,363,252
-12394,-982,-86,-121,-9,-14,2,-48,369,250
-12388,-980,-86,-121,-7,-28,-1,-57,375,247
-12382,-980,-86,-118,-8,-23,0,-48,367,243
-12375,-983,-86,-117,-8,-15,3,-43,366,249
-12369,-980,-86,-117,-8,-17,3,-55,363,255
-12363,-980,-87,-121,-8,-16,1,-52,367,261
-12357,-982,-88,-117,-7,-21,0,-58,373,255
-12350,-980,-86,-119,-6,-19,2,-49,366,259
-12344,-980,-84,-118,-9,-14,2,-52,364,249
-12338,-981,-87,-119,-9,-16,1,-55,370,255
-12332,-980,-87,-122,-7,-18,1,-55,366,243
-12325,-983,-86,-118,-6,-22,2,-55,370,252
-12319,-981,-86,-117,-7,-19,4,-54,370,259
-12313,-981,-86,-118,-7,-16,0,-42,366,253
-12307,-981,-86,-119,-8,-17,2,-55,367,252
