cnt, time stamp, exercise, sample, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
2686, -27028, 3, 4,                 385, 402, 842,                -4, -25, 0,                -97, -111, 42,                bytearray(b'l\x96\x81\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x91\xff*\x00')
2687, -27022, 3, 4,                 385, 401, 841,                -4, -25, 0,                -96, -111, 45,                bytearray(b'r\x96\x81\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x91\xff-\x00')
2688, -27015, 3, 4,                 382, 402, 843,                -4, -25, 0,                -91, -118, 30,                bytearray(b'y\x96~\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8a\xff\x1e\x00')
2689, -27009, 3, 4,                 383, 401, 844,                -4, -25, 0,                -93, -120, 40,                bytearray(b'\x7f\x96\x7f\x01\x91\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x88\xff(\x00')
2690, -27003, 3, 4,                 385, 401, 841,                -4, -25, 0,                -91, -118, 37,                bytearray(b'\x85\x96\x81\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8a\xff%\x00')
2691, -26997, 3, 4,                 383, 401, 843,                -4, -25, 0,                -96, -123, 36,                bytearray(b'\x8b\x96\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x85\xff$\x00')
2692, -26990, 3, 4,                 384, 401, 843,                -4, -25, 0,                -100, -123, 40,                bytearray(b'\x92\x96\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x85\xff(\x00')
2693, -26984, 3, 4,                 384, 401, 842,                -4, -25, 0,                -96, -115, 36,                bytearray(b'\x98\x96\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8d\xff$\x00')
2694, -26978, 3, 4,                 383, 402, 843,                -4, -25, 0,                -88, -117, 37,                bytearray(b'\x9e\x96\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff%\x00')
2695, -26972, 3, 4,                 384, 401, 842,                -3, -25, 0,                -88, -123, 34,                bytearray(b'\xa4\x96\x80\x01\x91\x01J\x03\xfd\xff\xe7\xff\x00\x00\xa8\xff\x85\xff"\x00')
2696, -26965, 3, 4,                 386, 402, 842,                -3, -25, 0,                -88, -118, 34,                bytearray(b'\xab\x96\x82\x01\x92\x01J\x03\xfd\xff\xe7\xff\x00\x00\xa8\xff\x8a\xff"\x00')
2697, -26959, 3, 4,                 384, 402, 842,                -4, -25, 0,                -91, -112, 36,                bytearray(b'\xb1\x96\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x90\xff$\x00')
2698, -26953, 3, 4,                 382, 400, 843,                -4, -25, 0,                -87, -118, 25,                bytearray(b'\xb7\x96~\x01\x90\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8a\xff\x19\x00')
2699, -26947, 3, 4,                 385, 401, 843,                -4, -25, 0,                -90, -127, 31,                bytearray(b'\xbd\x96\x81\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x81\xff\x1f\x00')
2700, -26940, 3, 4,                 384, 402, 843,                -4, -25, 0,                -84, -115, 36,                bytearray(b'\xc4\x96\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x8d\xff$\x00')
2701, -26934, 3, 4,                 383, 401, 843,                -4, -25, 0,                -90, -118, 30,                bytearray(b'\xca\x96\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8a\xff\x1e\x00')
2702, -26928, 3, 4,                 385, 401, 842,                -4, -25, 0,                -97, -115, 37,                bytearray(b'\xd0\x96\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x8d\xff%\x00')
2703, -26922, 3, 4,                 384, 401, 843,                -4, -25, 0,                -87, -109, 43,                bytearray(b'\xd6\x96\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x93\xff+\x00')
2704, -26915, 3, 4,                 383, 402, 842,                -4, -25, 0,                -96, -126, 31,                bytearray(b'\xdd\x96\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x82\xff\x1f\x00')
2705, -26909, 3, 4,                 383, 401, 843,                -4, -25, 0,                -93, -123, 34,                bytearray(b'\xe3\x96\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x85\xff"\x00')
2706, -26903, 3, 4,                 384, 402, 843,                -4, -25, 0,                -90, -114, 39,                bytearray(b"\xe9\x96\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8e\xff\'\x00")
2707, -26897, 3, 4,                 384, 401, 842,                -4, -25, 0,                -106, -120, 34,                bytearray(b'\xef\x96\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x96\xff\x88\xff"\x00')
2708, -26890, 3, 4,                 384, 401, 842,                -3, -25, 0,                -85, -117, 36,                bytearray(b'\xf6\x96\x80\x01\x91\x01J\x03\xfd\xff\xe7\xff\x00\x00\xab\xff\x8b\xff$\x00')
2709, -26884, 3, 4,                 384, 401, 843,                -4, -25, 0,                -93, -114, 33,                bytearray(b'\xfc\x96\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8e\xff!\x00')
2710, -26878, 3, 4,                 384, 402, 842,                -4, -25, 0,                -88, -111, 39,                bytearray(b"\x02\x97\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x91\xff\'\x00")
2711, -26872, 3, 4,                 384, 401, 842,                -4, -25, 0,                -90, -118, 37,                bytearray(b'\x08\x97\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8a\xff%\x00')
2712, -26865, 3, 4,                 384, 401, 843,                -4, -25, 0,                -88, -117, 28,                bytearray(b'\x0f\x97\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff\x1c\x00')
2713, -26859, 3, 4,                 384, 401, 843,                -4, -25, 0,                -96, -120, 39,                bytearray(b"\x15\x97\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x88\xff\'\x00")
2714, -26853, 3, 4,                 384, 402, 842,                -4, -25, 0,                -91, -121, 36,                bytearray(b'\x1b\x97\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x87\xff$\x00')
2715, -26847, 3, 4,                 384, 402, 843,                -4, -25, 0,                -90, -121, 31,                bytearray(b'!\x97\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x87\xff\x1f\x00')
2716, -26840, 3, 4,                 384, 401, 843,                -4, -25, 0,                -91, -114, 39,                bytearray(b"(\x97\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8e\xff\'\x00")
2717, -26834, 3, 4,                 383, 401, 842,                -3, -25, 0,                -93, -121, 36,                bytearray(b'.\x97\x7f\x01\x91\x01J\x03\xfd\xff\xe7\xff\x00\x00\xa3\xff\x87\xff$\x00')
2718, -26828, 3, 4,                 384, 401, 843,                -4, -25, 0,                -96, -124, 30,                bytearray(b'4\x97\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x84\xff\x1e\x00')
2719, -26822, 3, 4,                 384, 401, 842,                -4, -25, 0,                -96, -117, 42,                bytearray(b':\x97\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8b\xff*\x00')
2720, -26815, 3, 4,                 384, 402, 842,                -4, -25, 0,                -97, -126, 39,                bytearray(b"A\x97\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x82\xff\'\x00")
2721, -26809, 3, 4,                 384, 402, 842,                -4, -25, 0,                -87, -114, 36,                bytearray(b'G\x97\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8e\xff$\x00')
2722, -26803, 3, 4,                 384, 401, 842,                -3, -25, 0,                -87, -121, 49,                bytearray(b'M\x97\x80\x01\x91\x01J\x03\xfd\xff\xe7\xff\x00\x00\xa9\xff\x87\xff1\x00')
2723, -26797, 3, 4,                 383, 401, 843,                -4, -25, 0,                -87, -121, 42,                bytearray(b'S\x97\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x87\xff*\x00')
2724, -26790, 3, 4,                 384, 401, 842,                -4, -25, 0,                -96, -126, 33,                bytearray(b'Z\x97\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x82\xff!\x00')
2725, -26784, 3, 4,                 384, 402, 843,                -4, -25, 0,                -91, -118, 42,                bytearray(b'`\x97\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8a\xff*\x00')
2726, -26778, 3, 4,                 385, 402, 843,                -3, -25, 0,                -88, -121, 28,                bytearray(b'f\x97\x81\x01\x92\x01K\x03\xfd\xff\xe7\xff\x00\x00\xa8\xff\x87\xff\x1c\x00')
2727, -26772, 3, 4,                 383, 401, 843,                -4, -25, 0,                -94, -114, 36,                bytearray(b'l\x97\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8e\xff$\x00')
2728, -26765, 3, 4,                 383, 402, 844,                -4, -25, 0,                -94, -118, 34,                bytearray(b's\x97\x7f\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8a\xff"\x00')
2729, -26759, 3, 4,                 384, 402, 843,                -4, -25, 0,                -88, -112, 42,                bytearray(b'y\x97\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x90\xff*\x00')
2730, -26753, 3, 4,                 384, 401, 844,                -4, -25, 0,                -97, -111, 31,                bytearray(b'\x7f\x97\x80\x01\x91\x01L\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x91\xff\x1f\x00')
2731, -26747, 3, 4,                 385, 401, 843,                -4, -25, 0,                -93, -109, 34,                bytearray(b'\x85\x97\x81\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x93\xff"\x00')
2732, -26740, 3, 4,                 383, 402, 842,                -4, -25, 0,                -102, -111, 36,                bytearray(b'\x8c\x97\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9a\xff\x91\xff$\x00')
2733, -26734, 3, 4,                 384, 402, 843,                -4, -25, 0,                -96, -123, 42,                bytearray(b'\x92\x97\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x85\xff*\x00')
2734, -26728, 3, 4,                 385, 401, 842,                -4, -25, 0,                -96, -120, 30,                bytearray(b'\x98\x97\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x88\xff\x1e\x00')
2735, -26722, 3, 4,                 384, 401, 842,                -4, -25, 0,                -93, -112, 36,                bytearray(b'\x9e\x97\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x90\xff$\x00')
2736, -26715, 3, 4,                 384, 402, 843,                -4, -25, 0,                -88, -121, 30,                bytearray(b'\xa5\x97\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x87\xff\x1e\x00')
2737, -26709, 3, 4,                 385, 402, 843,                -4, -25, 0,                -85, -115, 37,                bytearray(b'\xab\x97\x81\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x8d\xff%\x00')
2738, -26703, 3, 4,                 384, 402, 843,                -4, -25, 0,                -87, -109, 39,                bytearray(b"\xb1\x97\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x93\xff\'\x00")
2739, -26697, 3, 4,                 384, 401, 843,                -4, -25, 0,                -96, -114, 39,                bytearray(b"\xb7\x97\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8e\xff\'\x00")
2740, -26690, 3, 4,                 384, 402, 842,                -3, -25, 0,                -84, -118, 36,                bytearray(b'\xbe\x97\x80\x01\x92\x01J\x03\xfd\xff\xe7\xff\x00\x00\xac\xff\x8a\xff$\x00')
2741, -26684, 3, 4,                 383, 401, 843,                -4, -25, 0,                -99, -117, 31,                bytearray(b'\xc4\x97\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x8b\xff\x1f\x00')
2742, -26678, 3, 4,                 383, 401, 842,                -4, -25, 0,                -93, -123, 34,                bytearray(b'\xca\x97\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x85\xff"\x00')
2743, -26672, 3, 4,                 383, 402, 843,                -4, -25, 0,                -94, -117, 42,                bytearray(b'\xd0\x97\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8b\xff*\x00')
2744, -26665, 3, 4,                 385, 402, 841,                -4, -25, 0,                -91, -120, 37,                bytearray(b'\xd7\x97\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x88\xff%\x00')
2745, -26659, 3, 4,                 384, 401, 842,                -4, -25, 0,                -88, -115, 33,                bytearray(b'\xdd\x97\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8d\xff!\x00')
2746, -26653, 3, 4,                 384, 402, 842,                -4, -25, 0,                -85, -120, 37,                bytearray(b'\xe3\x97\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x88\xff%\x00')
2747, -26647, 3, 4,                 384, 401, 843,                -4, -25, 0,                -85, -126, 39,                bytearray(b"\xe9\x97\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x82\xff\'\x00")
2748, -26640, 3, 4,                 384, 402, 843,                -4, -25, 0,                -97, -118, 37,                bytearray(b'\xf0\x97\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x8a\xff%\x00')
2749, -26634, 3, 4,                 383, 401, 843,                -4, -25, 0,                -94, -117, 36,                bytearray(b'\xf6\x97\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8b\xff$\x00')
2750, -26628, 3, 4,                 385, 401, 842,                -3, -25, 0,                -84, -117, 36,                bytearray(b'\xfc\x97\x81\x01\x91\x01J\x03\xfd\xff\xe7\xff\x00\x00\xac\xff\x8b\xff$\x00')
2751, -26622, 3, 4,                 384, 402, 842,                -4, -25, 0,                -94, -118, 36,                bytearray(b'\x02\x98\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8a\xff$\x00')
2752, -26615, 3, 4,                 383, 402, 844,                -4, -25, 0,                -93, -120, 42,                bytearray(b'\t\x98\x7f\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x88\xff*\x00')
2753, -26609, 3, 4,                 384, 402, 842,                -4, -25, 0,                -103, -117, 39,                bytearray(b"\x0f\x98\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\x99\xff\x8b\xff\'\x00")
2754, -26603, 3, 4,                 384, 401, 843,                -4, -25, 0,                -88, -120, 33,                bytearray(b'\x15\x98\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x88\xff!\x00')
2755, -26597, 3, 4,                 384, 402, 843,                -3, -25, 0,                -93, -108, 28,                bytearray(b'\x1b\x98\x80\x01\x92\x01K\x03\xfd\xff\xe7\xff\x00\x00\xa3\xff\x94\xff\x1c\x00')
2756, -26590, 3, 4,                 384, 402, 843,                -4, -25, 0,                -96, -117, 37,                bytearray(b'"\x98\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8b\xff%\x00')
2757, -26584, 3, 4,                 384, 401, 842,                -4, -25, 0,                -97, -117, 34,                bytearray(b'(\x98\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x8b\xff"\x00')
2758, -26578, 3, 4,                 383, 401, 843,                -4, -25, 0,                -90, -126, 37,                bytearray(b'.\x98\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x82\xff%\x00')
2759, -26572, 3, 4,                 385, 402, 842,                -4, -25, 0,                -84, -121, 34,                bytearray(b'4\x98\x81\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x87\xff"\x00')
2760, -26565, 3, 4,                 384, 401, 843,                -4, -25, 0,                -97, -109, 28,                bytearray(b';\x98\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x93\xff\x1c\x00')
2761, -26559, 3, 4,                 383, 401, 843,                -4, -25, 0,                -109, -114, 40,                bytearray(b'A\x98\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\x93\xff\x8e\xff(\x00')
2762, -26553, 3, 4,                 383, 402, 842,                -4, -25, 0,                -100, -112, 28,                bytearray(b'G\x98\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x90\xff\x1c\x00')
2763, -26547, 3, 4,                 384, 402, 843,                -4, -25, 0,                -93, -124, 37,                bytearray(b'M\x98\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x84\xff%\x00')
2764, -26540, 3, 4,                 383, 402, 842,                -4, -25, 0,                -97, -112, 34,                bytearray(b'T\x98\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x90\xff"\x00')
2765, -26534, 3, 4,                 383, 401, 844,                -4, -25, 0,                -96, -109, 37,                bytearray(b'Z\x98\x7f\x01\x91\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x93\xff%\x00')
2766, -26528, 3, 4,                 384, 401, 842,                -4, -25, 0,                -96, -114, 36,                bytearray(b'`\x98\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8e\xff$\x00')
2767, -26522, 3, 4,                 383, 401, 842,                -4, -25, 0,                -96, -118, 33,                bytearray(b'f\x98\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8a\xff!\x00')
2768, -26515, 3, 4,                 383, 401, 842,                -4, -25, 0,                -94, -111, 39,                bytearray(b"m\x98\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x91\xff\'\x00")
2769, -26509, 3, 4,                 384, 401, 843,                -4, -25, 0,                -93, -115, 34,                bytearray(b's\x98\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8d\xff"\x00')
2770, -26503, 3, 4,                 384, 401, 843,                -4, -25, 0,                -93, -115, 40,                bytearray(b'y\x98\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8d\xff(\x00')
2771, -26497, 3, 4,                 382, 402, 843,                -4, -25, 0,                -96, -111, 37,                bytearray(b'\x7f\x98~\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x91\xff%\x00')
2772, -26490, 3, 4,                 385, 402, 843,                -3, -25, 0,                -81, -108, 43,                bytearray(b'\x86\x98\x81\x01\x92\x01K\x03\xfd\xff\xe7\xff\x00\x00\xaf\xff\x94\xff+\x00')
2773, -26484, 3, 4,                 383, 401, 842,                -4, -25, 0,                -93, -115, 33,                bytearray(b'\x8c\x98\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8d\xff!\x00')
2774, -26478, 3, 4,                 384, 402, 843,                -4, -25, 0,                -94, -118, 37,                bytearray(b'\x92\x98\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8a\xff%\x00')
2775, -26472, 3, 4,                 384, 401, 843,                -3, -25, 0,                -85, -114, 42,                bytearray(b'\x98\x98\x80\x01\x91\x01K\x03\xfd\xff\xe7\xff\x00\x00\xab\xff\x8e\xff*\x00')
2776, -26465, 3, 4,                 384, 402, 842,                -3, -25, 0,                -100, -120, 31,                bytearray(b'\x9f\x98\x80\x01\x92\x01J\x03\xfd\xff\xe7\xff\x00\x00\x9c\xff\x88\xff\x1f\x00')
2777, -26459, 3, 4,                 384, 401, 842,                -4, -25, 0,                -93, -109, 39,                bytearray(b"\xa5\x98\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x93\xff\'\x00")
2778, -26453, 3, 4,                 383, 401, 842,                -4, -25, 0,                -100, -120, 40,                bytearray(b'\xab\x98\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x88\xff(\x00')
2779, -26447, 3, 4,                 383, 401, 842,                -3, -25, 0,                -94, -121, 36,                bytearray(b'\xb1\x98\x7f\x01\x91\x01J\x03\xfd\xff\xe7\xff\x00\x00\xa2\xff\x87\xff$\x00')
2780, -26440, 3, 4,                 382, 402, 843,                -3, -25, 0,                -91, -123, 37,                bytearray(b'\xb8\x98~\x01\x92\x01K\x03\xfd\xff\xe7\xff\x00\x00\xa5\xff\x85\xff%\x00')
2781, -26434, 3, 4,                 384, 402, 842,                -3, -25, 0,                -93, -123, 43,                bytearray(b'\xbe\x98\x80\x01\x92\x01J\x03\xfd\xff\xe7\xff\x00\x00\xa3\xff\x85\xff+\x00')
2782, -26428, 3, 4,                 385, 402, 842,                -4, -25, 0,                -88, -112, 37,                bytearray(b'\xc4\x98\x81\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x90\xff%\x00')
2783, -26422, 3, 4,                 383, 401, 843,                -4, -25, 0,                -93, -118, 39,                bytearray(b"\xca\x98\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8a\xff\'\x00")
2784, -26415, 3, 4,                 382, 402, 843,                -3, -25, 0,                -84, -121, 42,                bytearray(b'\xd1\x98~\x01\x92\x01K\x03\xfd\xff\xe7\xff\x00\x00\xac\xff\x87\xff*\x00')
