timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
24183, 248, 101, 972, 0, -28, 0, -336, 109, -31
24189, 252, 102, 974, -2, -29, 0, -339, 109, -28
24195, 254, 103, 976, -4, -30, 0, -339, 108, -36
24201, 250, 103, 977, -1, -27, 0, -334, 108, -28
24208, 251, 101, 975, -3, -27, 0, -345, 102, -25
24214, 250, 105, 978, -2, -27, 0, -340, 103, -27
24220, 251, 103, 976, -2, -29, 0, -336, 106, -28
24226, 252, 103, 975, -1, -29, 0, -334, 109, -42
24233, 251, 102, 976, -1, -29, 0, -328, 102, -34
24239, 251, 105, 977, -2, -28, 0, -330, 112, -30
24245, 251, 107, 977, -2, -28, 0, -345, 112, -30
24251, 251, 102, 976, -3, -28, 0, -336, 109, -28
24258, 253, 101, 976, -1, -28, 0, -340, 106, -28
24264, 252, 104, 975, -1, -28, 0, -333, 117, -33
24270, 249, 105, 977, -2, -28, 0, -336, 115, -28
24276, 250, 106, 977, -2, -28, 0, -328, 103, -30
24283, 252, 103, 977, -4, -28, -1, -337, 99, -33
24289, 252, 99, 975, -2, -29, 0, -339, 111, -25
