timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
25865, 1029, -42, -12, 4, -30, 6, 543, -661, -327
25871, 1016, -42, -15, -8, -47, 18, 537, -654, -331
25877, 1024, -48, -10, -1, -35, 21, 535, -642, -333
25883, 1037, -48, -14, -12, -41, 34, 540, -631, -318
25890, 1042, -45, -24, -6, -25, 44, 550, -607, -330
25896, 1033, -56, -9, -11, -26, 51, 546, -582, -321
25902, 1028, -68, -33, -5, -4, 60, 549, -561, -327
25908, 1021, -71, -7, 2, 0, 79, 546, -526, -325
25915, 1025, -70, -7, -9, 0, 69, 547, -483, -324
25921, 1021, -76, -26, -11, -20, 81, 546, -450, -340
25927, 1049, -90, -2, -2, 5, 77, 535, -415, -339
25933, 1019, -102, -14, -1, 7, 101, 520, -375, -345
25940, 1049, -112, 14, -10, -9, 115, 499, -342, -337
25946, 994, -112, -16, -28, -24, 135, 481, -300, -336
25952, 1043, -120, -26, 29, 66, 106, 451, -264, -333
25958, 1009, -133, 37, -10, -15, 152, 423, -232, -339
25964, 973, -144, -36, 9, 30, 130, 393, -210, -325
25971, 993, -159, 57, 25, 9, 131, 352, -196, -322
25977, 1007, -157, 7, -4, 0, 126, 321, -183, -313
25983, 1001, -177, 8, 39, 45, 114, 309, -159, -315
25989, 990, -194, 71, 0, -28, 142, 273, -160, -315
25996, 960, -191, -18, -10, 9, 112, 244, -145, -315
26002, 1010, -210, 81, 37, 29, 116, 217, -141, -303
26008, 906, -211, 17, -31, -37, 126, 193, -141, -304
26014, 946, -226, -5, 37, 51, 67, 171, -139, -298
26021, 983, -237, 94, 13, -7, 87, 154, -142, -301
26027, 945, -238, 0, 4, 5, 78, 150, -153, -283
26033, 1003, -253, 99, 50, 37, 61, 117, -141, -288
26040, 978, -254, 49, -16, -15, 79, 99, -139, -286
26046, 1013, -257, 54, 47, 41, 69, 82, -147, -286
26052, 980, -269, 110, 4, -14, 112, 67, -153, -291
26058, 940, -280, 27, 2, 14, 82, 52, -163, -276
26064, 1021, -282, 110, 39, 37, 76, 36, -169, -271
26071, 906, -284, 46, -43, -57, 125, 19, -175, -276
26077, 962, -296, 71, 27, 23, 78, 16, -177, -267
26083, 949, -306, 102, -3, 2, 92, 10, -195, -262
26089, 940, -306, 55, -3, 5, 82, 3, -192, -252
26096, 979, -325, 120, 2, 0, 87, -3, -205, -250
26102, 929, -326, 58, -14, 0, 83, -18, -211, -246
26108, 953, -334, 89, 11, 9, 74, -9, -219, -237
26115, 954, -337, 86, -10, -12, 78, -28, -222, -226
26121, 946, -357, 89, 18, 21, 69, -28, -216, -223
26127, 962, -364, 123, -12, -32, 95, -28, -231, -219
26133, 934, -359, 70, -9, -8, 91, -36, -244, -208
26139, 990, -365, 125, 13, 3, 89, -42, -253, -192
26146, 892, -373, 64, -23, -18, 109, -37, -253, -183
26152, 938, -392, 88, 31, 51, 74, -45, -262, -183
26158, 941, -394, 151, -12, -41, 124, -55, -277, -160
26165, 876, -391, 60, -23, -24, 97, -45, -285, -148
26171, 913, -404, 141, 18, 11, 78, -43, -300, -144
26177, 823, -410, 90, -32, -38, 77, -43, -303, -130
26183, 840, -400, 76, 6, -2, 37, -43, -300, -126
26190, 811, -408, 134, 21, -3, -1, -42, -304, -132
26196, 832, -407, 91, -19, -20, -64, -46, -298, -129
26202, 870, -404, 117, 5, -53, -67, -40, -301, -142
26208, 894, -405, 127, -4, -47, -94, -34, -292, -148
26215, 908, -402, 96, -23, -79, -90, -34, -274, -156
26221, 931, -392, 107, 0, -49, -101, -34, -264, -159
26227, 905, -384, 87, -2, -66, -95, -36, -262, -175
26233, 959, -384, 93, 1, -53, -109, -19, -252, -184
26240, 901, -366, 86, -15, -81, -77, -33, -244, -199
26246, 995, -366, 126, 37, -32, -115, -18, -240, -205
26252, 899, -350, 83, -33, -90, -74, -25, -229, -216
26258, 952, -346, 39, 34, 11, -142, -19, -220, -222
26265, 998, -341, 195, 8, -78, -65, -9, -214, -231
26271, 886, -330, 7, -44, -58, -108, -7, -207, -240
