cnt, time stamp, exercise, sample,                                 ACC X, ACC Y, ACC Z,                                 GYR X, GYR Y, GYR Z,                                 MAG X, MAG Y, MAG Z,                                 raw
103, 10062, 1, 1                385, 400, 849,                -5, -25, 0,                -87, -114, 63,                bytearray(b"N\'\x81\x01\x90\x01Q\x03\xfb\xff\xe7\xff\x00\x00\xa9\xff\x8e\xff?\x00")
104, 10068, 1, 1                382, 393, 846,                -3, -25, 0,                -90, -121, 55,                bytearray(b"T\'~\x01\x89\x01N\x03\xfd\xff\xe7\xff\x00\x00\xa6\xff\x87\xff7\x00")
105, 10075, 1, 1                388, 396, 843,                -2, -25, 0,                -90, -121, 52,                bytearray(b"[\'\x84\x01\x8c\x01K\x03\xfe\xff\xe7\xff\x00\x00\xa6\xff\x87\xff4\x00")
106, 10081, 1, 1                386, 397, 843,                -4, -25, 0,                -88, -124, 48,                bytearray(b"a\'\x82\x01\x8d\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x84\xff0\x00")
107, 10087, 1, 1                385, 397, 847,                -4, -24, 0,                -88, -115, 52,                bytearray(b"g\'\x81\x01\x8d\x01O\x03\xfc\xff\xe8\xff\x00\x00\xa8\xff\x8d\xff4\x00")
108, 10093, 1, 1                386, 396, 845,                -4, -25, 0,                -88, -114, 54,                bytearray(b"m\'\x82\x01\x8c\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8e\xff6\x00")
109, 10100, 1, 1                383, 397, 845,                -5, -25, -1,                -88, -108, 52,                bytearray(b"t\'\x7f\x01\x8d\x01M\x03\xfb\xff\xe7\xff\xff\xff\xa8\xff\x94\xff4\x00")
110, 10106, 1, 1                382, 395, 846,                -4, -25, 0,                -91, -120, 60,                bytearray(b"z\'~\x01\x8b\x01N\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x88\xff<\x00")
111, 10112, 1, 1                386, 393, 846,                -4, -25, 0,                -88, -117, 51,                bytearray(b"\x80\'\x82\x01\x89\x01N\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff3\x00")
112, 10118, 1, 1                384, 397, 844,                -4, -25, 0,                -90, -121, 57,                bytearray(b"\x86\'\x80\x01\x8d\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x87\xff9\x00")
113, 10125, 1, 1                384, 398, 844,                -4, -25, 0,                -91, -117, 63,                bytearray(b"\x8d\'\x80\x01\x8e\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8b\xff?\x00")
114, 10131, 1, 1                386, 393, 845,                -4, -25, 0,                -85, -120, 51,                bytearray(b"\x93\'\x82\x01\x89\x01M\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x88\xff3\x00")
115, 10137, 1, 1                386, 395, 844,                -2, -25, 0,                -94, -121, 48,                bytearray(b"\x99\'\x82\x01\x8b\x01L\x03\xfe\xff\xe7\xff\x00\x00\xa2\xff\x87\xff0\x00")
116, 10143, 1, 1                383, 397, 844,                -4, -25, 0,                -100, -121, 52,                bytearray(b"\x9f\'\x7f\x01\x8d\x01L\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x87\xff4\x00")
117, 10150, 1, 1                384, 396, 845,                -4, -25, 0,                -87, -120, 48,                bytearray(b"\xa6\'\x80\x01\x8c\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x88\xff0\x00")
118, 10156, 1, 1                387, 395, 844,                -4, -25, 0,                -87, -117, 54,                bytearray(b"\xac\'\x83\x01\x8b\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8b\xff6\x00")
119, 10162, 1, 1                385, 396, 844,                -4, -25, 0,                -85, -117, 57,                bytearray(b"\xb2\'\x81\x01\x8c\x01L\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x8b\xff9\x00")
120, 10168, 1, 1                383, 396, 846,                -4, -25, 0,                -91, -120, 48,                bytearray(b"\xb8\'\x7f\x01\x8c\x01N\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x88\xff0\x00")
121, 10175, 1, 1                388, 397, 844,                -3, -25, 0,                -85, -117, 55,                bytearray(b"\xbf\'\x84\x01\x8d\x01L\x03\xfd\xff\xe7\xff\x00\x00\xab\xff\x8b\xff7\x00")
122, 10181, 1, 1                383, 396, 845,                -6, -25, -1,                -93, -112, 58,                bytearray(b"\xc5\'\x7f\x01\x8c\x01M\x03\xfa\xff\xe7\xff\xff\xff\xa3\xff\x90\xff:\x00")
123, 10187, 1, 1                384, 394, 846,                -4, -25, 1,                -84, -120, 54,                bytearray(b"\xcb\'\x80\x01\x8a\x01N\x03\xfc\xff\xe7\xff\x01\x00\xac\xff\x88\xff6\x00")
124, 10193, 1, 1                388, 395, 845,                -4, -25, 0,                -97, -120, 55,                bytearray(b"\xd1\'\x84\x01\x8b\x01M\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x88\xff7\x00")
125, 10200, 1, 1                381, 397, 845,                -4, -25, 0,                -85, -112, 57,                bytearray(b"\xd8\'}\x01\x8d\x01M\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x90\xff9\x00")
126, 10206, 1, 1                385, 397, 843,                -4, -26, 0,                -82, -123, 55,                bytearray(b"\xde\'\x81\x01\x8d\x01K\x03\xfc\xff\xe6\xff\x00\x00\xae\xff\x85\xff7\x00")
127, 10212, 1, 1                392, 396, 844,                -4, -25, 0,                -88, -126, 49,                bytearray(b"\xe4\'\x88\x01\x8c\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x82\xff1\x00")
128, 10218, 1, 1                381, 397, 846,                -4, -25, 0,                -85, -115, 54,                bytearray(b"\xea\'}\x01\x8d\x01N\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x8d\xff6\x00")
129, 10225, 1, 1                385, 395, 844,                -4, -25, 1,                -81, -117, 49,                bytearray(b"\xf1\'\x81\x01\x8b\x01L\x03\xfc\xff\xe7\xff\x01\x00\xaf\xff\x8b\xff1\x00")
130, 10231, 1, 1                387, 396, 843,                -4, -25, 0,                -91, -123, 51,                bytearray(b"\xf7\'\x83\x01\x8c\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x85\xff3\x00")
131, 10237, 1, 1                382, 395, 845,                -4, -25, 0,                -87, -118, 52,                bytearray(b"\xfd\'~\x01\x8b\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8a\xff4\x00")
132, 10243, 1, 1                387, 395, 844,                -4, -25, 0,                -81, -118, 57,                bytearray(b'\x03(\x83\x01\x8b\x01L\x03\xfc\xff\xe7\xff\x00\x00\xaf\xff\x8a\xff9\x00')
133, 10250, 1, 1                386, 397, 844,                -4, -25, 0,                -90, -118, 55,                bytearray(b'\n(\x82\x01\x8d\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8a\xff7\x00')
134, 10256, 1, 1                381, 397, 846,                -4, -25, 0,                -84, -123, 49,                bytearray(b'\x10(}\x01\x8d\x01N\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x85\xff1\x00')
135, 10262, 1, 1                386, 394, 844,                -4, -25, 0,                -84, -120, 54,                bytearray(b'\x16(\x82\x01\x8a\x01L\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x88\xff6\x00')
136, 10268, 1, 1                386, 397, 843,                -4, -25, 0,                -93, -123, 55,                bytearray(b'\x1c(\x82\x01\x8d\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x85\xff7\x00')
