timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
25102, 1023, -61, -26, -7, -32, 4, 528, -598, -292
25108, 1027, -65, -16, -4, -39, 23, 531, -597, -297
25115, 1047, -71, -13, -5, -24, 23, 538, -594, -297
25121, 1063, -66, -23, -9, -36, 53, 531, -571, -301
25127, 1052, -72, -41, 7, -15, 65, 544, -549, -301
25133, 1038, -78, -9, -1, -18, 82, 528, -513, -310
25140, 1021, -83, -30, 1, -1, 88, 529, -468, -312
25146, 1004, -92, -10, 11, 24, 93, 516, -430, -319
25152, 987, -98, 3, -7, -29, 102, 505, -394, -322
25158, 1025, -107, -26, 14, 23, 73, 487, -352, -312
25164, 1044, -126, 27, 17, 16, 95, 471, -327, -318
25171, 1013, -129, -1, -21, -14, 121, 450, -306, -321
25177, 1035, -128, 18, 7, 7, 115, 426, -282, -322
25183, 981, -146, -7, -18, 5, 120, 403, -246, -310
25189, 1000, -167, 6, 4, 33, 106, 373, -225, -309
25196, 1024, -172, 43, -25, -25, 133, 360, -202, -303
25202, 996, -169, 8, -37, -39, 152, 346, -186, -292
25208, 977, -186, -1, 14, 46, 105, 324, -184, -294
25215, 1024, -202, 54, -20, -13, 140, 306, -160, -291
25221, 962, -204, -33, -25, 9, 129, 277, -153, -288
25227, 1001, -216, 27, 33, 42, 107, 259, -147, -277
25233, 945, -225, 15, -22, -10, 126, 235, -141, -274
25239, 948, -232, 15, 23, 36, 102, 223, -132, -265
25246, 950, -245, 61, 10, 4, 93, 202, -151, -261
25252, 932, -245, 8, -7, -16, 86, 184, -141, -255
25258, 972, -262, 42, 21, 4, 64, 165, -141, -250
25264, 969, -269, 47, 7, -10, 77, 154, -147, -244
25271, 978, -279, 65, 18, 7, 66, 132, -157, -244
25277, 980, -281, 54, 4, 1, 77, 118, -148, -243
25283, 983, -291, 59, 15, 18, 79, 112, -150, -238
25290, 981, -290, 78, -5, -7, 91, 85, -154, -229
25296, 948, -295, 34, 2, 16, 76, 84, -169, -228
25302, 978, -310, 76, 10, 2, 79, 76, -177, -217
25308, 931, -312, 22, -19, -16, 83, 63, -184, -211
25314, 961, -323, 69, 30, 16, 56, 58, -193, -214
25321, 933, -328, 61, -18, -25, 91, 48, -189, -217
25327, 942, -331, 29, 20, 25, 57, 46, -205, -204
25333, 953, -345, 131, 9, -36, 95, 37, -214, -196
25340, 919, -349, 31, -14, -28, 62, 27, -222, -202
25346, 998, -361, 93, 39, 25, 61, 15, -223, -190
25352, 942, -365, 75, -3, -21, 94, 7, -235, -184
25358, 968, -364, 58, 37, 33, 81, 3, -240, -186
25364, 993, -374, 128, 34, 11, 113, -22, -246, -177
25371, 880, -382, 73, -4, -41, 130, -21, -255, -168
25377, 922, -386, 97, 39, 19, 95, -34, -276, -162
25383, 866, -390, 108, 2, -23, 112, -33, -280, -156
25389, 852, -406, 82, 5, -3, 66, -43, -285, -142
25396, 872, -401, 116, 11, 14, 58, -36, -292, -145
25402, 870, -405, 96, -10, -18, 42, -42, -294, -145
25408, 832, -397, 88, -7, -45, 35, -42, -300, -136
25415, 848, -412, 121, 21, -6, -35, -46, -303, -141
25421, 833, -399, 114, -25, -92, -28, -33, -297, -142
25427, 813, -399, 72, -21, -49, -81, -43, -292, -154
25433, 926, -397, 142, -19, -55, -91, -39, -286, -162
25440, 853, -399, 78, -52, -86, -106, -30, -274, -166
25446, 980, -388, 64, 15, 16, -158, -16, -250, -175
25452, 970, -386, 147, -15, -77, -84, -22, -246, -181
25458, 880, -358, 4, -37, -47, -100, -12, -237, -190
25465, 1016, -372, 147, 67, 28, -155, -10, -228, -204
25471, 906, -364, 116, -64, -175, -70, -3, -219, -207
25477, 882, -327, 1, 4, -15, -133, 3, -214, -210
25483, 956, -335, 154, -7, -85, -114, 4, -204, -219
25490, 919, -313, 1, -34, -58, -129, 27, -192, -228
25496, 1000, -314, 109, 55, -2, -144, 36, -181, -240
25502, 955, -300, 86, -35, -83, -100, 57, -177, -246
25508, 941, -277, 39, 24, -42, -142, 70, -166, -252
25515, 966, -275, 98, 15, -58, -130, 72, -154, -259
25521, 942, -266, 52, -16, -78, -123, 94, -151, -258
25527, 1018, -246, 69, 19, -49, -158, 117, -147, -268
25533, 979, -252, 58, -18, -80, -114, 139, -139, -273
25540, 991, -229, 43, -4, -44, -120, 150, -139, -289
25546, 1035, -233, 86, 15, -42, -124, 178, -136, -286
25552, 985, -214, 41, -16, -50, -98, 196, -138, -291
25558, 998, -211, 68, 1, -44, -100, 216, -142, -300
25565, 987, -205, 59, -30, -76, -80, 241, -142, -298
25571, 979, -189, 14, -12, -35, -98, 264, -141, -304
25577, 1027, -185, 69, -5, -67, -85, 285, -153, -301
25583, 991, -168, 8, -20, -67, -67, 310, -162, -303
25590, 980, -180, 33, 23, -41, -91, 328, -154, -316
25596, 997, -165, 51, -21, -102, -70, 333, -171, -318
25602, 977, -152, -8, 13, -50, -95, 360, -180, -324
25608, 1024, -148, 65, 19, -67, -92, 370, -196, -324
25615, 963, -140, -2, -23, -96, -80, 391, -210, -330
25621, 1008, -131, 33, 21, -44, -99, 409, -222, -333
25627, 1030, -130, 40, -16, -79, -89, 436, -237, -339
25633, 1010, -112, -7, -11, -70, -79, 454, -264, -346
