cnt, time stamp, exercise, sample,                 ACC X, ACC Y, ACC Z,                 GYR X, GYR Y, GYR Z,                 MAG X, MAG Y, MAG Z,                 raw
93, -11631, 1, 1                384, 404, 840,                -4, -25, -1,                -82, -127, 33,                bytearray(b'\x91\xd2\x80\x01\x94\x01H\x03\xfc\xff\xe7\xff\xff\xff\xae\xff\x81\xff!\x00')
94, -11625, 1, 1                383, 400, 842,                -4, -25, 0,                -82, -121, 37,                bytearray(b'\x97\xd2\x7f\x01\x90\x01J\x03\xfc\xff\xe7\xff\x00\x00\xae\xff\x87\xff%\x00')
95, -11619, 1, 1                385, 406, 843,                -4, -25, -1,                -93, -129, 39,                bytearray(b"\x9d\xd2\x81\x01\x96\x01K\x03\xfc\xff\xe7\xff\xff\xff\xa3\xff\x7f\xff\'\x00")
96, -11612, 1, 1                384, 405, 839,                -3, -25, 0,                -87, -132, 40,                bytearray(b'\xa4\xd2\x80\x01\x95\x01G\x03\xfd\xff\xe7\xff\x00\x00\xa9\xff|\xff(\x00')
97, -11606, 1, 1                386, 406, 843,                -5, -25, 0,                -93, -130, 37,                bytearray(b'\xaa\xd2\x82\x01\x96\x01K\x03\xfb\xff\xe7\xff\x00\x00\xa3\xff~\xff%\x00')
98, -11600, 1, 1                385, 401, 845,                -4, -25, 0,                -82, -129, 45,                bytearray(b'\xb0\xd2\x81\x01\x91\x01M\x03\xfc\xff\xe7\xff\x00\x00\xae\xff\x7f\xff-\x00')
99, -11594, 1, 1                387, 406, 840,                -4, -25, 0,                -88, -133, 48,                bytearray(b'\xb6\xd2\x83\x01\x96\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff{\xff0\x00')
100, -11587, 1, 1                385, 405, 839,                -4, -25, 0,                -88, -133, 43,                bytearray(b'\xbd\xd2\x81\x01\x95\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff{\xff+\x00')
101, -11581, 1, 1                383, 402, 844,                -4, -25, 0,                -79, -130, 39,                bytearray(b"\xc3\xd2\x7f\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\xb1\xff~\xff\'\x00")
102, -11575, 1, 1                386, 403, 841,                -4, -26, 0,                -84, -129, 40,                bytearray(b'\xc9\xd2\x82\x01\x93\x01I\x03\xfc\xff\xe6\xff\x00\x00\xac\xff\x7f\xff(\x00')
103, -11569, 1, 1                388, 404, 839,                -4, -25, 0,                -81, -123, 39,                bytearray(b"\xcf\xd2\x84\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xaf\xff\x85\xff\'\x00")
104, -11562, 1, 1                384, 404, 842,                -4, -24, 0,                -79, -127, 39,                bytearray(b"\xd6\xd2\x80\x01\x94\x01J\x03\xfc\xff\xe8\xff\x00\x00\xb1\xff\x81\xff\'\x00")
105, -11556, 1, 1                383, 403, 844,                -4, -25, 0,                -84, -126, 42,                bytearray(b'\xdc\xd2\x7f\x01\x93\x01L\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x82\xff*\x00')
106, -11550, 1, 1                385, 403, 841,                -3, -26, 0,                -79, -126, 42,                bytearray(b'\xe2\xd2\x81\x01\x93\x01I\x03\xfd\xff\xe6\xff\x00\x00\xb1\xff\x82\xff*\x00')
107, -11544, 1, 1                386, 405, 841,                -4, -25, 0,                -81, -126, 42,                bytearray(b'\xe8\xd2\x82\x01\x95\x01I\x03\xfc\xff\xe7\xff\x00\x00\xaf\xff\x82\xff*\x00')
108, -11537, 1, 1                388, 404, 839,                -4, -25, 0,                -88, -129, 51,                bytearray(b'\xef\xd2\x84\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x7f\xff3\x00')
109, -11531, 1, 1                383, 403, 842,                -4, -25, 0,                -88, -130, 36,                bytearray(b'\xf5\xd2\x7f\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff~\xff$\x00')
