timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
1112,264,107,977,0,-32,0,-342,118,-40
1118,244,100,964,-2,-24,0,-336,117,-40
1124,246,105,978,-7,-25,0,-339,117,-39
1130,248,106,975,0,-31,0,-334,114,-40
1137,251,95,968,-6,-30,0,-336,111,-33
1143,256,103,977,0,-30,1,-337,121,-40
1149,251,106,972,1,-31,0,-346,123,-34
1155,248,103,973,-2,-30,0,-339,111,-36
1162,250,105,975,1,-30,0,-340,108,-42
1168,256,104,973,-2,-29,-1,-349,120,-39
1174,253,100,977,-4,-26,0,-343,106,-45
1180,250,105,977,0,-26,0,-343,117,-46
1187,248,107,976,-3,-28,0,-339,112,-43
1193,250,104,977,-2,-29,0,-343,111,-46
1199,256,103,975,-2,-28,0,-345,111,-43
1205,252,103,976,-2,-28,-1,-346,115,-51
1212,248,104,977,-2,-28,0,-343,109,-36
1218,252,107,975,-1,-28,0,-346,114,-45
1224,251,104,977,-3,-28,0,-346,112,-45
