cnt, time stamp, exercise, sample,         ACC X, ACC Y, ACC Z,         GYR X, GYR Y, GYR Z,         MAG X, MAG Y, MAG Z,         raw
247, 24263, 1, 1,                 386, 403, 841,                -4, -25, 0,                -85, -123, 33,                bytearray(b'\xc7^\x82\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x85\xff!\x00')
248, 24269, 1, 1,                 385, 406, 839,                -3, -25, 0,                -84, -124, 40,                bytearray(b'\xcd^\x81\x01\x96\x01G\x03\xfd\xff\xe7\xff\x00\x00\xac\xff\x84\xff(\x00')
249, 24275, 1, 1,                 382, 404, 842,                -5, -25, 0,                -97, -130, 45,                bytearray(b'\xd3^~\x01\x94\x01J\x03\xfb\xff\xe7\xff\x00\x00\x9f\xff~\xff-\x00')
250, 24281, 1, 1,                 385, 401, 842,                -4, -25, 0,                -93, -135, 46,                bytearray(b'\xd9^\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa3\xffy\xff.\x00')
251, 24288, 1, 1,                 389, 404, 839,                -4, -25, 0,                -88, -127, 37,                bytearray(b'\xe0^\x85\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x81\xff%\x00')
252, 24294, 1, 1,                 385, 404, 841,                -5, -24, 0,                -82, -132, 45,                bytearray(b'\xe6^\x81\x01\x94\x01I\x03\xfb\xff\xe8\xff\x00\x00\xae\xff|\xff-\x00')
253, 24300, 1, 1,                 381, 404, 842,                -4, -25, 0,                -81, -121, 45,                bytearray(b'\xec^}\x01\x94\x01J\x03\xfc\xff\xe7\xff\x00\x00\xaf\xff\x87\xff-\x00')
254, 24306, 1, 1,                 384, 404, 842,                -2, -26, 0,                -85, -127, 36,                bytearray(b'\xf2^\x80\x01\x94\x01J\x03\xfe\xff\xe6\xff\x00\x00\xab\xff\x81\xff$\x00')
255, 24313, 1, 1,                 388, 404, 840,                -4, -25, 0,                -87, -138, 36,                bytearray(b'\xf9^\x84\x01\x94\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa9\xffv\xff$\x00')
256, 24319, 1, 1,                 386, 404, 841,                -4, -25, 0,                -90, -130, 34,                bytearray(b'\xff^\x82\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff~\xff"\x00')
257, 24325, 1, 1,                 385, 404, 841,                -4, -25, 0,                -88, -120, 40,                bytearray(b'\x05_\x81\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x88\xff(\x00')
258, 24331, 1, 1,                 384, 403, 841,                -4, -25, 0,                -93, -127, 42,                bytearray(b'\x0b_\x80\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x81\xff*\x00')
259, 24338, 1, 1,                 383, 403, 842,                -4, -25, 0,                -87, -130, 31,                bytearray(b'\x12_\x7f\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff~\xff\x1f\x00')
260, 24344, 1, 1,                 388, 405, 840,                -3, -25, 0,                -88, -130, 34,                bytearray(b'\x18_\x84\x01\x95\x01H\x03\xfd\xff\xe7\xff\x00\x00\xa8\xff~\xff"\x00')
261, 24350, 1, 1,                 387, 403, 841,                -4, -25, 0,                -85, -126, 33,                bytearray(b'\x1e_\x83\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x82\xff!\x00')
262, 24356, 1, 1,                 382, 403, 842,                -4, -24, 0,                -90, -126, 39,                bytearray(b"$_~\x01\x93\x01J\x03\xfc\xff\xe8\xff\x00\x00\xa6\xff\x82\xff\'\x00")
263, 24363, 1, 1,                 385, 405, 842,                -4, -26, 0,                -91, -124, 42,                bytearray(b'+_\x81\x01\x95\x01J\x03\xfc\xff\xe6\xff\x00\x00\xa5\xff\x84\xff*\x00')
264, 24369, 1, 1,                 388, 403, 840,                -4, -26, 0,                -93, -126, 37,                bytearray(b'1_\x84\x01\x93\x01H\x03\xfc\xff\xe6\xff\x00\x00\xa3\xff\x82\xff%\x00')
265, 24375, 1, 1,                 387, 403, 840,                -4, -25, 0,                -84, -124, 48,                bytearray(b'7_\x83\x01\x93\x01H\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x84\xff0\x00')
266, 24381, 1, 1,                 384, 403, 840,                -4, -25, 0,                -94, -124, 36,                bytearray(b'=_\x80\x01\x93\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x84\xff$\x00')
267, 24388, 1, 1,                 384, 404, 842,                -4, -25, 0,                -88, -126, 48,                bytearray(b'D_\x80\x01\x94\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x82\xff0\x00')
