timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-20677,993,21,102,-4,-13,1,-144,-540,528
-20671,1030,13,101,-9,-34,2,-154,-556,537
-20664,1012,26,88,-11,-25,7,-147,-547,528
-20658,1019,24,99,-7,-21,2,-150,-538,529
-20652,1002,26,106,-5,-33,1,-154,-552,535
-20646,1000,22,93,-4,31,0,-147,-553,532
-20639,1036,42,103,-6,107,6,-160,-555,525
-20633,1067,50,151,-23,233,2,-141,-561,519
-20627,1140,25,157,-44,158,-40,-153,-558,511
-20621,1084,28,133,-53,182,21,-144,-556,502
-20614,1135,14,183,-49,147,122,-148,-549,489
-20608,1152,0,212,-32,56,227,-142,-558,486
-20602,1089,-21,238,-49,42,343,-136,-561,490
-20596,1064,-39,185,-65,-49,364,-118,-558,495
-20589,988,-83,217,-83,-109,357,-106,-552,498
-20583,923,-89,179,-85,88,371,-96,-559,498
-20577,924,-111,215,-93,70,316,-76,-549,487
-20571,964,-141,223,-91,35,238,-76,-544,489
-20564,1070,-200,207,-84,0,234,-55,-540,489
-20558,1027,-219,248,-102,-140,267,-60,-541,496
-20552,1026,-215,141,-119,179,388,-39,-543,501
-20546,907,-254,205,-111,12,413,-22,-532,489
-20539,885,-287,96,-114,-149,366,-19,-526,493
-20533,805,-343,204,-113,-152,354,-7,-517,504
-20527,817,-325,148,-95,6,317,10,-519,496
-20521,852,-407,154,-63,-66,243,18,-511,504
-20514,878,-359,145,-67,-42,205,33,-510,502
-20508,923,-441,81,-42,-64,168,36,-504,496
-20502,888,-431,163,-7,-97,233,40,-501,499
-20496,861,-457,103,-56,-13,236,46,-493,513
-20489,835,-487,96,-28,-74,211,49,-496,508
-20483,782,-465,171,-48,2,205,64,-493,516
-20477,764,-525,135,-5,-25,154,75,-486,511
-20471,713,-525,128,-22,-102,138,73,-486,511
-20464,663,-547,127,-9,-67,89,78,-480,514
-20458,636,-557,115,-4,0,-19,87,-478,510
-20452,684,-531,127,22,-46,-108,84,-487,508
-20446,694,-522,145,13,-19,-179,66,-492,516
-20439,793,-486,109,40,11,-235,58,-483,513
-20433,805,-482,109,30,-26,-247,58,-493,517
-20427,866,-447,100,41,46,-217,55,-493,505
-20421,855,-431,108,69,7,-222,48,-502,502
-20414,861,-378,137,44,-23,-255,37,-507,508
-20408,891,-369,137,105,-49,-317,15,-519,498
-20402,880,-372,127,67,-79,-350,10,-510,508
-20396,911,-298,143,89,-34,-340,-3,-514,513
-20389,920,-282,157,93,-76,-373,-12,-526,507
-20383,966,-251,134,96,-146,-396,-30,-526,511
-20377,968,-210,158,103,-259,-430,-51,-522,517
-20371,1016,-176,157,106,-384,-410,-61,-529,532
-20364,1108,-184,126,76,-184,-410,-76,-525,546
-20358,1045,-117,86,19,-96,-332,-90,-537,550
-20352,1124,-100,87,-38,36,-296,-102,-531,549
-20346,1145,-61,64,-8,30,-265,-106,-541,544
-20339,1156,-38,73,1,-31,-183,-112,-549,546
-20333,1100,-33,69,7,-49,-173,-124,-538,543
-20327,1098,-27,63,2,-92,-149,-129,-532,546
-20321,1057,-21,78,21,-23,-85,-135,-532,546
-20314,1062,-2,57,-9,-18,-50,-139,-540,552
-20308,1030,-20,82,10,1,-60,-142,-537,543
-20302,1086,-5,72,7,-70,-68,-141,-547,555
-20296,1011,-10,66,1,-72,-42,-151,-538,546
-20289,999,-4,63,0,-80,-42,-144,-540,541
-20283,1011,4,81,2,-39,-23,-141,-538,558
-20277,1049,0,42,-13,-37,-30,-139,-531,546
-20271,1043,9,38,-13,-48,-15,-148,-537,550
-20264,1044,13,33,-8,-33,-7,-147,-540,562
-20258,994,9,38,-4,-11,11,-148,-532,552
-20252,984,10,52,7,-3,-9,-151,-532,556
