timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
11325,256,104,972,-1,-34,0,-336,117,-40
11331,251,102,970,-1,-29,0,-352,109,-42
11337,253,100,974,0,-30,0,-346,121,-34
11344,251,105,977,0,-28,0,-345,120,-45
11350,251,106,976,-4,-26,0,-339,118,-49
11356,251,104,979,-3,-25,-1,-349,112,-48
11362,251,102,979,-4,-26,-1,-345,115,-36
11369,251,103,978,-2,-27,0,-342,114,-40
11375,251,105,977,-1,-29,0,-345,117,-37
11381,251,104,978,-2,-29,0,-334,109,-45
11387,251,102,978,0,-28,0,-343,117,-48
11394,251,104,977,-1,-28,0,-342,108,-42
11400,251,106,976,-2,-28,0,-348,117,-43
11406,251,103,977,-2,-28,0,-337,117,-42
11412,252,102,978,-1,-28,0,-339,114,-39
11419,252,105,977,-1,-28,0,-348,115,-42
11425,249,106,977,-2,-28,0,-337,118,-49
11431,250,104,979,-2,-28,0,-345,115,-42
11437,251,103,977,-2,-28,-1,-339,114,-42
11444,254,101,977,-2,-28,0,-334,114,-48
11450,251,104,977,-2,-28,0,-343,120,-39
11456,249,106,977,-2,-29,0,-345,112,-36
11462,251,105,977,-2,-29,0,-339,108,-37
11469,253,103,977,-2,-28,0,-334,111,-40
11475,253,103,977,-2,-28,0,-340,118,-39
11481,251,105,977,-2,-28,0,-339,114,-46
11487,249,106,978,-2,-28,0,-343,109,-39
