timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
25633, 248, 102, 976, -2, -26, 0, -340, 112, -33
25639, 250, 101, 972, 0, -29, 0, -340, 117, -36
25645, 255, 109, 982, 0, -27, 0, -339, 102, -25
25651, 248, 105, 977, -4, -27, 0, -334, 105, -31
25658, 247, 101, 974, -2, -28, 0, -333, 103, -28
25664, 253, 104, 977, -2, -28, 0, -336, 103, -33
25670, 253, 107, 977, -1, -28, 0, -339, 99, -25
25676, 249, 104, 975, -1, -28, 0, -336, 105, -37
25683, 250, 102, 976, -3, -28, -1, -328, 99, -33
25689, 252, 104, 976, 0, -28, 0, -337, 100, -37
25695, 252, 106, 976, -2, -27, 0, -333, 109, -24
25701, 251, 102, 977, -3, -28, 0, -327, 103, -33
25708, 251, 101, 976, -1, -29, 0, -339, 100, -21
