timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-26572,953,-144,-287,2,-14,0,-105,-445,679
-26566,956,-144,-279,0,-18,0,-97,-453,685
-26560,953,-144,-285,-2,-21,0,-97,-445,685
-26553,956,-142,-281,0,-21,0,-100,-453,690
-26547,959,-141,-278,-4,-30,0,-99,-447,688
-26541,981,-138,-283,-7,-42,-2,-100,-454,687
-26535,966,-139,-291,9,-23,14,-102,-451,688
-26528,975,-146,-279,14,-56,20,-102,-450,687
-26522,945,-138,-270,16,-41,57,-97,-466,684
-26516,965,-150,-309,7,-46,7,-94,-448,693
-26510,1002,-165,-339,21,-7,28,-97,-444,687
-26503,923,-157,-262,45,63,84,-88,-451,685
-26497,970,-174,-316,37,50,38,-91,-456,688
-26491,990,-188,-244,34,63,96,-82,-445,684
-26485,1014,-213,-273,25,25,141,-81,-456,681
-26478,1034,-202,-279,85,101,254,-78,-456,673
-26472,1057,-244,-267,130,244,365,-63,-453,669
-26466,1121,-273,-261,138,147,361,-40,-456,658
-26460,993,-301,-172,104,25,357,-34,-450,660
-26453,991,-328,-245,38,-114,216,-4,-451,663
-26447,887,-307,-153,34,-135,226,3,-447,658
-26441,967,-356,-249,49,-99,210,4,-433,672
-26435,799,-339,-135,49,-100,242,10,-429,669
-26428,806,-361,-207,28,-126,184,18,-421,663
-26422,820,-392,-164,21,-42,172,18,-421,663
-26416,830,-414,-171,-20,-126,129,21,-414,672
-26410,845,-430,-184,-20,-36,101,24,-414,681
-26403,914,-450,-216,-51,-119,99,30,-409,672
-26397,875,-434,-267,-23,20,107,34,-399,679
-26391,967,-456,-273,-44,-126,74,36,-394,678
-26385,928,-453,-302,3,25,127,28,-397,685
-26378,1009,-481,-326,28,-26,177,39,-394,676
-26372,901,-485,-288,60,11,261,42,-393,670
-26366,948,-491,-270,71,-37,289,58,-387,669
-26360,845,-542,-246,76,-46,321,63,-393,673
-26353,776,-547,-240,100,-31,374,72,-376,664
-26347,720,-539,-145,94,-56,385,97,-370,661
-26341,595,-551,-160,100,39,295,106,-363,657
-26335,622,-575,-137,33,-86,212,109,-361,660
-26328,612,-616,-186,63,46,184,117,-352,655
-26322,530,-603,-144,29,7,126,124,-348,654
-26316,695,-649,-171,7,-26,9,126,-348,654
-26310,510,-611,-199,-74,-159,-53,123,-354,657
-26303,631,-616,-180,-43,-86,-144,115,-349,649
-26297,611,-592,-169,-39,32,-189,109,-358,664
-26291,673,-590,-183,-95,-116,-278,103,-360,664
-26285,713,-553,-181,-88,-30,-296,100,-364,667
-26278,775,-553,-247,-79,37,-308,78,-369,666
-26272,895,-543,-228,-59,16,-294,73,-375,667
-26266,852,-534,-304,-40,93,-248,67,-391,673
-26260,924,-515,-250,-31,-21,-228,67,-394,666
-26253,950,-505,-282,-46,30,-217,51,-399,673
-26247,902,-477,-261,-57,-100,-181,40,-408,673
-26241,945,-479,-213,7,64,-117,48,-402,669
-26235,928,-493,-200,-28,-30,-123,40,-408,663
-26228,923,-460,-245,-37,-47,-95,36,-414,666
-26222,866,-445,-221,-18,-53,-72,39,-408,664
-26216,804,-430,-207,-33,-49,-93,33,-415,663
-26210,799,-413,-230,-56,-58,-147,21,-412,672
-26203,764,-392,-228,-59,-44,-160,13,-417,670
-26197,758,-366,-206,-76,-104,-208,13,-411,681
-26191,792,-351,-270,-84,-10,-283,-3,-414,679
-26185,767,-300,-228,-98,-76,-333,-15,-432,672
-26178,927,-294,-295,-111,-53,-452,-31,-429,681
-26172,897,-241,-253,-155,-226,-448,-36,-433,687
-26166,932,-223,-312,-105,-9,-422,-60,-429,693
-26160,1022,-190,-311,-71,-63,-400,-66,-447,688
-26153,1121,-234,-365,-89,-130,-428,-90,-445,688
-26147,1586,-213,-353,14,70,-135,-96,-453,688
-26141,1062,-170,-302,42,22,107,-85,-450,679
-26135,683,-94,-208,-7,-32,-37,-93,-453,688
-26128,862,-145,-251,-37,-60,-93,-90,-444,688
-26122,1100,-164,-319,-9,-60,-2,-94,-450,688
-26116,1061,-162,-316,-7,-79,65,-106,-450,691
-26110,899,-154,-278,-28,-72,-9,-94,-445,691
