timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
11100,258,106,975,-1,-32,0,-342,103,-39
11106,245,97,964,-2,-28,0,-346,106,-49
11112,253,105,983,0,-28,0,-345,109,-37
11119,250,105,982,-4,-25,-2,-343,118,-43
11125,251,99,966,-2,-30,0,-342,108,-46
11131,251,103,978,-1,-28,0,-342,117,-45
11137,251,105,980,0,-28,0,-340,114,-40
11144,253,107,978,0,-28,0,-340,114,-43
11150,251,103,978,-4,-27,-1,-348,111,-42
11156,252,102,978,-1,-27,0,-339,111,-52
11162,252,105,978,-2,-28,0,-349,118,-36
11169,250,107,977,-2,-28,0,-345,114,-43
11175,251,104,978,-2,-29,0,-345,106,-52
11181,254,102,977,-2,-28,0,-351,103,-45
11187,252,103,976,-1,-28,0,-352,108,-45
11194,249,106,977,-2,-29,0,-351,111,-43
11200,251,105,978,-2,-28,0,-343,114,-46
11206,250,103,979,-2,-28,0,-345,112,-39
11212,251,103,978,-2,-28,0,-345,115,-54
11219,247,105,983,-1,-22,0,-351,106,-49
