timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
24364, 249, 103, 977, -2, -28, 0, -340, 111, -39
24370, 258, 106, 977, 0, -34, 0, -328, 109, -36
24376, 250, 103, 968, -1, -30, 2, -334, 117, -37
24383, 252, 99, 972, -1, -29, 0, -339, 111, -21
24389, 253, 105, 983, 0, -26, -1, -339, 105, -31
24395, 249, 104, 976, -4, -26, 0, -340, 103, -30
24401, 249, 105, 979, -4, -25, -2, -327, 111, -28
24408, 251, 104, 979, -4, -27, 0, -342, 112, -34
24414, 252, 101, 976, -1, -29, 0, -342, 109, -25
24420, 251, 103, 976, -2, -28, 0, -342, 115, -30
24426, 251, 106, 977, 0, -28, 0, -337, 112, -34
24433, 250, 105, 977, -2, -28, 0, -331, 106, -33
24439, 251, 103, 976, -3, -28, -1, -333, 108, -30
24445, 253, 103, 977, -1, -29, 0, -334, 108, -37
24451, 252, 104, 977, -2, -28, 0, -334, 102, -27
24458, 249, 104, 978, -1, -28, 0, -343, 102, -27
24464, 249, 106, 978, -2, -29, 0, -334, 103, -25
24470, 254, 102, 976, -3, -28, 0, -334, 111, -31
24476, 254, 100, 976, -2, -28, 0, -345, 102, -33
