timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-32553,970,-174,-214,7,7,-2,-78,-469,663
-32547,971,-174,-214,0,-9,0,-79,-472,664
-32541,973,-174,-210,-4,-25,-1,-90,-466,661
-32535,968,-173,-220,-10,-40,0,-79,-468,664
-32528,965,-172,-221,-7,-35,-1,-82,-469,654
-32522,968,-172,-221,-4,-32,0,-78,-463,657
-32516,966,-173,-221,-4,-26,0,-82,-469,658
-32510,967,-174,-221,-3,-22,0,-78,-463,670
-32503,969,-173,-218,-3,-22,0,-75,-465,663
-32497,968,-175,-216,-4,-27,0,-69,-468,666
-32491,967,-172,-219,-4,-30,-1,-76,-468,660
-32485,982,-170,-213,-6,-44,0,-79,-477,663
-32478,988,-161,-221,-11,-63,7,-88,-465,664
-32472,1016,-162,-280,9,-39,41,-78,-468,661
-32466,893,-175,-255,46,49,74,-70,-466,666
-32460,1023,-202,-194,48,65,16,-69,-463,664
-32453,1072,-205,-190,30,32,79,-66,-466,655
-32447,1013,-207,-187,6,-28,131,-60,-466,657
-32441,987,-239,-223,-9,-114,142,-72,-466,658
-32435,972,-264,-241,-36,-207,202,-54,-456,658
-32428,1089,-246,-215,18,25,213,-49,-457,670
-32422,1068,-290,-244,25,-12,272,-49,-456,667
-32416,1002,-287,-224,50,-50,336,-33,-445,666
-32410,901,-299,-249,38,-133,299,-16,-442,670
-32403,925,-325,-219,9,-182,266,-10,-429,670
-32397,905,-340,-244,36,-81,268,0,-423,682
-32391,939,-407,-232,46,-23,271,9,-423,672
-32385,942,-412,-200,44,-18,283,19,-417,667
-32378,859,-439,-192,16,-60,262,25,-414,679
-32372,853,-419,-274,3,-102,217,37,-403,672
-32366,740,-429,-219,32,-13,215,45,-402,669
-32360,735,-428,-227,19,-46,125,45,-394,670
-32353,757,-455,-191,-1,-48,85,52,-391,672
-32347,848,-496,-230,-66,-159,2,49,-396,687
-32341,877,-497,-234,-106,-200,30,43,-397,678
-32335,905,-510,-330,-71,-106,75,40,-376,684
-32328,1000,-520,-350,9,40,155,43,-387,693
-32322,1006,-546,-342,28,-8,222,48,-375,691
-32316,905,-528,-340,55,-28,284,63,-379,690
-32310,863,-526,-323,76,-56,297,64,-360,688
-32303,831,-532,-274,119,22,367,73,-367,681
-32297,780,-562,-277,142,17,385,85,-354,681
-32291,682,-601,-259,133,28,373,112,-348,675
-32285,692,-612,-188,96,-89,326,114,-340,672
-32278,568,-663,-193,82,-49,306,127,-331,666
-32272,533,-627,-88,80,-14,288,135,-333,673
-32266,440,-662,-163,18,-23,138,142,-318,670
-32260,401,-656,-143,-21,-77,53,141,-313,664
-32253,422,-625,-158,-25,-11,-59,141,-318,672
-32247,555,-677,-182,-53,-27,-170,132,-327,672
-32241,580,-662,-247,-67,29,-203,136,-324,666
-32235,694,-685,-253,-61,-4,-235,124,-325,669
-32228,746,-647,-226,-66,-9,-207,112,-333,672
-32222,758,-651,-290,-60,-29,-223,112,-339,672
-32216,690,-616,-264,-51,8,-195,105,-352,675
-32210,774,-599,-253,-18,74,-198,100,-355,676
-32203,717,-586,-207,-49,-28,-236,88,-345,673
-32197,787,-575,-260,-44,3,-248,87,-366,669
-32191,728,-564,-238,-73,-11,-267,72,-369,681
-32185,937,-552,-218,-44,39,-267,75,-376,670
-32178,907,-560,-301,-86,-28,-233,58,-378,681
-32172,957,-549,-254,-65,-57,-181,57,-385,684
-32166,898,-521,-274,-32,45,-110,55,-387,684
-32160,873,-504,-248,-15,25,-75,51,-390,675
-32153,825,-479,-295,-22,4,-106,48,-396,676
-32147,820,-467,-218,-27,-68,-100,40,-390,676
-32141,839,-480,-270,-11,48,-115,40,-402,681
-32135,786,-454,-200,-39,-18,-120,34,-397,676
-32128,834,-449,-222,-46,-4,-151,34,-408,678
-32122,775,-428,-242,-72,-79,-163,25,-406,670
-32116,807,-406,-239,-49,-9,-194,18,-408,675
-32110,813,-389,-247,-51,26,-217,1,-411,676
-32103,873,-367,-215,-110,-140,-284,3,-417,687
-32097,916,-350,-258,-129,-114,-343,-3,-418,685
-32091,974,-327,-306,-122,-123,-321,-21,-424,687
-32085,905,-299,-262,-87,-56,-229,-34,-429,688
-32078,1015,-312,-342,-74,-11,-241,-42,-426,697
-32072,925,-257,-276,-73,-49,-206,-54,-426,693
-32066,942,-250,-324,-35,63,-175,-60,-435,691
-32060,917,-222,-272,-44,-7,-189,-72,-435,690
-32053,958,-218,-341,-62,-56,-251,-72,-433,688
-32047,832,-167,-267,-49,-42,-246,-79,-435,691
-32041,1060,-194,-341,-58,-35,-318,-94,-450,690
-32035,1253,-189,-310,-8,70,-111,-109,-444,694
-32028,1064,-176,-334,5,-18,16,-100,-448,688
-32022,793,-127,-233,-2,-9,4,-94,-454,685
-32016,873,-150,-275,-9,-37,-91,-103,-441,684
-32010,1051,-162,-313,0,-30,-49,-114,-448,688
-32003,1045,-133,-287,13,-28,6,-103,-447,688
-31997,945,-140,-278,-2,-53,-16,-106,-445,687
-31991,952,-145,-286,-28,-77,-37,-102,-445,690
