cnt, time stamp, exercise, sample,                                 ACC X, ACC Y, ACC Z,                                 GYR X, GYR Y, GYR Z,                                 MAG X, MAG Y, MAG Z,                                 raw
323, -22110, 1, 1                384, 396, 846,                -3, -26, 0,                -96, -112, 52,                bytearray(b'\xa2\xa9\x80\x01\x8c\x01N\x03\xfd\xff\xe6\xff\x00\x00\xa0\xff\x90\xff4\x00')
324, -22104, 1, 1                389, 400, 843,                -3, -26, 0,                -94, -115, 46,                bytearray(b'\xa8\xa9\x85\x01\x90\x01K\x03\xfd\xff\xe6\xff\x00\x00\xa2\xff\x8d\xff.\x00')
325, -22098, 1, 1                389, 406, 846,                -4, -25, 0,                -85, -115, 54,                bytearray(b'\xae\xa9\x85\x01\x96\x01N\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x8d\xff6\x00')
326, -22092, 1, 1                383, 394, 843,                -4, -25, 0,                -100, -112, 43,                bytearray(b'\xb4\xa9\x7f\x01\x8a\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x90\xff+\x00')
327, -22085, 1, 1                385, 395, 845,                -4, -25, 0,                -93, -112, 51,                bytearray(b'\xbb\xa9\x81\x01\x8b\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x90\xff3\x00')
328, -22079, 1, 1                385, 396, 844,                -4, -25, 0,                -94, -106, 48,                bytearray(b'\xc1\xa9\x81\x01\x8c\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x96\xff0\x00')
329, -22073, 1, 1                386, 399, 844,                -4, -25, 0,                -94, -112, 46,                bytearray(b'\xc7\xa9\x82\x01\x8f\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x90\xff.\x00')
330, -22067, 1, 1                384, 397, 844,                -4, -25, 0,                -88, -115, 39,                bytearray(b"\xcd\xa9\x80\x01\x8d\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8d\xff\'\x00")
331, -22060, 1, 1                383, 395, 846,                -4, -25, 0,                -93, -117, 48,                bytearray(b'\xd4\xa9\x7f\x01\x8b\x01N\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8b\xff0\x00')
332, -22054, 1, 1                386, 397, 845,                -4, -25, 0,                -93, -111, 49,                bytearray(b'\xda\xa9\x82\x01\x8d\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x91\xff1\x00')
333, -22048, 1, 1                385, 398, 843,                -4, -25, 0,                -88, -114, 45,                bytearray(b'\xe0\xa9\x81\x01\x8e\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8e\xff-\x00')
334, -22042, 1, 1                385, 397, 844,                -5, -25, 0,                -96, -111, 60,                bytearray(b'\xe6\xa9\x81\x01\x8d\x01L\x03\xfb\xff\xe7\xff\x00\x00\xa0\xff\x91\xff<\x00')
335, -22035, 1, 1                383, 396, 845,                -4, -25, 0,                -96, -111, 45,                bytearray(b'\xed\xa9\x7f\x01\x8c\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x91\xff-\x00')
336, -22029, 1, 1                384, 397, 845,                -3, -25, 0,                -85, -121, 60,                bytearray(b'\xf3\xa9\x80\x01\x8d\x01M\x03\xfd\xff\xe7\xff\x00\x00\xab\xff\x87\xff<\x00')
337, -22023, 1, 1                385, 398, 844,                -4, -25, 0,                -94, -115, 51,                bytearray(b'\xf9\xa9\x81\x01\x8e\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8d\xff3\x00')
338, -22017, 1, 1                385, 398, 844,                -4, -25, 0,                -91, -109, 42,                bytearray(b'\xff\xa9\x81\x01\x8e\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x93\xff*\x00')
339, -22010, 1, 1                385, 397, 844,                -4, -25, 0,                -90, -118, 43,                bytearray(b'\x06\xaa\x81\x01\x8d\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8a\xff+\x00')
340, -22004, 1, 1                386, 396, 844,                -4, -25, 0,                -94, -112, 49,                bytearray(b'\x0c\xaa\x82\x01\x8c\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x90\xff1\x00')
341, -21998, 1, 1                386, 399, 844,                -3, -25, 0,                -91, -118, 43,                bytearray(b'\x12\xaa\x82\x01\x8f\x01L\x03\xfd\xff\xe7\xff\x00\x00\xa5\xff\x8a\xff+\x00')
342, -21992, 1, 1                384, 398, 845,                -4, -25, 0,                -91, -124, 55,                bytearray(b'\x18\xaa\x80\x01\x8e\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x84\xff7\x00')
343, -21985, 1, 1                385, 397, 845,                -4, -25, 0,                -94, -114, 54,                bytearray(b'\x1f\xaa\x81\x01\x8d\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8e\xff6\x00')
344, -21979, 1, 1                385, 397, 844,                -4, -25, 0,                -90, -115, 52,                bytearray(b'%\xaa\x81\x01\x8d\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8d\xff4\x00')
345, -21973, 1, 1                386, 398, 844,                -4, -25, 0,                -93, -117, 58,                bytearray(b'+\xaa\x82\x01\x8e\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8b\xff:\x00')
346, -21967, 1, 1                384, 396, 845,                -4, -25, 0,                -90, -112, 46,                bytearray(b'1\xaa\x80\x01\x8c\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x90\xff.\x00')
347, -21960, 1, 1                385, 399, 843,                -4, -25, 0,                -88, -117, 49,                bytearray(b'8\xaa\x81\x01\x8f\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff1\x00')
348, -21954, 1, 1                386, 397, 843,                -4, -25, 0,                -88, -121, 45,                bytearray(b'>\xaa\x82\x01\x8d\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x87\xff-\x00')
349, -21948, 1, 1                384, 396, 847,                -4, -25, 0,                -93, -120, 52,                bytearray(b'D\xaa\x80\x01\x8c\x01O\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x88\xff4\x00')
350, -21942, 1, 1                385, 399, 844,                -4, -25, 0,                -93, -118, 51,                bytearray(b'J\xaa\x81\x01\x8f\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8a\xff3\x00')
351, -21935, 1, 1                386, 396, 845,                -4, -25, 0,                -90, -115, 49,                bytearray(b'Q\xaa\x82\x01\x8c\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8d\xff1\x00')
352, -21929, 1, 1                384, 397, 845,                -4, -25, 0,                -96, -106, 49,                bytearray(b'W\xaa\x80\x01\x8d\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x96\xff1\x00')
353, -21923, 1, 1                385, 397, 845,                -4, -25, 0,                -97, -112, 57,                bytearray(b']\xaa\x81\x01\x8d\x01M\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x90\xff9\x00')
354, -21917, 1, 1                386, 397, 844,                -4, -25, 0,                -94, -109, 51,                bytearray(b'c\xaa\x82\x01\x8d\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x93\xff3\x00')
355, -21910, 1, 1                383, 397, 845,                -5, -25, 0,                -90, -120, 52,                bytearray(b'j\xaa\x7f\x01\x8d\x01M\x03\xfb\xff\xe7\xff\x00\x00\xa6\xff\x88\xff4\x00')
356, -21904, 1, 1                381, 395, 846,                -4, -25, 0,                -91, -121, 54,                bytearray(b'p\xaa}\x01\x8b\x01N\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x87\xff6\x00')
357, -21898, 1, 1                388, 398, 843,                -3, -25, 1,                -93, -111, 40,                bytearray(b'v\xaa\x84\x01\x8e\x01K\x03\xfd\xff\xe7\xff\x01\x00\xa3\xff\x91\xff(\x00')
358, -21892, 1, 1                387, 398, 842,                -4, -25, -1,                -97, -112, 43,                bytearray(b'|\xaa\x83\x01\x8e\x01J\x03\xfc\xff\xe7\xff\xff\xff\x9f\xff\x90\xff+\x00')
359, -21885, 1, 1                383, 399, 844,                -4, -25, 0,                -93, -120, 55,                bytearray(b'\x83\xaa\x7f\x01\x8f\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x88\xff7\x00')
360, -21879, 1, 1                383, 394, 848,                -4, -25, 0,                -99, -114, 51,                bytearray(b'\x89\xaa\x7f\x01\x8a\x01P\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x8e\xff3\x00')
361, -21873, 1, 1                383, 396, 847,                -3, -26, 0,                -96, -118, 48,                bytearray(b'\x8f\xaa\x7f\x01\x8c\x01O\x03\xfd\xff\xe6\xff\x00\x00\xa0\xff\x8a\xff0\x00')
362, -21867, 1, 1                386, 401, 843,                -3, -26, 0,                -93, -114, 51,                bytearray(b'\x95\xaa\x82\x01\x91\x01K\x03\xfd\xff\xe6\xff\x00\x00\xa3\xff\x8e\xff3\x00')
363, -21860, 1, 1                389, 397, 842,                -4, -25, 0,                -87, -117, 48,                bytearray(b'\x9c\xaa\x85\x01\x8d\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8b\xff0\x00')
364, -21854, 1, 1                386, 395, 846,                -4, -24, 0,                -90, -117, 49,                bytearray(b'\xa2\xaa\x82\x01\x8b\x01N\x03\xfc\xff\xe8\xff\x00\x00\xa6\xff\x8b\xff1\x00')
365, -21848, 1, 1                384, 398, 845,                -4, -25, 0,                -90, -115, 46,                bytearray(b'\xa8\xaa\x80\x01\x8e\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8d\xff.\x00')
366, -21842, 1, 1                382, 398, 846,                -4, -25, 0,                -102, -120, 57,                bytearray(b'\xae\xaa~\x01\x8e\x01N\x03\xfc\xff\xe7\xff\x00\x00\x9a\xff\x88\xff9\x00')
367, -21835, 1, 1                385, 398, 844,                -4, -25, 0,                -81, -114, 54,                bytearray(b'\xb5\xaa\x81\x01\x8e\x01L\x03\xfc\xff\xe7\xff\x00\x00\xaf\xff\x8e\xff6\x00')
386, -21717, 1, 2                386, 397, 843,                -4, -25, 0,                -94, -106, 49,                bytearray(b'+\xab\x82\x01\x8d\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x96\xff1\x00')
387, -21710, 1, 2                388, 394, 844,                -4, -25, 0,                -88, -112, 54,                bytearray(b'2\xab\x84\x01\x8a\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x90\xff6\x00')
388, -21704, 1, 2                379, 398, 846,                -4, -25, 0,                -93, -115, 43,                bytearray(b'8\xab{\x01\x8e\x01N\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8d\xff+\x00')
389, -21698, 1, 2                385, 404, 844,                -3, -26, 0,                -88, -120, 54,                bytearray(b'>\xab\x81\x01\x94\x01L\x03\xfd\xff\xe6\xff\x00\x00\xa8\xff\x88\xff6\x00')
390, -21692, 1, 2                386, 393, 844,                -4, -26, 0,                -96, -112, 43,                bytearray(b'D\xab\x82\x01\x89\x01L\x03\xfc\xff\xe6\xff\x00\x00\xa0\xff\x90\xff+\x00')
391, -21685, 1, 2                389, 395, 845,                -4, -25, 0,                -96, -112, 51,                bytearray(b'K\xab\x85\x01\x8b\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x90\xff3\x00')
392, -21679, 1, 2                384, 401, 843,                -4, -24, 0,                -88, -118, 52,                bytearray(b'Q\xab\x80\x01\x91\x01K\x03\xfc\xff\xe8\xff\x00\x00\xa8\xff\x8a\xff4\x00')
393, -21673, 1, 2                380, 398, 845,                -5, -24, 0,                -94, -118, 48,                bytearray(b'W\xab|\x01\x8e\x01M\x03\xfb\xff\xe8\xff\x00\x00\xa2\xff\x8a\xff0\x00')
394, -21667, 1, 2                384, 394, 846,                -4, -26, 0,                -93, -120, 48,                bytearray(b']\xab\x80\x01\x8a\x01N\x03\xfc\xff\xe6\xff\x00\x00\xa3\xff\x88\xff0\x00')
395, -21660, 1, 2                387, 398, 843,                -2, -26, 0,                -93, -115, 60,                bytearray(b'd\xab\x83\x01\x8e\x01K\x03\xfe\xff\xe6\xff\x00\x00\xa3\xff\x8d\xff<\x00')
396, -21654, 1, 2                387, 399, 844,                -4, -25, 0,                -88, -109, 45,                bytearray(b'j\xab\x83\x01\x8f\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x93\xff-\x00')
397, -21648, 1, 2                385, 397, 846,                -4, -24, 0,                -90, -121, 42,                bytearray(b'p\xab\x81\x01\x8d\x01N\x03\xfc\xff\xe8\xff\x00\x00\xa6\xff\x87\xff*\x00')
398, -21642, 1, 2                382, 397, 846,                -4, -25, 0,                -84, -123, 48,                bytearray(b'v\xab~\x01\x8d\x01N\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x85\xff0\x00')
399, -21635, 1, 2                386, 396, 845,                -4, -26, 0,                -94, -123, 48,                bytearray(b'}\xab\x82\x01\x8c\x01M\x03\xfc\xff\xe6\xff\x00\x00\xa2\xff\x85\xff0\x00')
400, -21629, 1, 2                388, 399, 842,                -4, -25, 0,                -99, -115, 43,                bytearray(b'\x83\xab\x84\x01\x8f\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x8d\xff+\x00')
401, -21623, 1, 2                384, 396, 846,                -5, -25, 0,                -93, -114, 46,                bytearray(b'\x89\xab\x80\x01\x8c\x01N\x03\xfb\xff\xe7\xff\x00\x00\xa3\xff\x8e\xff.\x00')
402, -21617, 1, 2                383, 396, 847,                -4, -25, 0,                -94, -120, 57,                bytearray(b'\x8f\xab\x7f\x01\x8c\x01O\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x88\xff9\x00')
403, -21610, 1, 2                384, 399, 844,                -4, -25, 0,                -88, -112, 51,                bytearray(b'\x96\xab\x80\x01\x8f\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x90\xff3\x00')
404, -21604, 1, 2                388, 396, 844,                -5, -25, 0,                -103, -117, 51,                bytearray(b'\x9c\xab\x84\x01\x8c\x01L\x03\xfb\xff\xe7\xff\x00\x00\x99\xff\x8b\xff3\x00')
405, -21598, 1, 2                388, 395, 845,                -5, -25, 0,                -82, -123, 46,                bytearray(b'\xa2\xab\x84\x01\x8b\x01M\x03\xfb\xff\xe7\xff\x00\x00\xae\xff\x85\xff.\x00')
406, -21592, 1, 2                384, 398, 843,                -4, -25, 0,                -85, -117, 54,                bytearray(b'\xa8\xab\x80\x01\x8e\x01K\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x8b\xff6\x00')
407, -21585, 1, 2                382, 398, 845,                -4, -25, 0,                -91, -109, 58,                bytearray(b'\xaf\xab~\x01\x8e\x01M\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x93\xff:\x00')
408, -21579, 1, 2                385, 396, 846,                -4, -25, 0,                -87, -118, 54,                bytearray(b'\xb5\xab\x81\x01\x8c\x01N\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8a\xff6\x00')
409, -21573, 1, 2                388, 398, 843,                -3, -26, 0,                -94, -118, 42,                bytearray(b'\xbb\xab\x84\x01\x8e\x01K\x03\xfd\xff\xe6\xff\x00\x00\xa2\xff\x8a\xff*\x00')
410, -21567, 1, 2                386, 396, 844,                -4, -25, 0,                -91, -120, 51,                bytearray(b'\xc1\xab\x82\x01\x8c\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x88\xff3\x00')
427, -21460, 1, 3                363, 401, 853,                -6, -26, -1,                -96, -114, 52,                bytearray(b',\xack\x01\x91\x01U\x03\xfa\xff\xe6\xff\xff\xff\xa0\xff\x8e\xff4\x00')
