timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-8333, 254, 97, 974, -4, -27, 0, -339, 112, -39
-8327, 251, 109, 981, 1, -28, 0, -343, 112, -49
-8321, 250, 103, 970, -2, -30, 0, -348, 120, -43
-8315, 253, 100, 980, -4, -25, -1, -340, 114, -52
-8308, 251, 106, 982, -2, -27, -1, -345, 108, -48
-8302, 251, 102, 972, -2, -30, 0, -342, 121, -43
-8296, 251, 101, 972, -2, -30, 0, -337, 112, -46
-8290, 251, 105, 978, -2, -28, 0, -342, 114, -40
-8283, 249, 103, 976, -2, -28, 0, -342, 115, -40
-8277, 252, 103, 975, -1, -28, 0, -340, 117, -45
-8271, 252, 102, 977, -2, -28, 0, -343, 109, -43
-8265, 251, 103, 976, -2, -28, 0, -342, 109, -49
-8258, 250, 104, 976, -2, -29, 0, -336, 114, -48
-8252, 251, 106, 974, -2, -28, 0, -333, 105, -36
-8246, 249, 103, 975, -2, -29, 0, -339, 115, -45
