timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-9756, 979, -155, 162, -4, -46, -6, 636, -477, -516
-9750, 995, -147, 143, 9, -30, -18, 634, -478, -519
-9743, 1027, -159, 204, 16, -16, -8, 628, -474, -519
-9737, 1032, -149, 161, -15, -25, 13, 621, -480, -526
-9731, 1011, -155, 154, 11, -7, 19, 627, -469, -531
-9725, 1010, -160, 205, -14, -41, 52, 624, -445, -525
-9718, 1016, -169, 164, -6, 9, 25, 622, -405, -528
-9712, 1049, -169, 201, -15, 0, 65, 615, -364, -523
-9706, 1008, -180, 148, -10, 33, 69, 609, -318, -519
-9700, 1040, -191, 202, -7, 30, 99, 586, -261, -520
-9693, 1019, -192, 168, -12, 31, 113, 565, -199, -501
-9687, 1009, -203, 176, 9, 43, 119, 528, -141, -492
-9681, 996, -210, 201, 0, 29, 144, 477, -99, -472
-9675, 969, -217, 179, 11, 36, 125, 420, -57, -465
-9668, 976, -223, 201, 4, 25, 135, 366, -28, -453
-9662, 919, -236, 176, -11, 4, 161, 324, -3, -435
-9656, 950, -246, 233, 18, 32, 122, 270, 7, -433
-9650, 930, -255, 194, 0, 35, 112, 250, 13, -424
-9643, 934, -271, 231, 9, 27, 117, 211, 25, -414
-9637, 949, -280, 255, -4, 39, 107, 175, 30, -397
-9631, 935, -288, 210, -18, 29, 109, 153, 39, -391
-9625, 964, -298, 267, -6, 26, 116, 132, 36, -384
-9618, 904, -311, 211, -52, -5, 112, 121, 51, -379
-9612, 960, -323, 251, 2, 57, 100, 99, 45, -376
-9606, 913, -323, 262, -58, -25, 141, 84, 42, -357
-9600, 906, -335, 204, -31, 25, 95, 64, 36, -348
-9593, 939, -347, 266, -21, 27, 109, 48, 28, -340
-9587, 875, -352, 218, -39, 11, 114, 27, 28, -333
-9581, 938, -372, 275, -7, 35, 88, 21, 21, -331
-9575, 889, -377, 235, -71, -42, 121, 10, 7, -318
-9568, 915, -393, 223, -15, 30, 101, 6, 3, -310
-9562, 899, -393, 272, -11, 9, 129, -10, -15, -306
-9556, 854, -401, 217, -21, 32, 110, -25, -19, -301
-9550, 948, -422, 368, -21, -30, 138, -30, -33, -282
-9543, 850, -425, 214, -93, -95, 132, -43, -51, -289
-9537, 875, -429, 213, -4, 18, 112, -40, -66, -273
-9531, 902, -444, 310, 16, 44, 124, -57, -82, -271
-9525, 849, -453, 244, -52, -5, 133, -48, -93, -258
-9518, 864, -465, 262, -21, 25, 130, -49, -105, -253
-9512, 883, -474, 309, -58, -44, 160, -58, -127, -246
-9506, 812, -486, 235, -52, -30, 137, -55, -139, -225
-9500, 838, -488, 280, -32, -26, 128, -51, -147, -205
-9493, 822, -493, 244, -34, -4, 119, -58, -171, -189
-9487, 779, -501, 197, -18, 0, 106, -46, -174, -174
-9481, 775, -480, 258, 0, -45, 123, -58, -189, -169
-9475, 593, -497, 197, 55, 23, 41, -58, -201, -172
-9468, 719, -495, 343, 30, 64, -46, -60, -192, -171
-9462, 698, -498, 175, -18, -34, -114, -61, -178, -168
-9456, 790, -502, 290, 37, -7, -139, -63, -163, -195
-9450, 795, -485, 272, -23, -74, -133, -69, -163, -211
-9443, 871, -488, 260, 37, 21, -156, -67, -138, -207
-9437, 844, -479, 306, 30, -71, -123, -66, -121, -229
-9431, 782, -464, 194, 0, -48, -161, -61, -111, -246
-9425, 940, -462, 387, 53, -60, -134, -69, -84, -264
-9418, 787, -428, 204, -44, -90, -115, -54, -72, -273
-9412, 888, -441, 245, 84, 36, -173, -45, -52, -277
-9406, 884, -436, 402, 35, -113, -144, -46, -36, -294
-9400, 881, -416, 167, -16, -46, -154, -25, -12, -303
-9393, 945, -415, 326, 79, 2, -156, -10, 9, -307
-9387, 875, -390, 291, -24, -70, -100, -1, 12, -313
-9381, 930, -393, 237, -6, -35, -166, 16, 46, -319
-9375, 948, -377, 308, 4, -114, -89, 46, 52, -322
-9368, 849, -353, 174, -5, -49, -102, 67, 63, -328
-9362, 935, -356, 331, 39, -49, -117, 82, 70, -340
-9356, 920, -347, 242, -41, -98, -108, 112, 85, -345
-9350, 913, -338, 194, 38, -7, -112, 127, 90, -348
-9343, 940, -327, 298, 13, -92, -85, 156, 93, -358
-9337, 884, -316, 180, -16, -98, -95, 175, 93, -357
-9331, 986, -304, 351, 149, 54, -102, 190, 100, -381
-9325, 875, -292, 151, -139, -179, -134, 217, 90, -385
-9318, 963, -304, 261, 109, -58, -119, 244, 87, -402
-9312, 955, -280, 268, -9, -137, -107, 262, 84, -408
-9306, 962, -282, 193, -2, -88, -114, 286, 75, -424
-9300, 963, -273, 221, 0, -121, -79, 306, 61, -429
-9293, 927, -250, 187, 9, -101, -79, 324, 51, -441
-9287, 985, -256, 242, 65, -16, -102, 345, 51, -445
-9281, 964, -248, 232, -14, -122, -75, 366, 27, -460
-9275, 934, -229, 144, 14, -72, -101, 394, 13, -480
-9268, 1007, -229, 268, 42, -65, -91, 406, -9, -481
-9262, 929, -211, 175, -28, -130, -80, 447, -34, -492
-9256, 979, -215, 167, 50, -6, -114, 480, -57, -507
-9250, 954, -200, 211, 4, -91, -90, 498, -99, -514
-9243, 983, -203, 157, 28, -46, -118, 526, -141, -519
-9237, 1011, -190, 244, 16, -76, -84, 555, -186, -538
-9231, 985, -183, 144, -4, -65, -91, 582, -235, -547
-9225, 1006, -180, 204, 39, -36, -70, 595, -285, -558
-9218, 1011, -167, 215, -7, -70, -65, 613, -333, -552
-9212, 987, -168, 147, 11, -31, -67, 618, -378, -558
