timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
30583,943,-166,-297,-4,-25,0,-96,-442,693
30589,947,-168,-298,-4,-26,-2,-96,-444,690
30595,946,-167,-300,-5,-29,0,-91,-441,690
30601,947,-169,-297,-4,-25,-1,-97,-444,688
30608,944,-167,-299,-6,-30,0,-93,-442,690
30614,943,-167,-301,-4,-25,-1,-94,-444,700
30620,947,-166,-300,-4,-25,0,-108,-447,694
30626,944,-166,-300,-2,-23,0,-96,-441,696
30633,947,-167,-297,-4,-28,0,-93,-436,685
30639,946,-166,-298,-6,-31,0,-91,-445,690
30645,945,-168,-299,-4,-27,0,-90,-445,696
30651,947,-166,-300,-4,-27,0,-91,-451,693
30658,944,-166,-299,-2,-24,0,-84,-442,691
30664,945,-169,-300,-2,-19,0,-97,-444,691
30670,944,-166,-299,0,-14,-2,-96,-442,693
30676,952,-164,-294,0,-16,-2,-85,-447,690
30683,957,-165,-293,-2,-24,2,-102,-450,694
30689,969,-163,-305,-5,-32,7,-91,-447,687
30695,979,-166,-315,12,-11,25,-90,-448,694
30701,993,-159,-293,51,19,44,-93,-444,691
30708,999,-167,-258,53,9,73,-88,-445,687
30714,987,-205,-310,23,-42,88,-82,-439,688
30720,933,-196,-273,25,-6,127,-85,-445,690
30726,952,-219,-288,22,-23,120,-66,-442,691
30733,966,-235,-304,19,-16,138,-67,-435,691
30739,981,-241,-310,38,13,152,-64,-435,687
30745,976,-250,-280,44,14,196,-52,-436,687
30751,970,-268,-283,58,42,201,-49,-439,681
30758,945,-288,-254,46,7,204,-46,-445,691
30764,955,-303,-268,35,-43,168,-40,-433,681
30770,909,-313,-265,25,-68,172,-36,-426,685
30776,891,-329,-277,35,-42,166,-18,-424,681
30783,844,-335,-250,-3,-130,88,-19,-426,679
30789,887,-324,-276,-4,-129,49,-19,-420,690
30795,904,-338,-281,21,-66,87,-16,-420,691
30801,968,-366,-269,42,3,117,-6,-415,685
30808,960,-391,-274,35,-21,154,6,-414,688
30814,989,-406,-313,28,-32,175,0,-412,690
30820,1043,-422,-282,32,-53,213,9,-412,694
30826,1025,-449,-308,35,-80,270,16,-393,688
30833,952,-442,-312,51,-119,325,21,-384,691
30839,869,-443,-290,74,-97,382,43,-382,691
30845,823,-456,-312,92,-59,375,55,-378,690
30851,727,-479,-274,97,-66,359,63,-369,693
30858,668,-495,-239,83,-59,277,76,-363,693
30864,726,-544,-282,49,-72,166,73,-358,685
30870,756,-564,-261,34,-114,204,82,-352,687
30876,692,-565,-305,64,-67,238,90,-349,691
30883,714,-601,-277,69,-84,204,93,-339,688
30889,674,-622,-285,57,-77,189,102,-328,691
30895,612,-618,-330,59,-44,170,108,-324,691
30901,597,-606,-241,76,16,168,109,-325,685
30908,557,-638,-238,32,-52,79,124,-321,684
30914,523,-621,-198,9,-23,28,120,-316,681
30920,556,-620,-221,0,-4,-55,117,-321,685
30926,621,-638,-248,-29,-11,-112,109,-319,687
30933,679,-644,-249,-49,-64,-137,118,-327,690
30939,721,-637,-265,-24,37,-166,109,-324,684
30945,757,-630,-282,-65,-40,-154,102,-328,687
30951,754,-614,-257,-49,2,-128,97,-342,684
30958,692,-594,-257,-81,-65,-155,91,-337,687
30964,687,-567,-253,-25,136,-144,90,-343,681
30970,745,-571,-282,-53,25,-194,88,-354,682
30976,727,-537,-252,-63,-23,-209,81,-352,687
30983,793,-537,-339,-42,94,-256,70,-361,678
30989,853,-537,-274,-51,17,-223,64,-376,690
30995,886,-525,-289,-45,25,-187,60,-381,678
31001,853,-516,-256,-72,-51,-205,54,-385,678
31008,863,-488,-301,-70,-32,-198,46,-381,682
31014,867,-475,-284,-67,-63,-188,37,-385,691
31020,890,-462,-248,-56,9,-180,28,-391,685
31026,883,-452,-287,-68,-22,-188,24,-393,688
31033,873,-425,-281,-70,-40,-143,27,-394,694
31039,838,-416,-300,-49,53,-140,15,-394,685
31045,830,-398,-256,-66,3,-173,12,-397,690
31051,777,-368,-317,-42,107,-156,3,-403,691
31058,799,-324,-254,-11,133,-166,-4,-406,687
31064,844,-326,-261,-44,49,-252,-3,-412,687
31070,950,-326,-284,-90,-34,-299,-13,-429,673
31076,979,-312,-265,-102,-88,-292,-36,-430,687
31083,1063,-309,-306,-83,-61,-273,-42,-427,687
31089,1114,-297,-313,-82,-119,-248,-49,-441,690
31095,1104,-277,-351,-60,-105,-172,-57,-430,694
31101,1017,-252,-308,-41,-118,-81,-69,-432,696
31108,915,-229,-303,-11,-24,-1,-73,-426,703
31114,839,-218,-281,-5,-11,-36,-66,-433,696
31120,845,-196,-306,-42,-58,-147,-70,-439,702
