cnt, time stamp, exercise, sample, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
65, -13847, 1, 1,                 386, 403, 841,                -4, -25, 0,                -88, -132, 45,                bytearray(b'\xe9\xc9\x82\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff|\xff-\x00')
66, -13841, 1, 1,                 383, 404, 840,                -4, -25, 0,                -88, -139, 42,                bytearray(b'\xef\xc9\x7f\x01\x94\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa8\xffu\xff*\x00')
67, -13835, 1, 1,                 384, 403, 841,                -4, -25, 0,                -93, -127, 37,                bytearray(b'\xf5\xc9\x80\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x81\xff%\x00')
68, -13829, 1, 1,                 386, 404, 840,                -4, -26, 0,                -90, -130, 49,                bytearray(b'\xfb\xc9\x82\x01\x94\x01H\x03\xfc\xff\xe6\xff\x00\x00\xa6\xff~\xff1\x00')
69, -13822, 1, 1,                 386, 405, 839,                -4, -25, 0,                -87, -132, 40,                bytearray(b'\x02\xca\x82\x01\x95\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff|\xff(\x00')
70, -13816, 1, 1,                 384, 404, 841,                -5, -25, 0,                -88, -133, 48,                bytearray(b'\x08\xca\x80\x01\x94\x01I\x03\xfb\xff\xe7\xff\x00\x00\xa8\xff{\xff0\x00')
71, -13810, 1, 1,                 386, 401, 840,                -4, -25, 0,                -91, -129, 43,                bytearray(b'\x0e\xca\x82\x01\x91\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x7f\xff+\x00')
93, -13672, 1, 2,                 381, 398, 835,                -3, -27, 0,                -91, -129, 43,                bytearray(b'\x98\xca}\x01\x8e\x01C\x03\xfd\xff\xe5\xff\x00\x00\xa5\xff\x7f\xff+\x00')
94, -13666, 1, 2,                 379, 391, 835,                0, -28, 1,                -84, -121, 39,                bytearray(b"\x9e\xca{\x01\x87\x01C\x03\x00\x00\xe4\xff\x01\x00\xac\xff\x87\xff\'\x00")
95, -13660, 1, 2,                 376, 387, 829,                -1, -25, 0,                -84, -124, 34,                bytearray(b'\xa4\xcax\x01\x83\x01=\x03\xff\xff\xe7\xff\x00\x00\xac\xff\x84\xff"\x00')
96, -13654, 1, 2,                 390, 412, 839,                -4, -26, -2,                -91, -129, 37,                bytearray(b'\xaa\xca\x86\x01\x9c\x01G\x03\xfc\xff\xe6\xff\xfe\xff\xa5\xff\x7f\xff%\x00')
97, -13647, 1, 2,                 382, 404, 846,                -4, -24, 0,                -90, -124, 43,                bytearray(b'\xb1\xca~\x01\x94\x01N\x03\xfc\xff\xe8\xff\x00\x00\xa6\xff\x84\xff+\x00')
98, -13641, 1, 2,                 386, 406, 843,                -4, -25, 0,                -84, -118, 39,                bytearray(b"\xb7\xca\x82\x01\x96\x01K\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x8a\xff\'\x00")
99, -13635, 1, 2,                 386, 406, 838,                -4, -26, 0,                -87, -129, 39,                bytearray(b"\xbd\xca\x82\x01\x96\x01F\x03\xfc\xff\xe6\xff\x00\x00\xa9\xff\x7f\xff\'\x00")
100, -13629, 1, 2,                 385, 404, 839,                -4, -25, 0,                -85, -124, 39,                bytearray(b"\xc3\xca\x81\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x84\xff\'\x00")
101, -13622, 1, 2,                 385, 404, 842,                -4, -25, 0,                -88, -126, 36,                bytearray(b'\xca\xca\x81\x01\x94\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x82\xff$\x00')
102, -13616, 1, 2,                 385, 402, 841,                -4, -26, 0,                -88, -129, 36,                bytearray(b'\xd0\xca\x81\x01\x92\x01I\x03\xfc\xff\xe6\xff\x00\x00\xa8\xff\x7f\xff$\x00')
103, -13610, 1, 2,                 387, 405, 840,                -4, -25, 0,                -91, -124, 31,                bytearray(b'\xd6\xca\x83\x01\x95\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x84\xff\x1f\x00')
104, -13604, 1, 2,                 384, 405, 839,                -5, -25, 0,                -91, -129, 39,                bytearray(b"\xdc\xca\x80\x01\x95\x01G\x03\xfb\xff\xe7\xff\x00\x00\xa5\xff\x7f\xff\'\x00")
105, -13597, 1, 2,                 382, 403, 843,                -4, -25, 0,                -96, -126, 40,                bytearray(b'\xe3\xca~\x01\x93\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x82\xff(\x00')
106, -13591, 1, 2,                 386, 404, 839,                -4, -26, 0,                -88, -129, 34,                bytearray(b'\xe9\xca\x82\x01\x94\x01G\x03\xfc\xff\xe6\xff\x00\x00\xa8\xff\x7f\xff"\x00')
107, -13585, 1, 2,                 388, 405, 839,                -4, -25, 0,                -84, -126, 34,                bytearray(b'\xef\xca\x84\x01\x95\x01G\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x82\xff"\x00')
108, -13579, 1, 2,                 385, 404, 840,                -4, -25, 0,                -87, -130, 33,                bytearray(b'\xf5\xca\x81\x01\x94\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff~\xff!\x00')
109, -13572, 1, 2,                 383, 403, 841,                -4, -25, 0,                -73, -124, 45,                bytearray(b'\xfc\xca\x7f\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xb7\xff\x84\xff-\x00')
110, -13566, 1, 2,                 384, 403, 841,                -4, -26, 0,                -93, -132, 31,                bytearray(b'\x02\xcb\x80\x01\x93\x01I\x03\xfc\xff\xe6\xff\x00\x00\xa3\xff|\xff\x1f\x00')
111, -13560, 1, 2,                 386, 405, 839,                -3, -25, 0,                -96, -133, 43,                bytearray(b'\x08\xcb\x82\x01\x95\x01G\x03\xfd\xff\xe7\xff\x00\x00\xa0\xff{\xff+\x00')
112, -13554, 1, 2,                 388, 404, 840,                -5, -25, 0,                -88, -130, 49,                bytearray(b'\x0e\xcb\x84\x01\x94\x01H\x03\xfb\xff\xe7\xff\x00\x00\xa8\xff~\xff1\x00')
113, -13547, 1, 2,                 385, 402, 842,                -4, -25, 0,                -85, -132, 45,                bytearray(b'\x15\xcb\x81\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff|\xff-\x00')
114, -13541, 1, 2,                 382, 402, 842,                -4, -25, 0,                -82, -127, 46,                bytearray(b'\x1b\xcb~\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xae\xff\x81\xff.\x00')
115, -13535, 1, 2,                 385, 405, 839,                -3, -26, 0,                -91, -123, 40,                bytearray(b'!\xcb\x81\x01\x95\x01G\x03\xfd\xff\xe6\xff\x00\x00\xa5\xff\x85\xff(\x00')
116, -13529, 1, 2,                 390, 407, 837,                -4, -25, 0,                -93, -130, 40,                bytearray(b"\'\xcb\x86\x01\x97\x01E\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff~\xff(\x00")
117, -13522, 1, 2,                 385, 403, 841,                -5, -25, 0,                -90, -138, 42,                bytearray(b'.\xcb\x81\x01\x93\x01I\x03\xfb\xff\xe7\xff\x00\x00\xa6\xffv\xff*\x00')
118, -13516, 1, 2,                 382, 402, 844,                -4, -25, 0,                -93, -133, 46,                bytearray(b'4\xcb~\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff{\xff.\x00')
119, -13510, 1, 2,                 385, 406, 842,                -4, -25, 0,                -90, -124, 46,                bytearray(b':\xcb\x81\x01\x96\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x84\xff.\x00')
120, -13504, 1, 2,                 386, 405, 839,                -4, -25, 0,                -79, -129, 46,                bytearray(b'@\xcb\x82\x01\x95\x01G\x03\xfc\xff\xe7\xff\x00\x00\xb1\xff\x7f\xff.\x00')
121, -13497, 1, 2,                 386, 404, 841,                -4, -25, 0,                -91, -126, 51,                bytearray(b'G\xcb\x82\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x82\xff3\x00')
122, -13491, 1, 2,                 385, 402, 841,                -4, -25, 0,                -91, -132, 49,                bytearray(b'M\xcb\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff|\xff1\x00')
123, -13485, 1, 2,                 383, 404, 841,                -4, -25, 0,                -82, -123, 37,                bytearray(b'S\xcb\x7f\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xae\xff\x85\xff%\x00')
124, -13479, 1, 2,                 384, 403, 841,                -4, -25, 0,                -88, -126, 48,                bytearray(b'Y\xcb\x80\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x82\xff0\x00')
125, -13472, 1, 2,                 385, 401, 841,                -4, -25, 0,                -88, -126, 40,                bytearray(b'`\xcb\x81\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x82\xff(\x00')
126, -13466, 1, 2,                 386, 404, 840,                -3, -25, 0,                -87, -123, 43,                bytearray(b'f\xcb\x82\x01\x94\x01H\x03\xfd\xff\xe7\xff\x00\x00\xa9\xff\x85\xff+\x00')
127, -13460, 1, 2,                 391, 412, 844,                -4, -25, 0,                -87, -133, 43,                bytearray(b'l\xcb\x87\x01\x9c\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff{\xff+\x00')
