timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
11654, 246, 100, 978, -6, -25, -1, -333, 102, -31
11660, 246, 95, 960, 0, -32, 1, -339, 106, -28
11667, 256, 104, 977, 1, -32, 0, -331, 103, -28
11673, 251, 113, 984, 0, -26, 0, -339, 111, -28
11679, 251, 104, 979, -2, -28, 0, -331, 115, -30
11685, 252, 101, 979, -3, -27, -1, -331, 114, -33
11692, 254, 105, 980, -1, -27, 0, -333, 100, -36
11698, 251, 103, 975, -1, -28, 0, -331, 109, -27
11704, 248, 104, 976, -3, -28, 0, -334, 105, -25
11710, 250, 103, 978, -2, -29, 0, -336, 103, -31
11717, 255, 102, 975, -2, -28, 0, -333, 108, -40
11723, 251, 105, 977, -2, -27, 0, -331, 108, -27
