timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-23737, 1027, -177, 80, -22, -37, 41, 570, -417, -412
-23731, 1003, -190, 70, -6, -17, 64, 568, -411, -411
-23725, 978, -185, 84, 8, -39, 46, 567, -391, -408
-23718, 993, -176, 63, -14, -24, 51, 562, -376, -420
-23712, 983, -185, 70, 15, -16, 35, 550, -355, -417
-23706, 971, -193, 103, 23, -25, 39, 544, -351, -406
-23699, 978, -197, 87, -4, -21, 44, 538, -339, -415
-23693, 991, -195, 78, 14, -19, 15, 528, -322, -417
-23687, 1007, -199, 95, 23, 2, 9, 513, -325, -415
-23681, 1000, -204, 89, 15, 14, 25, 507, -306, -418
-23675, 982, -207, 103, 21, 0, 24, 484, -298, -417
-23668, 968, -198, 93, -7, -65, 4, 477, -286, -414
-23662, 1012, -206, 87, 20, 2, 7, 468, -280, -412
-23656, 996, -213, 89, -9, -56, 46, 451, -265, -403
-23650, 964, -208, 71, 15, -35, 28, 454, -258, -400
-23643, 1043, -221, 130, 66, 11, -9, 429, -256, -396
-23637, 993, -228, 107, -5, -41, 60, 412, -232, -396
-23631, 1011, -237, 116, 11, 25, 67, 396, -219, -396
-23624, 1017, -223, 116, -17, -5, 83, 390, -193, -391
-23618, 999, -238, 77, 32, 47, 86, 355, -174, -391
-23612, 975, -245, 150, 7, -9, 122, 324, -145, -379
-23606, 951, -249, 86, -4, 18, 98, 309, -123, -381
-23600, 999, -259, 108, 51, 56, 73, 283, -105, -378
-23593, 975, -262, 140, -33, -51, 154, 252, -96, -375
-23587, 918, -280, 82, 24, 4, 100, 223, -91, -367
-23581, 977, -278, 152, 60, 47, 94, 196, -84, -360
-23575, 936, -286, 129, 18, 38, 93, 172, -67, -364
-23568, 989, -305, 174, 30, 29, 100, 151, -79, -352
-23562, 919, -298, 144, -11, 3, 131, 127, -61, -357
-23556, 937, -309, 158, 34, 30, 75, 100, -66, -345
-23550, 933, -324, 166, 9, 34, 77, 91, -60, -340
-23543, 956, -336, 155, 11, 49, 95, 75, -58, -331
-23537, 918, -331, 173, -14, -32, 106, 55, -58, -336
-23531, 916, -349, 137, 0, 47, 63, 37, -70, -325
-23525, 993, -349, 209, 47, 55, 84, 13, -61, -324
-23518, 872, -362, 156, -19, 3, 111, 6, -63, -319
-23512, 965, -370, 239, 30, 48, 72, -13, -60, -307
-23506, 911, -363, 168, -46, -21, 102, -27, -84, -309
-23500, 914, -383, 164, 15, 43, 81, -36, -87, -306
-23493, 938, -386, 239, -25, 7, 122, -63, -84, -301
-23487, 886, -389, 161, -24, 30, 100, -60, -97, -292
-23481, 934, -409, 224, 21, 56, 93, -72, -106, -288
-23474, 888, -419, 227, -45, -22, 131, -82, -109, -286
-23468, 893, -426, 204, -6, 19, 113, -84, -126, -285
-23462, 952, -435, 302, -58, -7, 162, -88, -145, -274
-23456, 881, -447, 195, -98, -25, 163, -82, -154, -268
-23449, 875, -454, 200, -45, 11, 145, -78, -163, -264
-23443, 893, -464, 218, -61, 11, 183, -73, -178, -247
-23437, 841, -483, 219, -63, -42, 182, -72, -195, -226
-23431, 815, -486, 203, -49, -7, 146, -66, -199, -210
-23424, 800, -503, 192, -27, 27, 107, -58, -210, -205
-23418, 841, -524, 229, -56, -28, 119, -51, -216, -189
