timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
20834,-960,-3,286,-2,-11,0,-114,273,67
20840,-967,-5,291,-3,-2,-11,-103,276,73
20847,-954,-10,280,-9,-26,-14,-117,280,66
20853,-927,-13,283,-4,-17,-9,-123,274,73
20859,-932,-12,279,-2,-35,6,-120,271,66
20865,-967,-5,287,1,-17,4,-109,282,67
20872,-973,-7,287,-2,-30,0,-124,274,73
20878,-981,-5,291,-5,-14,-19,-114,277,73
20884,-1030,0,302,-9,-3,-67,-117,283,73
20890,-1041,-6,292,-18,23,-128,-117,276,70
20897,-1055,-5,259,-12,42,-177,-108,276,70
20903,-1094,-2,272,-24,-4,-274,-97,276,82
20909,-1116,-45,284,-44,-47,-416,-87,276,73
20915,-1119,-69,308,-53,36,-518,-66,273,66
20922,-1085,-87,306,-65,77,-662,-57,267,75
20928,-1014,-150,292,-94,31,-767,-28,255,72
20934,-948,-201,259,-86,132,-861,0,256,75
20940,-990,-229,230,-83,116,-922,21,252,78
20947,-980,-274,205,9,354,-1017,51,234,93
20953,-912,-389,184,59,369,-1115,81,225,106
20959,-788,-473,173,44,343,-1148,118,211,117
20965,-590,-551,119,32,196,-1151,145,183,117
20972,-520,-602,92,-12,-51,-1108,163,159,127
20978,-372,-729,103,16,-47,-1014,177,132,115
20984,-361,-813,129,1,-127,-927,195,90,112
20990,-319,-859,145,15,-81,-851,211,67,108
20997,-228,-892,176,16,-81,-787,225,24,109
21003,-235,-904,202,4,11,-714,225,0,103
21009,-176,-937,190,-27,-58,-697,229,-19,103
21015,-183,-937,142,-107,-234,-688,241,-45,100
21022,-100,-946,165,-74,-59,-644,243,-78,111
21028,60,-978,126,-132,-274,-630,247,-88,111
21034,-13,-962,172,-112,-31,-563,262,-129,115
21040,135,-978,96,-91,-58,-543,249,-147,114
21047,96,-971,103,-171,-349,-534,250,-171,129
21053,176,-978,61,-108,-68,-471,256,-187,132
21059,249,-967,54,-129,-240,-455,244,-204,135
21065,250,-977,95,-72,-93,-371,241,-231,141
21072,296,-978,58,-104,-219,-338,238,-238,144
21078,294,-974,88,-116,-160,-283,238,-267,150
21084,384,-968,44,-137,-188,-251,237,-276,156
21090,370,-958,16,-128,-171,-196,235,-279,169
21097,406,-970,0,-86,-58,-105,229,-285,169
21103,414,-962,-46,-57,-45,-18,240,-291,177
21109,403,-959,-33,-9,28,74,232,-282,172
21115,391,-961,-36,30,63,137,247,-279,166
21122,372,-961,-23,94,225,208,243,-271,157
21128,344,-968,-3,129,134,275,237,-250,156
21134,290,-969,44,132,81,326,241,-246,160
21140,266,-976,79,119,45,369,249,-237,139
21147,232,-977,86,72,-119,374,241,-214,141
21153,144,-976,100,60,-116,386,256,-214,144
21159,142,-987,98,64,-86,395,249,-199,145
21165,123,-979,95,37,-193,389,265,-183,144
21172,67,-984,101,57,-100,421,256,-165,138
21178,52,-988,90,70,-54,456,259,-159,135
21184,24,-981,96,57,-108,483,265,-148,133
21190,2,-979,97,82,-22,548,258,-117,132
21197,-17,-962,82,102,-26,606,261,-99,132
21203,-76,-952,119,140,81,719,259,-69,120
21209,-92,-927,113,165,193,844,249,-43,115
21215,-123,-872,145,147,117,952,235,0,121
21222,-240,-804,170,98,-101,1047,225,31,117
21228,-495,-697,161,84,12,1166,214,72,112
21234,-603,-652,197,95,148,1153,192,114,111
21240,-705,-644,207,-30,-324,998,177,150,120
21247,-856,-579,233,-26,-153,907,145,159,109
21253,-919,-533,168,-70,-256,780,139,178,108
21259,-974,-460,156,26,36,674,115,199,108
21265,-870,-501,166,35,-22,528,97,211,114
21272,-940,-462,168,9,-81,461,90,232,100
21278,-906,-433,164,1,-155,418,72,235,108
21284,-874,-413,195,34,-137,385,61,228,102
21290,-884,-390,188,49,-154,372,42,241,99
21297,-928,-363,211,52,-200,345,37,241,99
21303,-926,-335,246,67,-100,350,30,241,88
21309,-921,-310,261,58,-118,321,24,252,85
21315,-952,-284,269,55,-83,287,7,252,81
21322,-892,-281,258,53,-58,287,-3,252,85
21328,-897,-239,259,36,-198,296,-15,253,76
21334,-916,-209,250,58,-151,322,-24,252,69
21340,-969,-179,298,81,-103,293,-40,259,66
21347,-940,-169,307,63,-110,279,-48,259,69
21353,-923,-145,296,85,0,300,-51,253,72
21359,-913,-114,292,84,-30,309,-72,259,66
21365,-969,-78,289,79,-72,291,-90,268,72
21372,-978,-59,311,85,-31,293,-87,261,66
21378,-994,-22,317,93,51,252,-97,267,63
21384,-1110,7,358,32,-137,134,-109,271,63
21390,-1102,0,333,4,-77,44,-112,262,66
21397,-1001,-17,328,0,-6,-11,-115,273,64
21403,-904,-24,298,0,49,-19,-111,259,64
21409,-894,-30,300,-2,52,1,-118,267,66
21415,-961,-18,291,7,52,4,-111,271,70
21422,-968,-22,285,-2,7,12,-117,277,67
