timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-22775,-929,-87,-334,-8,-13,5,-45,376,351
-22769,-925,-88,-335,-9,-10,2,-49,387,352
-22763,-937,-89,-337,-11,-19,2,-52,384,355
-22757,-924,-87,-335,-7,-28,6,-40,375,358
-22750,-928,-86,-335,-7,-11,2,-54,390,354
-22744,-929,-86,-331,-10,-25,-1,-61,394,361
-22738,-934,-89,-337,-9,-30,0,-49,379,357
-22732,-932,-88,-330,-7,-25,2,-46,381,349
-22725,-936,-86,-335,-7,-32,3,-49,382,345
-22719,-931,-88,-329,-9,-59,-2,-46,385,354
-22713,-931,-88,-329,-9,-49,-2,-48,381,352
-22707,-940,-88,-320,-11,-65,-3,-45,382,354
-22700,-937,-90,-321,-14,-46,3,-42,384,349
-22694,-931,-89,-313,-11,4,18,-49,382,346
-22688,-957,-87,-317,-14,60,25,-51,388,348
-22682,-959,-86,-329,-12,121,9,-45,378,352
-22675,-937,-85,-346,-13,154,-7,-45,379,364
-22669,-903,-79,-367,-15,139,-15,-51,388,364
-22663,-938,-74,-386,-18,105,-28,-48,381,369
-22657,-1043,-74,-449,2,149,-103,-48,387,384
-22650,-1067,-73,-471,32,52,-218,-34,385,367
-22644,-1077,-96,-468,89,249,-320,-25,369,381
-22638,-1020,-110,-480,136,204,-424,-16,378,387
-22632,-1073,-132,-501,230,28,-639,16,369,391
-22625,-1064,-165,-506,299,64,-797,40,351,399
-22619,-980,-202,-478,384,104,-963,75,330,387
-22613,-879,-262,-449,469,145,-1089,117,306,384
-22607,-754,-355,-388,527,161,-1148,147,276,364
-22600,-592,-457,-355,549,231,-1136,186,249,360
-22594,-512,-559,-317,543,205,-1088,214,208,346
-22588,-436,-659,-280,539,162,-1034,241,178,328
-22582,-346,-741,-252,485,139,-942,264,144,310
-22575,-264,-789,-221,478,149,-891,274,111,301
-22569,-237,-839,-208,450,25,-858,286,76,286
-22563,-194,-858,-196,428,4,-829,289,49,265
-22557,-112,-902,-177,409,-163,-807,298,1,240
-22550,-134,-902,-128,394,-60,-795,304,-25,231
-22544,9,-932,-82,352,-60,-798,301,-58,216
-22538,43,-918,-48,366,-89,-819,286,-93,199
-22532,163,-928,3,319,-71,-786,286,-124,184
-22525,278,-921,40,263,-128,-767,280,-154,178
-22519,348,-933,47,244,-228,-736,264,-186,166
-22513,403,-928,79,209,-164,-638,255,-207,153
-22507,472,-928,92,162,-100,-525,243,-243,148
-22500,557,-921,102,118,-12,-393,232,-252,148
-22494,612,-931,116,72,-36,-259,228,-265,139
-22488,658,-931,117,20,-63,-91,228,-273,145
-22482,668,-932,127,-34,-39,137,225,-270,145
-22475,612,-914,127,-102,-30,322,228,-262,138
-22469,546,-909,93,-163,24,484,238,-249,142
-22463,481,-917,68,-201,37,611,253,-226,147
-22457,382,-920,30,-228,10,729,265,-204,169
-22450,309,-914,15,-252,-24,805,268,-169,175
-22444,244,-909,3,-267,-45,882,285,-141,186
-22438,162,-902,-9,-301,-52,989,295,-108,192
-22432,58,-888,-16,-322,91,1121,295,-73,205
-22425,-24,-841,-31,-427,375,1264,288,-10,217
-22419,-126,-763,-97,-543,264,1309,289,45,250
-22413,-299,-692,-163,-623,-70,1237,273,100,279
-22407,-525,-654,-229,-599,-206,1176,256,139,294
-22400,-561,-641,-267,-599,-686,1099,229,172,298
-22394,-736,-578,-269,-536,-628,1082,214,208,306
-22388,-833,-463,-332,-492,-88,1036,184,246,327
-22382,-940,-385,-419,-429,-81,928,156,270,327
-22375,-1012,-393,-446,-333,140,774,130,295,352
-22369,-950,-397,-458,-285,-57,610,96,310,360
-22363,-979,-316,-448,-193,-77,501,91,322,361
-22357,-910,-295,-446,-142,-34,416,64,333,361
-22350,-875,-305,-410,-100,-79,359,54,354,363
-22344,-904,-285,-405,-78,-78,349,43,354,361
-22338,-882,-251,-383,-68,-63,331,33,361,357
-22332,-918,-228,-382,-59,-168,301,25,363,363
-22325,-1067,-193,-394,-52,-109,213,10,360,352
-22319,-1018,-179,-298,-15,19,37,-4,367,349
-22313,-1049,-201,-383,-25,-32,53,-9,370,352
-22307,-969,-197,-340,-16,-49,15,-1,369,357
-22300,-915,-190,-334,-4,-50,31,1,360,352
-22294,-888,-189,-339,-4,-14,25,-6,367,348
-22288,-864,-193,-350,-26,74,18,3,369,354
-22282,-899,-183,-336,-9,25,23,-10,369,354
-22275,-894,-179,-378,-27,-1,-12,1,372,357
