timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
8384,716,182,-314,-233,-325,-618,-171,-412,711
8390,719,236,-423,-289,63,-650,-199,-414,715
8397,777,342,-351,-216,273,-651,-214,-418,706
8403,926,346,-381,-209,371,-674,-258,-432,702
8409,812,471,-246,-180,265,-686,-274,-424,685
8415,908,444,-238,-142,240,-667,-297,-426,682
8422,904,441,-139,-101,158,-653,-327,-432,669
8428,946,447,-61,-319,-84,-602,-349,-418,667
8434,1022,438,-241,-474,-93,-465,-375,-399,657
8440,839,342,-311,-492,-162,-291,-399,-397,661
8447,961,303,-368,-410,-16,-168,-424,-382,652
8453,950,286,-319,-196,137,-37,-423,-397,642
8459,929,343,-248,-110,94,35,-426,-396,631
8465,831,511,-146,-65,22,28,-435,-390,634
8472,898,789,-40,-95,-78,14,-430,-396,622
8478,596,806,-65,-74,21,0,-427,-393,630
8484,663,736,31,-300,14,-28,-438,-396,621
8490,804,595,-175,-305,196,14,-450,-393,618
8497,833,393,-255,-298,252,53,-454,-405,601
8503,1009,263,-220,-147,271,122,-451,-403,580
8509,874,324,-22,-169,45,67,-453,-417,580
8515,902,553,29,-72,112,77,-459,-421,580
8522,912,678,45,-80,-175,-8,-453,-423,574
8528,913,653,-113,37,-16,37,-463,-424,582
8534,743,592,43,102,-12,49,-445,-426,576
8540,864,564,-69,77,84,61,-441,-423,570
8547,858,482,-42,107,145,126,-441,-433,576
8553,824,445,-7,111,178,135,-432,-438,568
8559,920,408,21,75,137,151,-426,-444,559
8565,960,402,10,46,-42,224,-427,-454,565
8572,937,396,-55,97,51,293,-411,-459,558
8578,915,371,-34,142,81,336,-399,-456,568
8584,941,345,36,148,-37,345,-384,-465,568
8590,909,364,-4,159,-29,349,-369,-483,568
8597,992,327,-3,121,-39,420,-348,-486,571
8603,948,291,7,154,35,469,-325,-498,565
8609,904,308,-5,152,-72,458,-316,-490,564
8615,912,307,-6,197,-121,402,-285,-508,576
8622,947,307,-16,205,-168,387,-277,-507,577
8628,982,279,-26,178,-170,385,-258,-502,586
8634,993,242,-49,186,-151,364,-241,-504,586
8640,1024,235,-61,133,-227,448,-225,-508,598
8647,989,93,-129,203,-91,478,-196,-501,595
8653,993,142,-101,178,-134,525,-171,-499,606
8659,964,73,-97,191,-93,457,-157,-501,609
8665,1011,86,-107,177,-130,380,-130,-492,610
8672,993,-13,-111,179,-185,326,-115,-489,609
8678,991,-3,-141,142,-189,347,-96,-484,622
8684,966,-54,-183,111,-125,239,-93,-480,622
8690,1149,-79,-158,58,-120,98,-85,-490,622
8697,1087,-117,-175,11,-129,91,-78,-483,625
8703,936,-113,-190,7,-77,81,-66,-475,637
8709,930,-159,-162,25,-11,21,-67,-471,631
8715,1002,-165,-163,14,27,40,-73,-474,622
