timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-25932,-977,-96,-420,-1,0,-49,-40,378,379
-25925,-1077,-100,-466,44,-4,-157,-30,384,378
-25919,-1136,-110,-482,119,-25,-331,-22,379,370
-25913,-1180,-133,-504,193,-35,-494,-4,360,370
-25907,-1074,-150,-441,268,42,-641,13,357,363
-25900,-932,-181,-422,318,-8,-791,49,343,358
-25894,-858,-272,-377,397,-119,-917,84,322,345
-25888,-842,-356,-316,420,85,-930,109,303,342
-25882,-754,-452,-308,414,207,-907,138,288,327
-25875,-650,-511,-288,422,231,-857,168,258,322
-25869,-612,-595,-253,421,170,-842,193,232,316
-25863,-617,-654,-238,385,135,-810,205,207,306
-25857,-518,-709,-222,364,283,-765,232,189,300
-25850,-401,-780,-213,357,165,-744,238,166,288
-25844,-419,-798,-198,347,185,-721,256,144,289
-25838,-318,-849,-200,305,-4,-715,265,108,264
-25832,-315,-872,-163,298,137,-683,265,84,267
-25825,-263,-901,-170,283,0,-687,279,64,249
-25819,-203,-907,-170,264,10,-672,295,33,240
-25813,-101,-925,-115,272,-33,-690,294,6,228
-25807,-177,-942,-63,224,-114,-658,297,-36,219
-25800,62,-922,-41,216,149,-660,301,-49,211
-25794,-22,-969,-112,217,-364,-716,288,-82,196
-25788,46,-947,-22,223,-12,-684,288,-111,192
-25782,235,-929,-19,171,-83,-696,285,-127,183
-25775,229,-925,-15,213,-148,-708,282,-172,168
-25769,360,-925,3,178,-92,-649,259,-189,159
-25763,406,-931,21,193,-291,-630,246,-225,159
-25757,499,-929,62,165,-53,-501,238,-243,159
-25750,611,-917,79,140,-79,-357,234,-253,151
-25744,626,-928,111,110,9,-165,232,-273,151
-25738,631,-920,115,42,-3,-15,222,-271,136
-25732,593,-917,110,2,70,145,222,-268,136
-25725,530,-937,119,-42,64,305,226,-265,144
-25719,465,-932,102,-95,172,400,225,-241,147
-25713,423,-928,73,-141,25,445,246,-228,135
-25707,346,-939,58,-149,13,500,252,-198,148
-25700,308,-942,38,-173,-44,521,270,-184,156
-25694,268,-947,19,-177,-164,536,268,-166,160
-25688,220,-953,21,-178,-180,574,270,-151,178
-25682,179,-955,11,-191,-177,629,285,-121,178
-25675,115,-960,19,-215,-88,728,283,-103,180
-25669,47,-955,-2,-243,146,844,288,-60,201
-25663,20,-927,-20,-322,326,954,294,-31,211
-25657,-68,-891,-43,-396,471,1052,292,15,237
-25650,-173,-813,-113,-548,852,1148,285,82,259
-25644,-234,-730,-278,-669,412,1129,259,123,295
-25638,-451,-667,-326,-670,147,1015,256,166,322
-25632,-517,-698,-370,-665,-87,898,220,193,345
-25625,-661,-626,-448,-637,-315,816,207,226,363
-25619,-630,-548,-405,-591,-298,795,184,249,369
-25613,-635,-467,-434,-589,-322,821,165,273,384
-25607,-715,-365,-466,-544,-30,833,132,291,399
-25600,-837,-407,-523,-513,-114,821,105,312,402
-25594,-874,-304,-537,-531,-133,841,73,327,403
-25588,-914,-121,-600,-478,79,771,36,349,424
-25582,-942,-157,-589,-362,-42,605,9,357,433
-25575,-1022,-137,-639,-314,-128,459,-7,373,442
-25569,-1049,-91,-543,-214,-121,359,-25,376,435
-25563,-850,-21,-550,-143,-89,159,-31,378,439
-25557,-974,-89,-598,-37,-108,67,-45,379,433
-25550,-873,-96,-513,-14,-122,50,-54,387,429
-25544,-848,-105,-459,-7,-93,12,-45,388,433
-25538,-813,-104,-447,-10,14,17,-48,393,426
-25532,-813,-108,-437,-31,21,46,-49,381,432
-25525,-865,-93,-488,-51,-21,80,-58,381,427
