timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-12352,933,-75,383,-7,-11,2,-93,-573,382
-12346,934,-77,384,-5,-10,0,-90,-574,384
-12339,941,-78,384,-7,-23,2,-93,-582,394
-12333,930,-77,380,-6,-20,2,-93,-574,378
-12327,938,-75,380,-10,-25,2,-102,-571,387
-12321,933,-77,381,-2,-10,0,-94,-570,387
-12314,939,-77,384,-9,-18,4,-100,-573,379
-12308,934,-77,384,-6,-21,1,-96,-577,381
-12302,938,-76,382,-8,-28,1,-87,-573,385
-12296,933,-76,379,-6,-17,2,-87,-582,391
-12289,936,-76,383,-7,-10,2,-90,-570,391
-12283,937,-76,384,-7,-20,2,-94,-574,384
-12277,935,-76,381,-7,-26,2,-96,-567,397
-12271,935,-76,381,-6,-18,1,-103,-577,385
-12264,936,-77,381,-7,-15,2,-103,-576,390
-12258,935,-76,382,-7,-20,2,-100,-574,391
-12252,936,-76,381,-7,-21,2,-88,-577,390
-12246,934,-77,382,-7,-16,3,-102,-570,390
-12239,937,-77,384,-6,-18,0,-91,-574,390
-12233,936,-76,383,-8,-24,2,-96,-576,390
-12227,935,-78,378,-6,-21,1,-102,-570,387
-12221,938,-75,379,0,-9,3,-97,-576,399
-12214,941,-73,390,-2,-34,9,-87,-571,382
-12208,945,-71,391,-4,-71,32,-97,-571,394
-12202,939,-74,371,-3,-73,42,-93,-573,393
-12196,945,-81,388,5,-93,48,-82,-573,396
-12189,979,-71,383,7,-182,-9,-91,-568,402
-12183,946,-74,321,-21,-177,-34,-103,-576,406
-12177,919,-79,298,-18,-120,-37,-96,-577,411
-12171,999,-71,325,-2,-20,-35,-102,-573,411
-12164,1104,-81,415,-45,-114,-30,-105,-570,418
-12158,929,-63,345,-104,32,53,-103,-577,420
-12152,985,-84,280,-25,447,147,-90,-571,393
-12146,872,-111,383,-34,214,78,-91,-568,397
-12139,879,-86,372,-49,321,-8,-87,-573,376
-12133,892,-107,438,-12,326,-11,-91,-576,369
-12127,1028,-118,503,-58,354,-11,-88,-577,352
-12121,998,-114,530,-63,163,42,-87,-577,336
-12114,907,-119,574,-100,160,54,-94,-567,334
-12108,867,-139,565,-142,294,93,-82,-568,321
-12102,916,-146,600,-185,481,178,-73,-564,313
-12096,863,-175,617,-212,504,220,-73,-561,292
-12089,741,-211,628,-231,357,245,-52,-555,285
-12083,665,-226,618,-238,534,253,-43,-550,256
-12077,556,-247,636,-268,803,240,-34,-535,235
-12071,719,-252,591,-196,1024,247,-13,-514,195
-12064,633,-269,627,-119,290,137,-16,-510,178
-12058,596,-275,635,-42,-57,66,-6,-504,186
-12052,526,-297,719,-29,-57,39,0,-508,178
-12046,570,-321,770,-23,125,42,-3,-502,174
-12039,606,-354,817,-32,80,56,-4,-495,177
-12033,649,-353,856,-46,-19,66,7,-486,177
-12027,625,-340,812,-56,-219,70,3,-496,178
-12021,698,-314,942,-74,-823,22,10,-498,193
-12014,661,-387,702,-165,-1808,-289,3,-523,253
-12008,762,-304,456,-124,-1970,-389,-7,-541,336
-12002,773,-290,360,-41,-1534,-312,-39,-543,399
-11996,834,-227,196,65,-728,-149,-40,-553,439
-11989,816,-257,157,51,-740,-112,-48,-544,469
-11983,1024,-246,187,27,-1234,-200,-42,-534,502
-11977,901,-216,-72,60,-1438,-300,-64,-514,564
-11971,792,-198,-125,73,-1499,-371,-72,-498,610
-11964,695,-129,-244,104,-548,-324,-84,-472,649
-11958,810,-119,-137,47,60,-296,-94,-475,646
-11952,904,-96,-140,-42,513,-203,-102,-475,630
-11946,998,-85,-113,-62,574,-144,-109,-489,624
-11939,938,-105,-15,-12,791,-45,-105,-514,598
-11933,845,-41,91,12,1021,-14,-102,-523,558
-11927,1036,18,54,68,1271,-95,-109,-553,498
-11921,1755,-151,396,131,339,-80,-109,-558,475
-11914,1214,-175,403,0,431,167,-102,-565,445
-11908,538,-17,219,-32,79,53,-96,-567,448
-11902,755,-77,243,93,-43,-192,-100,-565,438
-11896,1256,-76,403,-13,-158,-88,-109,-573,442
-11889,1036,-80,305,-53,-292,50,-102,-556,451
-11883,852,-78,179,-19,-319,-49,-106,-564,468
