timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
24755, 979, -303, 124, 10, -14, 1, 690, -288, -306
24762, 981, -296, 111, -13, -36, 10, 685, -282, -316
24768, 953, -292, 98, -4, -28, 12, 688, -273, -313
24774, 958, -291, 114, -2, -30, 14, 693, -268, -306
24780, 985, -290, 103, -9, -25, 14, 691, -264, -312
24786, 938, -290, 102, 2, -37, 18, 691, -252, -307
24793, 987, -315, 140, 7, -14, 13, 676, -246, -303
24799, 1038, -321, 110, -9, -15, 35, 682, -228, -309
24805, 1029, -316, 107, -3, -29, 80, 657, -207, -315
24811, 960, -315, 109, 2, -17, 93, 634, -175, -313
24818, 971, -334, 140, 9, -3, 96, 618, -147, -301
24824, 963, -333, 124, 0, 10, 94, 583, -123, -306
24830, 977, -340, 127, 1, 4, 105, 562, -85, -306
24837, 916, -330, 115, -12, -13, 114, 538, -66, -301
24843, 936, -350, 128, 22, 35, 94, 496, -28, -303
24849, 941, -372, 161, -21, -30, 105, 477, -19, -300
24855, 923, -359, 100, -22, -2, 97, 441, -9, -301
24861, 979, -399, 166, 11, 8, 107, 418, 10, -288
24868, 914, -383, 126, -24, -2, 125, 397, 15, -285
24874, 930, -397, 138, 4, 5, 119, 360, 30, -288
24880, 848, -387, 142, -4, -26, 134, 334, 43, -277
24886, 890, -396, 119, 16, 76, 90, 315, 39, -276
24893, 878, -412, 154, -7, -52, 95, 309, 49, -270
24899, 845, -402, 92, 9, 7, 60, 283, 48, -273
24905, 906, -442, 193, 43, 9, 60, 264, 43, -274
24911, 896, -435, 152, 3, 7, 43, 261, 40, -270
24918, 947, -461, 165, 15, -18, 51, 246, 34, -268
24924, 892, -446, 176, -42, -83, 88, 225, 30, -265
24930, 870, -431, 97, -8, -22, 65, 213, 36, -265
24936, 884, -471, 180, 8, -50, 72, 199, 31, -264
24943, 872, -462, 147, -2, -4, 67, 189, 25, -268
24949, 922, -486, 197, 33, 10, 75, 174, 18, -271
24955, 835, -468, 153, -45, -63, 82, 162, 13, -259
24961, 910, -481, 131, 14, 37, 53, 156, 21, -267
24968, 899, -499, 194, -13, -54, 95, 150, 15, -258
24974, 885, -504, 119, 4, 11, 71, 135, 4, -256
24980, 904, -515, 189, -2, -53, 102, 127, 3, -250
24987, 836, -496, 127, -28, -40, 106, 115, -13, -255
24993, 884, -518, 162, 32, 2, 93, 96, -19, -259
24999, 832, -511, 143, -7, -16, 105, 90, -37, -250
25005, 874, -528, 169, 29, 28, 100, 69, -46, -247
25012, 831, -537, 189, -18, -49, 112, 60, -61, -253
25018, 810, -524, 134, -21, -27, 95, 54, -70, -250
25024, 858, -566, 218, -3, -34, 97, 49, -85, -244
25030, 805, -541, 119, -49, -28, 93, 43, -99, -238
25036, 826, -569, 168, 7, -19, 91, 54, -103, -222
25043, 796, -567, 171, -26, -21, 98, 39, -124, -222
25049, 826, -580, 135, 7, 21, 81, 46, -126, -214
25055, 849, -597, 207, -11, -27, 111, 37, -133, -207
25062, 759, -570, 112, -44, -45, 104, 37, -156, -201
25068, 823, -599, 179, 27, -8, 88, 28, -163, -190
25074, 706, -582, 141, -44, -76, 92, 36, -174, -181
25080, 745, -593, 130, 0, 0, 39, 30, -183, -178
25087, 781, -604, 211, -12, -44, 65, 46, -189, -175
25093, 674, -584, 111, -26, -12, 23, 37, -196, -165
25099, 793, -602, 179, 21, -47, -15, 46, -199, -171
25105, 699, -605, 137, -16, -78, -1, 42, -202, -172
25112, 780, -604, 154, 5, -4, -41, 36, -195, -174
25118, 708, -590, 177, -34, -84, -39, 42, -202, -174
25124, 746, -583, 112, -18, -42, -105, 37, -183, -165
25130, 817, -606, 181, -6, -74, -81, 34, -181, -184
25137, 754, -583, 134, -27, -62, -96, 45, -169, -177
25143, 839, -591, 151, 37, 0, -108, 48, -169, -192
25149, 779, -579, 176, -36, -63, -82, 49, -151, -193
25155, 795, -547, 52, 5, 25, -131, 57, -138, -198
