timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-29660,953,-152,-306,-15,-70,-2,-100,-438,711
-29653,954,-158,-310,-25,-108,-5,-99,-438,705
-29647,955,-153,-312,-46,-168,-11,-105,-435,711
-29641,938,-136,-355,-58,-182,9,-105,-421,717
-29635,916,-133,-429,-27,-112,14,-103,-421,703
-29628,957,-138,-408,23,-6,50,-97,-423,709
-29622,879,-134,-383,77,109,81,-100,-427,709
-29616,904,-170,-393,86,175,37,-90,-433,714
-29610,1076,-193,-318,70,137,42,-90,-436,694
-29603,1067,-190,-300,70,93,163,-79,-436,700
-29597,1131,-225,-340,78,39,279,-76,-441,694
-29591,1034,-253,-302,115,107,373,-63,-439,696
-29585,924,-274,-291,86,47,361,-40,-438,685
-29578,868,-267,-299,59,-56,277,-33,-429,684
-29572,844,-274,-288,80,-14,238,-18,-438,690
-29566,944,-335,-296,53,-63,149,-22,-420,685
-29560,1042,-337,-244,33,-175,198,-9,-418,676
-29553,919,-393,-258,19,-207,242,-6,-411,694
-29547,843,-382,-287,-3,-239,207,9,-397,705
-29541,756,-357,-317,53,-45,251,16,-394,697
-29535,758,-377,-334,71,7,206,27,-388,694
-29528,800,-403,-259,71,18,189,30,-391,691
-29522,881,-459,-296,27,-70,126,39,-385,691
-29516,872,-456,-350,42,6,144,33,-382,691
-29510,956,-488,-303,75,98,201,45,-381,696
-29503,943,-504,-247,57,-34,196,45,-382,688
-29497,921,-503,-289,59,-101,246,58,-387,687
-29491,863,-513,-283,81,-100,268,63,-366,684
-29485,869,-520,-289,97,-81,303,76,-352,682
-29478,793,-548,-324,125,-74,327,87,-354,688
-29472,713,-584,-267,109,-75,335,99,-342,688
-29466,657,-580,-225,102,-53,324,109,-339,688
-29460,575,-605,-190,110,97,288,117,-339,675
-29453,568,-631,-146,61,36,209,126,-324,675
-29447,485,-631,-205,8,-15,112,127,-322,679
-29441,500,-627,-196,0,-39,28,141,-325,682
-29435,539,-633,-236,-28,-33,-49,129,-318,670
-29428,542,-638,-216,-48,-44,-105,133,-319,673
-29422,661,-639,-238,-47,45,-161,114,-330,666
-29416,647,-626,-236,-94,-95,-202,118,-334,684
-29410,681,-599,-262,-59,25,-222,108,-331,669
-29403,735,-601,-241,-65,15,-247,100,-342,673
-29397,752,-577,-244,-46,94,-237,99,-343,681
-29391,819,-574,-259,-54,72,-274,87,-354,676
-29385,772,-554,-242,-57,95,-267,87,-366,666
-29378,864,-525,-265,-52,53,-267,75,-373,670
-29372,864,-514,-281,-78,-36,-273,73,-384,675
-29366,947,-502,-251,-50,-16,-242,52,-391,679
-29360,922,-490,-245,-51,-10,-212,49,-388,664
-29353,930,-472,-259,-53,-22,-201,46,-396,678
-29347,964,-471,-280,-58,-67,-188,37,-402,678
-29341,910,-447,-257,-39,-39,-102,27,-400,673
-29335,893,-440,-251,-28,7,-116,34,-406,682
-29328,898,-429,-233,-50,-61,-101,25,-399,682
-29322,792,-397,-260,-41,-26,-103,12,-405,678
-29316,765,-382,-255,-44,7,-149,12,-403,685
-29310,795,-357,-248,-44,28,-168,10,-412,682
-29303,794,-338,-252,-66,2,-228,-7,-411,685
-29297,870,-335,-247,-93,-67,-282,-15,-421,681
-29291,884,-295,-276,-103,-57,-301,-19,-418,681
-29285,950,-291,-293,-102,-66,-331,-36,-435,687
-29278,973,-266,-296,-95,-29,-314,-51,-430,687
-29272,1014,-236,-311,-82,-63,-289,-57,-439,685
-29266,1022,-228,-327,-57,-67,-226,-70,-433,688
-29260,1078,-216,-349,-6,40,-179,-73,-432,691
-29253,1037,-208,-312,-17,-79,-162,-64,-442,694
-29247,966,-190,-266,0,4,-116,-73,-445,694
-29241,968,-170,-245,7,70,-72,-81,-445,684
-29235,1026,-175,-276,-13,-25,-65,-88,-444,687
