timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-27157,-969,-53,-404,3,-30,-95,-63,396,378
-27150,-1002,-66,-415,38,-95,-169,-40,382,369
-27144,-1011,-88,-410,60,-102,-212,-46,373,372
-27138,-1051,-94,-413,99,-81,-288,-21,376,363
-27132,-1049,-124,-395,140,21,-364,-15,375,357
-27125,-992,-149,-385,165,198,-396,-4,370,366
-27119,-908,-186,-366,190,250,-443,18,360,372
-27113,-899,-220,-386,214,125,-497,31,351,373
-27107,-896,-274,-418,258,44,-581,54,343,360
-27100,-917,-337,-398,295,85,-628,78,336,367
-27094,-867,-362,-379,296,172,-662,106,315,363
-27088,-786,-410,-368,322,135,-693,115,298,348
-27082,-715,-482,-351,322,147,-686,145,279,355
-27075,-682,-544,-348,317,130,-672,174,261,348
-27069,-696,-584,-381,313,289,-649,187,243,348
-27063,-654,-649,-333,368,368,-646,202,225,348
-27057,-613,-688,-348,387,348,-744,228,202,340
-27050,-511,-707,-330,408,188,-782,250,175,339
-27044,-397,-744,-281,418,63,-802,252,150,316
-27038,-359,-771,-254,411,153,-802,268,120,303
-27032,-256,-850,-247,401,-2,-814,280,88,295
-27025,-223,-873,-213,386,-61,-809,292,60,274
-27019,-140,-903,-177,391,-157,-828,289,24,256
-27013,-100,-894,-140,374,-150,-844,300,-12,240
-27007,-43,-897,-101,375,-14,-828,300,-45,216
-27000,86,-923,-60,346,-66,-835,292,-87,208
-26994,157,-924,1,333,-31,-825,280,-120,190
-26988,268,-916,17,285,-175,-807,280,-141,183
-26982,295,-923,45,249,-268,-802,265,-187,165
-26975,376,-904,38,177,-281,-775,264,-211,157
-26969,430,-903,78,172,-168,-704,247,-250,163
-26963,638,-894,76,119,-141,-604,237,-268,156
-26957,757,-898,86,87,-212,-436,214,-294,162
-26950,771,-877,99,38,-142,-209,211,-303,148
-26944,722,-854,65,-23,-31,8,210,-313,154
-26938,638,-859,62,-62,-39,191,216,-309,153
-26932,573,-883,45,-92,59,289,217,-300,153
-26925,584,-894,36,-117,277,406,223,-276,153
-26919,549,-915,39,-126,139,490,237,-268,150
-26913,481,-914,34,-187,3,576,249,-246,163
-26907,406,-904,23,-215,-86,644,261,-225,169
-26900,309,-913,-1,-220,11,721,268,-199,178
-26894,227,-930,-19,-238,120,780,283,-172,192
-26888,132,-930,-39,-273,491,852,294,-135,198
-26882,136,-931,-62,-345,360,855,297,-93,211
-26875,18,-923,-86,-368,260,825,297,-48,223
-26869,-54,-910,-116,-422,245,829,301,-10,241
-26863,-147,-886,-171,-464,149,799,298,28,265
-26857,-205,-863,-213,-492,77,784,295,64,282
-26850,-311,-825,-268,-504,126,758,286,88,306
-26844,-398,-792,-347,-503,91,709,276,118,336
-26838,-416,-801,-387,-443,4,602,265,139,346
-26832,-429,-792,-390,-422,-123,539,255,169,357
-26825,-428,-756,-384,-418,-165,505,238,189,376
-26819,-465,-698,-388,-405,-139,500,225,196,382
-26813,-475,-663,-412,-406,-92,533,202,219,394
-26807,-564,-608,-468,-419,-211,564,201,244,405
-26800,-516,-585,-480,-462,-427,613,174,258,412
-26794,-603,-470,-466,-423,-320,630,162,274,421
-26788,-738,-410,-505,-373,-431,644,132,294,415
-26782,-795,-354,-500,-336,-409,625,112,315,412
-26775,-867,-366,-459,-279,-408,599,93,328,400
-26769,-881,-282,-462,-287,-299,620,61,339,397
-26763,-958,-199,-463,-231,-104,554,43,357,399
-26757,-962,-240,-469,-203,-120,448,21,360,402
-26750,-977,-172,-475,-186,-165,399,1,367,397
-26744,-1006,-135,-483,-126,-190,294,-4,375,394
-26738,-999,-136,-468,-74,-99,191,-21,369,391
-26732,-991,-128,-460,-49,-51,135,-25,381,390
-26725,-931,-129,-429,-26,-32,86,-30,384,388
-26719,-892,-131,-398,-20,-60,69,-19,387,388
-26713,-901,-118,-399,-28,-23,66,-30,375,397
-26707,-905,-124,-402,-28,-10,52,-37,379,384
-26700,-925,-115,-419,-29,-27,37,-24,378,384
