timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
27843, 953, -353, 63, -18, 20, -11, 574, -406, -294
27849, 971, -360, 59, -34, 20, -24, 588, -394, -301
27855, 1002, -353, 80, -89, -23, 0, 600, -388, -312
27862, 993, -313, -64, -75, -71, 44, 616, -375, -315
27868, 985, -350, 76, 89, -7, 88, 615, -339, -322
27874, 954, -378, 92, 21, -23, 85, 604, -315, -327
27880, 1016, -375, 51, 19, -20, 107, 585, -277, -330
27887, 955, -397, 90, 19, -21, 141, 565, -232, -330
27893, 938, -394, 54, 18, 1, 140, 528, -193, -331
27899, 936, -397, 79, 46, 51, 148, 493, -151, -334
27905, 951, -432, 106, 37, 100, 131, 468, -100, -321
27912, 918, -426, 85, -35, -35, 128, 435, -73, -325
27918, 879, -431, 57, -9, 28, 129, 402, -52, -310
27924, 924, -431, 106, -15, 10, 128, 373, -30, -306
27930, 862, -436, 42, -37, -30, 158, 348, -16, -298
27936, 895, -467, 105, 40, 2, 133, 325, -13, -280
27943, 862, -459, 90, -18, -5, 153, 297, -13, -289
27949, 848, -484, 79, 56, 34, 88, 291, 3, -271
27955, 860, -494, 99, -2, -11, 87, 243, 6, -276
27961, 874, -496, 64, 28, 51, 78, 237, 1, -274
27968, 876, -514, 109, 1, 9, 91, 219, 12, -268
27974, 887, -514, 86, 24, 51, 117, 198, 13, -270
27980, 859, -532, 132, 34, 2, 93, 180, 7, -259
27986, 845, -521, 108, -8, -14, 105, 156, 6, -268
27993, 882, -526, 122, 15, 5, 130, 141, 1, -271
27999, 792, -534, 94, 1, -29, 134, 115, -16, -265
28005, 863, -554, 147, 76, 21, 86, 105, -30, -262
28012, 818, -564, 156, -14, -17, 124, 78, -36, -256
28018, 807, -557, 129, -4, -9, 89, 63, -49, -267
28024, 850, -576, 167, 0, 2, 97, 61, -52, -255
28030, 786, -573, 101, -32, -18, 95, 46, -79, -258
28036, 841, -598, 174, 19, 7, 88, 40, -84, -250
28043, 794, -589, 135, -51, -32, 114, 45, -100, -250
28049, 786, -576, 119, 12, 2, 86, 39, -106, -243
28055, 799, -610, 165, 5, -2, 100, 33, -105, -237
28061, 762, -602, 118, -16, 0, 86, 28, -132, -229
28068, 817, -628, 178, -2, -2, 84, 25, -127, -229
28074, 747, -611, 116, -46, -46, 105, 18, -147, -225
28080, 795, -645, 200, -1, -32, 83, 24, -153, -210
28087, 772, -647, 186, -119, -115, 127, 37, -166, -207
28093, 758, -643, 97, -114, -130, 105, 45, -181, -184
28099, 748, -627, 131, -70, -104, 125, 54, -184, -174
28105, 695, -645, 81, -82, -81, 124, 58, -193, -159
28112, 675, -661, 112, -51, -106, 63, 64, -198, -153
28118, 658, -629, 38, -70, -45, 7, 75, -192, -142
28124, 697, -660, 57, 23, 0, -53, 73, -192, -139
28130, 670, -648, 76, -31, 6, -41, 75, -180, -139
28136, 725, -652, 56, 67, 98, -121, 73, -175, -144
28143, 760, -651, 165, -37, -60, -66, 78, -174, -147
28149, 688, -616, -24, 9, 5, -112, 81, -151, -157
28155, 780, -635, 191, 39, -37, -109, 64, -148, -174
28162, 676, -579, 7, 2, -20, -142, 72, -144, -178
28168, 785, -618, 153, 138, 40, -167, 61, -126, -190
28174, 719, -608, 145, -9, -67, -163, 61, -114, -204
28180, 820, -599, 110, 31, 34, -216, 75, -96, -220
28187, 844, -615, 183, 0, -42, -190, 75, -76, -232
28193, 860, -563, 41, -25, -28, -180, 91, -58, -235
28199, 865, -584, 178, 98, -14, -116, 93, -46, -243
28205, 836, -551, 102, -11, -30, -135, 102, -37, -243
28212, 892, -557, 155, 45, -17, -114, 114, -15, -244
28218, 832, -536, 133, -6, -32, -94, 127, -6, -252
28224, 813, -512, 85, -1, -46, -113, 135, 0, -244
28230, 865, -537, 171, 55, -14, -113, 153, 6, -265
28237, 849, -520, 119, -7, -41, -128, 163, 13, -256
28243, 902, -518, 115, 44, 7, -135, 190, 25, -258
28249, 908, -517, 186, 0, -52, -99, 210, 36, -250
28255, 868, -475, 59, 21, -18, -128, 231, 42, -255
28261, 901, -471, 137, 62, -18, -98, 243, 37, -262
28268, 868, -462, 94, 19, -58, -77, 244, 37, -274
28274, 889, -471, 149, 56, -44, -91, 256, 37, -267
28280, 902, -461, 161, 17, -50, -84, 273, 37, -271
28286, 909, -441, 132, 11, -51, -84, 292, 31, -279
28293, 873, -436, 120, 0, -62, -83, 307, 27, -279
28299, 900, -436, 146, 9, -47, -100, 321, 24, -277
28305, 865, -420, 110, -27, -87, -89, 343, 18, -276
28312, 893, -411, 140, -9, -50, -114, 364, 7, -285
28318, 922, -403, 99, -29, -77, -125, 399, -9, -291
28324, 907, -396, 99, 1, -67, -115, 427, -19, -282
28330, 961, -403, 161, -6, -47, -120, 451, -40, -277
28337, 941, -381, 53, -23, -97, -112, 474, -64, -280
28343, 941, -364, 87, 52, -39, -96, 496, -85, -268
28349, 904, -375, 156, 38, -7, -87, 516, -106, -286
