timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-18100,-987,-99,-64,-6,-16,2,-37,361,234
-18094,-990,-100,-69,-8,-15,2,-31,363,228
-18088,-983,-100,-61,-9,-19,2,-51,360,229
-18082,-986,-99,-71,-7,-16,2,-48,360,238
-18075,-982,-98,-63,-8,-17,2,-49,366,228
-18069,-986,-97,-67,-7,-16,2,-49,357,234
-18063,-985,-97,-68,-8,-14,2,-37,361,229
-18057,-995,-95,-56,-11,-21,2,-48,364,228
-18050,-1023,-83,-47,-34,-18,4,-40,352,229
-18044,-1179,-85,-30,-84,-19,-49,-40,364,225
-18038,-1188,-152,40,-79,470,-217,-39,357,241
-18032,-1197,-177,-9,-266,1271,-282,-30,367,283
-18025,-1122,-165,-94,-306,1262,-325,-16,369,333
-18019,-1117,-135,-213,-331,1344,-457,3,369,396
-18013,-974,-119,-343,-304,1464,-585,30,352,448
-18007,-734,-110,-500,-219,1094,-795,40,330,505
-18000,-722,-88,-676,-140,818,-941,72,306,535
-17994,-620,-137,-695,-74,676,-1066,108,274,556
-17988,-492,-249,-726,-45,679,-1051,135,235,577
-17982,-399,-290,-717,-18,637,-1021,165,190,603
-17975,-361,-309,-738,7,677,-1006,183,144,612
-17969,-235,-352,-749,14,631,-1015,211,115,615
-17963,-76,-426,-790,18,494,-989,219,48,627
-17957,-29,-420,-917,18,269,-921,232,24,628
-17950,-4,-379,-958,81,253,-910,246,-19,622
-17944,124,-452,-904,180,145,-835,255,-54,622
-17938,33,-459,-934,249,255,-802,262,-90,613
-17932,268,-490,-824,326,214,-684,258,-123,597
-17925,346,-546,-747,355,163,-602,268,-157,592
-17919,460,-596,-643,315,21,-441,258,-172,573
-17913,451,-648,-601,219,67,-245,279,-181,562
-17907,420,-685,-598,80,-70,-26,270,-192,552
-17900,345,-685,-616,-6,41,124,280,-186,555
-17894,306,-668,-647,-93,-88,188,277,-178,564
-17888,218,-658,-696,-149,-123,238,274,-172,565
-17882,132,-641,-729,-165,-107,240,271,-151,574
-17875,130,-611,-746,-193,-138,235,280,-148,580
-17869,110,-602,-794,-178,-228,196,270,-135,586
-17863,104,-586,-800,-170,-266,189,268,-129,586
-17857,90,-571,-819,-151,-228,207,274,-112,592
-17850,75,-555,-835,-129,-170,258,265,-106,604
-17844,47,-553,-837,-102,-126,301,264,-96,607
-17838,-18,-568,-861,-65,-120,308,261,-78,607
-17832,9,-570,-860,-21,37,347,256,-69,604
-17825,122,-574,-825,-39,303,473,258,-60,613
-17819,238,-522,-793,-77,399,633,249,-42,618
-17813,293,-458,-765,-154,186,879,243,-16,624
-17807,173,-427,-757,-203,-4,1067,243,12,630
-17800,97,-366,-720,-314,-166,1197,222,51,636
-17794,-33,-266,-685,-416,-286,1295,183,103,648
-17788,-332,-159,-825,-448,-571,1358,162,151,651
-17782,-416,-75,-815,-417,-746,1292,106,199,655
-17775,-537,-48,-819,-313,-971,1176,70,237,645
-17769,-575,-5,-722,-223,-986,1056,25,277,616
-17763,-801,57,-716,-52,-1099,853,-9,319,586
-17757,-1068,37,-646,80,-1404,658,-48,346,537
-17750,-1359,-15,-610,306,-1950,177,-45,381,454
-17744,-1207,-116,-368,332,-1835,-44,-39,385,382
-17738,-923,-105,-160,233,-899,68,-43,384,330
-17732,-926,-140,-28,142,-723,65,-46,375,304
-17725,-1038,-121,-65,93,-651,53,-45,367,271
-17719,-1166,-113,-102,80,-343,31,-45,366,258
