timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
22264, 247, 105, 977, -4, -27, 0, -339, 106, -31
22270, 252, 107, 984, 0, -31, 0, -336, 111, -36
22276, 247, 105, 971, -1, -29, 0, -330, 109, -39
22283, 256, 97, 968, 0, -32, 0, -340, 105, -40
22289, 251, 99, 977, -2, -27, 0, -334, 102, -33
22295, 248, 105, 976, -2, -26, 0, -339, 100, -36
22301, 248, 108, 977, -2, -27, 0, -342, 106, -34
22308, 254, 102, 979, -4, -25, 0, -334, 102, -36
22314, 251, 101, 976, 0, -30, 0, -328, 109, -34
22320, 250, 104, 976, -2, -29, 0, -334, 96, -31
22326, 253, 106, 977, 0, -30, 0, -336, 102, -40
22333, 251, 103, 977, -2, -28, 0, -336, 109, -33
22339, 252, 103, 977, -3, -28, 0, -333, 106, -40
22345, 254, 102, 978, -1, -28, 0, -342, 103, -31
22351, 249, 105, 978, -4, -28, 0, -339, 105, -28
22358, 249, 104, 977, -2, -29, 0, -337, 108, -34
22364, 256, 103, 975, 0, -29, 0, -333, 111, -34
22370, 251, 104, 977, -2, -27, 0, -331, 103, -42
22376, 247, 106, 979, -2, -28, 0, -331, 115, -37
22383, 253, 104, 977, -1, -28, -1, -343, 117, -36
22389, 252, 102, 978, -3, -28, 0, -328, 109, -33
22395, 252, 102, 978, -1, -28, 0, -345, 114, -42
22401, 247, 103, 976, -2, -28, 0, -337, 103, -27
22408, 239, 107, 964, 4, -28, 2, -334, 108, -36
22414, 244, 89, 957, -10, -27, 0, -330, 111, -34
22420, 265, 102, 998, -2, -26, -3, -339, 111, -31
