timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
22159,-974,0,220,2,-76,-4,-123,294,99
22165,-961,-3,231,-4,-20,6,-124,306,97
22172,-978,2,225,0,-2,4,-123,295,91
22178,-965,0,211,-6,-14,6,-129,301,96
22184,-989,6,204,-2,-14,1,-124,301,97
22190,-1022,9,219,-7,-33,-33,-129,297,90
22197,-1079,14,224,-13,-36,-94,-120,294,94
22203,-1079,5,221,-37,-107,-182,-126,292,88
22209,-1121,8,187,-33,-113,-270,-108,288,90
22215,-1182,-13,262,-60,-117,-445,-100,285,79
22222,-1216,-18,270,-53,-39,-611,-76,280,78
22228,-1141,-84,300,-106,-34,-775,-63,273,85
22234,-1090,-91,256,-105,59,-914,-19,261,82
22240,-1004,-176,299,-139,21,-1103,9,255,87
22247,-983,-215,223,-142,116,-1189,54,235,99
22253,-843,-323,221,-98,212,-1278,81,217,99
22259,-768,-410,190,-90,243,-1324,121,193,100
22265,-617,-515,137,-38,335,-1309,154,171,99
22272,-375,-639,136,-28,207,-1267,180,141,121
22278,-372,-692,151,-31,91,-1199,198,97,120
22284,-379,-777,59,-95,-131,-1126,222,58,123
22290,-218,-863,111,-107,-137,-1068,229,31,127
22297,-245,-864,74,-140,-150,-998,241,-15,123
22303,-64,-900,116,-91,0,-945,241,-55,127
22309,-19,-926,55,-143,-199,-896,256,-100,138
22315,33,-961,124,-82,61,-792,255,-126,133
22322,225,-963,55,-121,-140,-758,267,-168,132
22328,89,-955,36,-156,-225,-709,259,-190,139
22334,283,-981,89,-85,109,-575,247,-205,139
22340,394,-1000,12,-181,-403,-526,255,-232,156
22347,345,-998,26,-98,-80,-352,241,-246,156
22353,460,-980,0,-113,-179,-240,241,-256,169
22359,399,-991,-9,-80,-190,-117,246,-276,165
22365,378,-975,-9,-61,-119,22,243,-279,175
22372,331,-975,3,-51,-121,81,247,-267,175
22378,276,-968,-9,-56,-131,110,252,-267,172
22384,258,-981,-13,-53,-62,112,256,-265,180
22390,267,-971,-50,-4,106,119,259,-262,183
22397,307,-972,-67,28,107,154,261,-258,187
22403,344,-984,-74,51,-12,224,261,-252,183
22409,348,-991,-63,63,-125,314,265,-234,181
22415,298,-981,-47,100,-197,441,267,-226,180
22422,233,-974,-37,146,-164,550,261,-216,169
22428,173,-963,-6,203,-75,657,265,-186,166
22434,120,-956,26,249,0,751,273,-154,171
22440,51,-945,68,277,79,863,265,-124,154
22447,-33,-923,95,279,151,971,274,-84,136
22453,-37,-893,115,249,149,1085,262,-46,133
22459,-95,-840,119,190,-33,1194,232,4,121
22465,-262,-723,175,236,337,1465,220,48,121
22472,-373,-583,142,212,508,1649,186,114,123
22478,-780,-410,126,148,301,1584,159,178,133
22484,-763,-418,193,-72,-285,1367,127,210,123
22490,-1023,-421,183,-165,-357,1182,81,228,129
22497,-958,-325,120,-176,-420,1120,69,250,120
22503,-1155,-99,79,30,-42,988,31,258,121
22509,-1138,-175,134,76,115,728,6,264,123
22515,-1097,-221,104,24,-95,550,-13,301,121
22522,-1082,-158,111,42,-138,465,-34,295,117
22528,-1003,-142,125,60,-146,369,-51,289,111
22534,-975,-141,179,110,-44,344,-57,292,112
22540,-969,-102,187,90,-164,327,-66,294,112
22547,-1005,-70,216,84,-147,325,-82,297,112
22553,-1022,-54,257,72,-185,309,-96,292,94
22559,-1031,-26,272,62,-136,240,-111,300,94
22565,-1084,-4,291,19,-100,143,-117,288,99
22572,-1103,-1,286,-5,-87,58,-112,285,84
22578,-1023,-8,259,-11,-1,-16,-112,286,87
22584,-923,-25,225,-11,-4,-11,-121,288,87
22590,-921,-19,215,2,12,1,-114,297,88
22597,-945,-19,211,2,-29,21,-118,291,90
22603,-968,-15,218,5,-71,30,-120,286,84
22609,-985,-9,233,3,-96,23,-117,286,82
22615,-968,-11,249,4,-78,11,-123,294,87
22622,-962,-17,254,-7,-116,7,-118,292,81
22628,-971,-8,245,-2,-121,6,-120,279,85
