timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
7259,978,-165,-200,-2,-21,3,-58,-459,633
7265,973,-167,-198,-10,-35,4,-60,-463,643
7272,987,-166,-195,-14,-50,2,-66,-463,643
7278,997,-175,-183,-43,-130,7,-55,-460,642
7284,972,-183,-217,-99,-212,9,-64,-456,648
7290,953,-170,-234,-95,-259,0,-61,-462,663
7297,968,-137,-268,-90,-279,-13,-69,-447,667
7303,984,-141,-309,-84,-273,-30,-75,-444,669
7309,1011,-139,-318,-71,-239,-24,-70,-438,687
7315,944,-100,-305,-29,-173,-34,-79,-427,690
7322,938,-166,-320,-60,-176,-123,-82,-427,690
7328,878,-84,-382,-72,-203,-109,-85,-418,697
7334,915,-22,-423,-69,72,-169,-96,-421,702
7340,1006,-43,-316,-18,323,-266,-108,-429,696
7347,928,49,-310,-84,170,-389,-108,-436,688
7353,987,76,-311,-226,-49,-521,-126,-433,684
7359,811,175,-205,-240,-87,-590,-160,-436,681
7365,978,108,-365,-269,33,-609,-181,-442,691
7372,755,208,-225,-187,90,-553,-202,-432,685
7378,1024,208,-330,-214,134,-516,-225,-444,676
7384,843,238,-233,-233,54,-473,-253,-445,672
7390,906,335,-249,-220,65,-443,-268,-438,673
7397,942,280,-329,-224,198,-416,-294,-447,654
7403,917,323,-178,-217,35,-349,-309,-441,654
7409,932,336,-217,-190,81,-341,-327,-435,651
7415,908,392,-142,-214,4,-332,-352,-436,645
7422,946,431,-197,-272,-65,-294,-363,-426,646
7428,828,499,-196,-338,-165,-291,-372,-423,651
7434,870,398,-205,-301,-101,-269,-396,-411,645
7440,897,425,-207,-220,-83,-214,-411,-399,651
7447,845,536,-187,-136,63,-166,-417,-399,636
7453,735,623,-50,-209,49,-231,-418,-402,637
7459,835,555,-199,-278,32,-227,-438,-390,631
7465,836,514,-168,-289,37,-163,-450,-394,619
7472,881,452,-212,-237,84,-95,-462,-394,618
7478,942,315,-248,-79,161,-19,-457,-391,603
7484,915,366,-152,-93,5,7,-465,-396,594
7490,698,516,-25,-7,143,-47,-460,-402,591
7497,950,706,-24,-84,-77,-55,-469,-403,589
7503,744,683,-21,15,-4,0,-465,-399,595
7509,830,588,-98,-6,-7,9,-462,-403,598
7515,826,558,-141,74,112,40,-463,-393,597
7522,841,548,-78,95,174,49,-454,-408,588
7528,784,570,-46,168,217,42,-456,-414,580
7534,858,533,95,72,85,90,-451,-412,579
7540,873,512,6,35,18,144,-456,-414,580
7547,875,484,-38,37,32,156,-442,-426,577
7553,859,504,-73,65,11,174,-438,-432,576
7559,892,489,-45,86,1,225,-432,-438,579
7565,893,451,-21,107,0,263,-421,-438,583
7572,967,440,-69,96,0,303,-403,-451,577
7578,903,353,-87,198,79,435,-390,-462,583
7584,1035,293,-3,191,33,532,-372,-468,580
7590,941,256,-33,214,23,585,-345,-478,586
7597,906,265,-44,238,-52,637,-316,-480,586
7603,874,333,-26,229,-107,625,-294,-483,579
7609,928,387,-2,225,-109,613,-258,-493,586
7615,984,279,-54,188,-144,554,-235,-502,600
7622,1015,275,-5,181,-256,534,-210,-496,601
7628,984,134,-103,148,-156,479,-190,-504,601
7634,998,166,-54,128,-220,490,-169,-489,610
7640,961,75,-122,144,-121,425,-138,-487,612
7647,972,58,-121,115,-200,352,-121,-493,621
7653,912,17,-201,59,-240,180,-123,-489,631
7659,1079,-26,-224,78,-114,42,-118,-484,631
7665,993,-94,-183,89,-102,139,-105,-478,633
7672,1005,-80,-183,91,-88,147,-108,-481,643
7678,924,-91,-132,67,-14,23,-99,-480,640
