cnt, time stamp, exercise, sample, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
2428, -28640, 3, 3,                 383, 402, 843,                -4, -25, 0,                -97, -114, 33,                bytearray(b' \x90\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x8e\xff!\x00')
2429, -28634, 3, 3,                 384, 401, 841,                -4, -25, 0,                -94, -109, 34,                bytearray(b'&\x90\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x93\xff"\x00')
2430, -28628, 3, 3,                 385, 401, 842,                -4, -25, 0,                -94, -120, 40,                bytearray(b',\x90\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x88\xff(\x00')
2431, -28622, 3, 3,                 382, 402, 842,                -4, -25, 0,                -96, -111, 37,                bytearray(b'2\x90~\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x91\xff%\x00')
2432, -28615, 3, 3,                 383, 401, 842,                -4, -25, 0,                -94, -114, 39,                bytearray(b"9\x90\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8e\xff\'\x00")
2433, -28609, 3, 3,                 384, 401, 842,                -4, -25, 0,                -91, -109, 43,                bytearray(b'?\x90\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x93\xff+\x00')
2434, -28603, 3, 3,                 384, 401, 842,                -4, -25, 0,                -93, -121, 37,                bytearray(b'E\x90\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x87\xff%\x00')
2435, -28597, 3, 3,                 385, 401, 842,                -4, -25, 0,                -91, -124, 30,                bytearray(b'K\x90\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x84\xff\x1e\x00')
2436, -28590, 3, 3,                 385, 401, 843,                -4, -25, 0,                -100, -115, 34,                bytearray(b'R\x90\x81\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x8d\xff"\x00')
2437, -28584, 3, 3,                 382, 402, 842,                -3, -25, 0,                -99, -120, 31,                bytearray(b'X\x90~\x01\x92\x01J\x03\xfd\xff\xe7\xff\x00\x00\x9d\xff\x88\xff\x1f\x00')
2438, -28578, 3, 3,                 383, 401, 842,                -4, -25, 0,                -88, -114, 40,                bytearray(b'^\x90\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8e\xff(\x00')
2439, -28572, 3, 3,                 386, 401, 841,                -4, -25, 0,                -91, -120, 36,                bytearray(b'd\x90\x82\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x88\xff$\x00')
2440, -28565, 3, 3,                 385, 401, 841,                -4, -25, 0,                -91, -114, 37,                bytearray(b'k\x90\x81\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8e\xff%\x00')
2441, -28559, 3, 3,                 383, 401, 842,                -4, -25, 0,                -85, -120, 36,                bytearray(b'q\x90\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x88\xff$\x00')
2442, -28553, 3, 3,                 384, 403, 842,                -4, -25, 0,                -85, -123, 33,                bytearray(b'w\x90\x80\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x85\xff!\x00')
2443, -28547, 3, 3,                 384, 401, 843,                -4, -25, 0,                -100, -120, 40,                bytearray(b'}\x90\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x88\xff(\x00')
2444, -28540, 3, 3,                 382, 401, 843,                -4, -25, 0,                -99, -121, 33,                bytearray(b'\x84\x90~\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x87\xff!\x00')
2445, -28534, 3, 3,                 386, 402, 842,                -4, -25, 0,                -84, -112, 37,                bytearray(b'\x8a\x90\x82\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x90\xff%\x00')
2446, -28528, 3, 3,                 385, 401, 842,                -4, -25, 0,                -90, -121, 31,                bytearray(b'\x90\x90\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x87\xff\x1f\x00')
2447, -28522, 3, 3,                 383, 402, 842,                -4, -25, 0,                -94, -117, 24,                bytearray(b'\x96\x90\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8b\xff\x18\x00')
2448, -28515, 3, 3,                 384, 402, 841,                -4, -25, 0,                -90, -121, 34,                bytearray(b'\x9d\x90\x80\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x87\xff"\x00')
2449, -28509, 3, 3,                 383, 402, 842,                -4, -25, 0,                -91, -115, 33,                bytearray(b'\xa3\x90\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8d\xff!\x00')
2450, -28503, 3, 3,                 384, 401, 841,                -4, -25, 0,                -90, -121, 30,                bytearray(b'\xa9\x90\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x87\xff\x1e\x00')
2451, -28497, 3, 3,                 382, 401, 842,                -4, -25, 0,                -85, -126, 36,                bytearray(b'\xaf\x90~\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x82\xff$\x00')
2452, -28490, 3, 3,                 384, 402, 842,                -4, -25, 0,                -96, -124, 30,                bytearray(b'\xb6\x90\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x84\xff\x1e\x00')
2453, -28484, 3, 3,                 383, 402, 842,                -5, -25, 0,                -88, -117, 24,                bytearray(b'\xbc\x90\x7f\x01\x92\x01J\x03\xfb\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff\x18\x00')
2454, -28478, 3, 3,                 384, 402, 841,                -4, -25, 0,                -88, -111, 43,                bytearray(b'\xc2\x90\x80\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x91\xff+\x00')
2455, -28472, 3, 3,                 386, 401, 842,                -4, -25, 0,                -91, -114, 40,                bytearray(b'\xc8\x90\x82\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8e\xff(\x00')
2456, -28465, 3, 3,                 383, 402, 842,                -4, -25, 0,                -93, -118, 43,                bytearray(b'\xcf\x90\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8a\xff+\x00')
2457, -28459, 3, 3,                 382, 402, 843,                -4, -25, 0,                -94, -115, 31,                bytearray(b'\xd5\x90~\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8d\xff\x1f\x00')
2458, -28453, 3, 3,                 385, 401, 842,                -4, -25, 0,                -99, -117, 30,                bytearray(b'\xdb\x90\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x8b\xff\x1e\x00')
2459, -28447, 3, 3,                 384, 401, 841,                -4, -25, 0,                -90, -115, 31,                bytearray(b'\xe1\x90\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8d\xff\x1f\x00')
2460, -28440, 3, 3,                 384, 402, 843,                -4, -25, 0,                -93, -118, 30,                bytearray(b'\xe8\x90\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8a\xff\x1e\x00')
2461, -28434, 3, 3,                 385, 402, 841,                -4, -25, 0,                -88, -117, 43,                bytearray(b'\xee\x90\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff+\x00')
2462, -28428, 3, 3,                 384, 401, 842,                -4, -25, 0,                -99, -120, 42,                bytearray(b'\xf4\x90\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x88\xff*\x00')
2463, -28422, 3, 3,                 382, 402, 843,                -4, -25, 0,                -99, -118, 34,                bytearray(b'\xfa\x90~\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x8a\xff"\x00')
2464, -28415, 3, 3,                 385, 402, 842,                -5, -25, 0,                -93, -126, 34,                bytearray(b'\x01\x91\x81\x01\x92\x01J\x03\xfb\xff\xe7\xff\x00\x00\xa3\xff\x82\xff"\x00')
2465, -28409, 3, 3,                 383, 401, 842,                -4, -25, 0,                -94, -115, 31,                bytearray(b'\x07\x91\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8d\xff\x1f\x00')
2466, -28403, 3, 3,                 383, 402, 843,                -4, -25, 0,                -96, -118, 40,                bytearray(b'\r\x91\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8a\xff(\x00')
2467, -28397, 3, 3,                 383, 403, 842,                -4, -25, 0,                -96, -121, 34,                bytearray(b'\x13\x91\x7f\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x87\xff"\x00')
2468, -28390, 3, 3,                 384, 401, 842,                -4, -25, 0,                -87, -118, 42,                bytearray(b'\x1a\x91\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8a\xff*\x00')
2469, -28384, 3, 3,                 383, 401, 842,                -4, -25, 0,                -88, -121, 34,                bytearray(b' \x91\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x87\xff"\x00')
2470, -28378, 3, 3,                 384, 403, 843,                -4, -25, 0,                -99, -120, 30,                bytearray(b'&\x91\x80\x01\x93\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x88\xff\x1e\x00')
2471, -28372, 3, 3,                 384, 402, 842,                -4, -25, 0,                -96, -117, 37,                bytearray(b',\x91\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8b\xff%\x00')
2472, -28365, 3, 3,                 383, 402, 842,                -4, -25, 0,                -94, -115, 36,                bytearray(b'3\x91\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8d\xff$\x00')
2473, -28359, 3, 3,                 384, 401, 843,                -4, -25, 0,                -100, -121, 33,                bytearray(b'9\x91\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x87\xff!\x00')
2474, -28353, 3, 3,                 384, 401, 841,                -4, -25, 0,                -93, -106, 30,                bytearray(b'?\x91\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x96\xff\x1e\x00')
2475, -28347, 3, 3,                 383, 402, 842,                -4, -25, 0,                -96, -120, 37,                bytearray(b'E\x91\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x88\xff%\x00')
2476, -28340, 3, 3,                 384, 401, 841,                -4, -25, 0,                -96, -115, 46,                bytearray(b'L\x91\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8d\xff.\x00')
2477, -28334, 3, 3,                 383, 401, 843,                -4, -25, 0,                -96, -121, 34,                bytearray(b'R\x91\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x87\xff"\x00')
2478, -28328, 3, 3,                 385, 402, 841,                -4, -25, 0,                -93, -115, 30,                bytearray(b'X\x91\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8d\xff\x1e\x00')
2479, -28322, 3, 3,                 385, 402, 841,                -4, -25, 0,                -87, -117, 37,                bytearray(b'^\x91\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8b\xff%\x00')
2480, -28315, 3, 3,                 383, 401, 843,                -4, -25, 0,                -96, -124, 37,                bytearray(b'e\x91\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x84\xff%\x00')
2481, -28309, 3, 3,                 384, 402, 843,                -4, -25, 0,                -93, -111, 34,                bytearray(b'k\x91\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x91\xff"\x00')
2482, -28303, 3, 3,                 385, 401, 843,                -4, -25, 0,                -82, -120, 28,                bytearray(b'q\x91\x81\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xae\xff\x88\xff\x1c\x00')
2483, -28297, 3, 3,                 383, 401, 843,                -4, -25, 0,                -93, -111, 30,                bytearray(b'w\x91\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x91\xff\x1e\x00')
2484, -28290, 3, 3,                 384, 401, 841,                -4, -25, 0,                -93, -123, 30,                bytearray(b'~\x91\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x85\xff\x1e\x00')
2485, -28284, 3, 3,                 385, 402, 842,                -4, -25, 0,                -90, -117, 34,                bytearray(b'\x84\x91\x81\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8b\xff"\x00')
2486, -28278, 3, 3,                 383, 402, 844,                -4, -25, 0,                -94, -129, 27,                bytearray(b'\x8a\x91\x7f\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x7f\xff\x1b\x00')
2487, -28272, 3, 3,                 384, 401, 842,                -4, -25, 0,                -99, -117, 21,                bytearray(b'\x90\x91\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x8b\xff\x15\x00')
2488, -28265, 3, 3,                 385, 401, 843,                -4, -25, 0,                -93, -118, 36,                bytearray(b'\x97\x91\x81\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8a\xff$\x00')
2489, -28259, 3, 3,                 383, 401, 843,                -4, -25, 0,                -94, -120, 39,                bytearray(b"\x9d\x91\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x88\xff\'\x00")
2490, -28253, 3, 3,                 384, 402, 842,                -4, -25, 0,                -90, -124, 43,                bytearray(b'\xa3\x91\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x84\xff+\x00')
2491, -28247, 3, 3,                 383, 401, 843,                -4, -25, 0,                -88, -117, 31,                bytearray(b'\xa9\x91\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff\x1f\x00')
2492, -28240, 3, 3,                 383, 401, 842,                -4, -25, 0,                -93, -114, 39,                bytearray(b"\xb0\x91\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8e\xff\'\x00")
2493, -28234, 3, 3,                 384, 401, 843,                -4, -25, 0,                -93, -115, 36,                bytearray(b'\xb6\x91\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8d\xff$\x00')
2494, -28228, 3, 3,                 385, 401, 843,                -4, -25, 0,                -96, -117, 39,                bytearray(b"\xbc\x91\x81\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8b\xff\'\x00")
2495, -28222, 3, 3,                 383, 402, 844,                -4, -25, 0,                -96, -123, 34,                bytearray(b'\xc2\x91\x7f\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x85\xff"\x00')
2496, -28215, 3, 3,                 384, 402, 843,                -4, -25, 0,                -88, -117, 33,                bytearray(b'\xc9\x91\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff!\x00')
2497, -28209, 3, 3,                 384, 400, 842,                -4, -25, 0,                -96, -112, 34,                bytearray(b'\xcf\x91\x80\x01\x90\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x90\xff"\x00')
2498, -28203, 3, 3,                 384, 400, 843,                -4, -25, 0,                -91, -115, 34,                bytearray(b'\xd5\x91\x80\x01\x90\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8d\xff"\x00')
2499, -28197, 3, 3,                 383, 402, 843,                -4, -25, 0,                -96, -115, 30,                bytearray(b'\xdb\x91\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8d\xff\x1e\x00')
2500, -28190, 3, 3,                 385, 401, 843,                -4, -25, 0,                -91, -115, 40,                bytearray(b'\xe2\x91\x81\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8d\xff(\x00')
2501, -28184, 3, 3,                 382, 402, 843,                -4, -25, 0,                -91, -115, 30,                bytearray(b'\xe8\x91~\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8d\xff\x1e\x00')
2502, -28178, 3, 3,                 382, 402, 843,                -4, -25, 0,                -87, -115, 37,                bytearray(b'\xee\x91~\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8d\xff%\x00')
2503, -28172, 3, 3,                 384, 402, 843,                -4, -25, 0,                -94, -117, 46,                bytearray(b'\xf4\x91\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8b\xff.\x00')
2504, -28165, 3, 3,                 384, 402, 844,                -4, -25, 0,                -91, -114, 37,                bytearray(b'\xfb\x91\x80\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8e\xff%\x00')
2505, -28159, 3, 3,                 384, 402, 843,                -4, -25, 0,                -90, -123, 37,                bytearray(b'\x01\x92\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x85\xff%\x00')
2506, -28153, 3, 3,                 384, 401, 843,                -4, -25, 0,                -91, -114, 28,                bytearray(b'\x07\x92\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8e\xff\x1c\x00')
2507, -28147, 3, 3,                 383, 402, 843,                -4, -25, 0,                -100, -111, 37,                bytearray(b'\r\x92\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x91\xff%\x00')
2508, -28140, 3, 3,                 382, 401, 844,                -4, -25, 0,                -93, -123, 24,                bytearray(b'\x14\x92~\x01\x91\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x85\xff\x18\x00')
2509, -28134, 3, 3,                 385, 402, 843,                -4, -25, 0,                -103, -118, 30,                bytearray(b'\x1a\x92\x81\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\x99\xff\x8a\xff\x1e\x00')
2510, -28128, 3, 3,                 385, 402, 842,                -4, -25, 0,                -91, -115, 31,                bytearray(b' \x92\x81\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8d\xff\x1f\x00')
2511, -28122, 3, 3,                 382, 402, 843,                -4, -25, 0,                -90, -114, 43,                bytearray(b'&\x92~\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x8e\xff+\x00')
2512, -28115, 3, 3,                 384, 402, 842,                -4, -25, 0,                -90, -111, 40,                bytearray(b'-\x92\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x91\xff(\x00')
2513, -28109, 3, 3,                 384, 402, 843,                -4, -25, 0,                -88, -127, 33,                bytearray(b'3\x92\x80\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x81\xff!\x00')
2514, -28103, 3, 3,                 383, 403, 843,                -5, -25, 0,                -94, -118, 33,                bytearray(b'9\x92\x7f\x01\x93\x01K\x03\xfb\xff\xe7\xff\x00\x00\xa2\xff\x8a\xff!\x00')
2515, -28097, 3, 3,                 385, 401, 842,                -4, -25, 0,                -87, -115, 27,                bytearray(b'?\x92\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8d\xff\x1b\x00')
2516, -28090, 3, 3,                 385, 401, 843,                -4, -25, 0,                -87, -118, 40,                bytearray(b'F\x92\x81\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8a\xff(\x00')
2517, -28084, 3, 3,                 383, 402, 843,                -4, -25, 0,                -90, -109, 36,                bytearray(b'L\x92\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x93\xff$\x00')
2518, -28078, 3, 3,                 383, 402, 843,                -4, -25, 0,                -90, -129, 34,                bytearray(b'R\x92\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x7f\xff"\x00')
2519, -28072, 3, 3,                 385, 401, 842,                -4, -25, 0,                -85, -117, 39,                bytearray(b"X\x92\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x8b\xff\'\x00")
2520, -28065, 3, 3,                 383, 401, 843,                -4, -25, 0,                -88, -111, 36,                bytearray(b'_\x92\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x91\xff$\x00')
2521, -28059, 3, 3,                 383, 402, 844,                -4, -25, 0,                -102, -121, 40,                bytearray(b'e\x92\x7f\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\x9a\xff\x87\xff(\x00')
2522, -28053, 3, 3,                 385, 401, 842,                -4, -25, 0,                -102, -124, 31,                bytearray(b'k\x92\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9a\xff\x84\xff\x1f\x00')
2523, -28047, 3, 3,                 384, 402, 844,                -4, -25, 0,                -94, -120, 37,                bytearray(b'q\x92\x80\x01\x92\x01L\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x88\xff%\x00')
2524, -28040, 3, 3,                 383, 400, 843,                -4, -25, 0,                -93, -115, 36,                bytearray(b'x\x92\x7f\x01\x90\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8d\xff$\x00')
2525, -28034, 3, 3,                 385, 401, 842,                -4, -25, 0,                -87, -112, 33,                bytearray(b'~\x92\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x90\xff!\x00')
2526, -28028, 3, 3,                 383, 401, 843,                -4, -25, 0,                -93, -118, 30,                bytearray(b'\x84\x92\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8a\xff\x1e\x00')
2527, -28022, 3, 3,                 382, 402, 843,                -4, -25, 0,                -99, -121, 40,                bytearray(b'\x8a\x92~\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x87\xff(\x00')
2528, -28015, 3, 3,                 385, 401, 842,                -4, -25, 0,                -100, -118, 31,                bytearray(b'\x91\x92\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x8a\xff\x1f\x00')
2529, -28009, 3, 3,                 384, 401, 842,                -4, -25, 0,                -91, -115, 31,                bytearray(b'\x97\x92\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8d\xff\x1f\x00')
2530, -28003, 3, 3,                 383, 402, 843,                -4, -25, 0,                -99, -111, 34,                bytearray(b'\x9d\x92\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff\x91\xff"\x00')
2531, -27997, 3, 3,                 384, 401, 842,                -4, -25, 0,                -97, -115, 30,                bytearray(b'\xa3\x92\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x8d\xff\x1e\x00')
2532, -27990, 3, 3,                 384, 401, 843,                -4, -25, 0,                -84, -115, 33,                bytearray(b'\xaa\x92\x80\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x8d\xff!\x00')
2533, -27984, 3, 3,                 383, 401, 842,                -5, -25, 0,                -91, -117, 33,                bytearray(b'\xb0\x92\x7f\x01\x91\x01J\x03\xfb\xff\xe7\xff\x00\x00\xa5\xff\x8b\xff!\x00')
2534, -27978, 3, 3,                 384, 401, 842,                -4, -25, 0,                -100, -117, 34,                bytearray(b'\xb6\x92\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9c\xff\x8b\xff"\x00')
