timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
19790, 1014, -124, -41, -5, -45, 15, 633, -438, -280
19796, 1004, -127, -15, 11, -39, 22, 621, -432, -277
19802, 1010, -127, -34, -9, -32, 3, 621, -430, -273
19808, 1082, -126, -39, 11, -25, 23, 619, -421, -288
19815, 1041, -134, -18, 12, -46, 70, 615, -402, -282
19821, 1001, -139, -29, 10, -21, 63, 591, -372, -286
19827, 1042, -144, -10, 15, 5, 65, 568, -358, -294
19833, 1004, -143, -21, -10, -15, 90, 562, -321, -294
19839, 996, -155, -26, 7, 7, 79, 547, -292, -292
19846, 1006, -157, -4, -3, -5, 86, 537, -271, -291
19852, 985, -162, -49, 3, 20, 77, 511, -252, -286
19858, 1007, -179, 19, 21, 18, 88, 477, -226, -294
19865, 973, -182, -14, -7, 0, 93, 466, -214, -283
19871, 984, -190, -14, 18, 23, 69, 456, -198, -297
19877, 1007, -198, 11, 3, -8, 73, 433, -183, -289
19883, 990, -204, -33, 7, 9, 65, 417, -175, -289
19889, 1029, -212, 7, 27, 23, 86, 397, -159, -283
19896, 979, -218, 7, 9, -11, 91, 367, -154, -291
19902, 1000, -219, -12, 30, 16, 82, 345, -144, -291
19908, 961, -238, 18, 42, 18, 95, 316, -144, -285
19914, 968, -241, 25, 30, 16, 84, 295, -136, -282
19921, 956, -242, 14, 18, -11, 84, 264, -133, -289
19927, 962, -253, 22, 25, 10, 75, 244, -132, -289
19933, 983, -264, 44, 13, -20, 85, 231, -133, -288
19939, 963, -262, 27, 14, -12, 84, 213, -126, -288
19946, 980, -278, 45, 28, 19, 71, 181, -135, -282
19952, 983, -284, 61, 4, -25, 95, 165, -141, -288
19958, 957, -289, 29, 6, 8, 92, 151, -136, -279
19964, 978, -298, 63, 19, 14, 86, 135, -139, -274
19971, 976, -299, 49, -8, -11, 98, 117, -145, -270
19977, 959, -316, 41, 25, 25, 84, 106, -148, -261
