timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
3459,968,-176,-199,-4,-26,0,-69,-469,639
3465,972,-177,-199,0,-16,-4,-63,-469,636
3472,953,-162,-216,44,91,-13,-61,-463,634
3478,961,-140,-252,86,197,-32,-67,-475,634
3484,1042,-169,-115,114,235,-43,-60,-472,616
3490,1000,-150,-113,30,70,-23,-57,-481,615
3497,1069,-157,-128,-38,32,-93,-58,-489,612
3503,923,-146,-145,-16,114,-112,-70,-483,610
3509,937,-98,-128,4,260,-188,-70,-490,603
3515,975,-63,-73,-21,377,-403,-79,-501,586
3522,1042,8,-1,-49,322,-429,-93,-510,577
3528,1290,-11,15,-85,147,-389,-105,-525,565
3534,834,152,-18,-30,172,-414,-126,-526,558
3540,1048,130,61,-123,74,-433,-153,-529,553
3547,922,196,17,-63,210,-508,-177,-537,540
3553,1010,143,-48,-44,284,-422,-187,-537,540
3559,969,231,121,-39,261,-449,-210,-547,520
3565,933,233,117,-102,74,-497,-238,-529,514
3572,997,224,190,-162,-77,-501,-247,-537,516
3578,1071,214,165,-235,-154,-464,-273,-525,520
3584,930,219,111,-333,-361,-449,-292,-526,534
3590,929,334,129,-351,-340,-369,-312,-514,534
3597,956,373,40,-439,-308,-342,-345,-505,546
3603,944,389,6,-351,-164,-270,-357,-495,546
3609,950,426,1,-324,-61,-245,-379,-486,546
3615,886,387,36,-203,46,-203,-384,-484,532
3622,915,383,110,-159,55,-242,-394,-478,534
3628,930,318,90,-140,152,-186,-394,-481,529
3634,977,295,89,-180,62,-158,-406,-480,520
3640,955,280,-52,-132,55,-89,-412,-483,517
3647,950,274,-25,32,23,-70,-417,-471,511
3653,826,368,94,190,227,-65,-421,-480,505
3659,998,467,320,86,-38,-105,-418,-477,513
3665,842,622,182,-54,-172,-40,-418,-472,517
3672,870,552,0,34,-95,-39,-439,-475,519
3678,883,469,81,49,-89,-18,-430,-466,520
3684,884,425,74,33,-31,-16,-427,-463,523
3690,917,428,83,148,138,-9,-418,-466,522
3697,812,465,64,67,30,-11,-427,-469,523
3703,928,439,155,130,55,60,-420,-474,516
3709,900,454,169,35,-89,98,-411,-468,519
3715,854,524,80,93,-32,98,-403,-477,525
3722,913,488,114,88,-63,140,-402,-483,526
3728,928,444,58,150,-93,169,-396,-478,531
3734,971,393,96,166,-157,199,-390,-477,532
3740,948,299,47,149,-181,238,-370,-481,546
3747,917,330,24,131,-202,310,-369,-480,553
3753,932,286,18,130,-147,370,-358,-486,552
3759,914,349,34,139,-159,397,-337,-490,570
3765,965,349,44,134,-137,440,-309,-501,568
3772,893,344,-90,211,-78,431,-294,-504,576
3778,1013,236,-23,229,-155,456,-273,-508,579
3784,1000,258,5,261,-208,492,-252,-496,598
3790,984,132,-42,217,-238,520,-216,-510,586
3797,892,196,-85,267,-239,559,-207,-505,603
3803,898,162,-54,259,-213,507,-181,-510,619
3809,1032,192,-93,285,-255,473,-153,-498,610
3815,1117,75,-125,237,-278,524,-132,-489,639
3822,1053,58,-164,240,-291,592,-106,-486,624
3828,995,-23,-169,119,-373,534,-87,-480,640
3834,1045,-51,-131,37,-609,366,-67,-454,658
3840,992,-82,-246,-127,-651,144,-55,-441,682
3847,907,-123,-399,-172,-503,-38,-72,-423,691
3853,821,-128,-459,-71,-189,-44,-67,-415,706
3859,825,-132,-424,48,109,-16,-60,-421,708
3865,947,-150,-342,102,302,36,-78,-418,702
