timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
16910, 47, -250, -975, -3, -19, -2, 508, 75, 867
16916, 45, -252, -965, 0, -21, -1, 507, 79, 867
16922, 40, -255, -960, -3, -42, 2, 498, 75, 858
16928, 45, -248, -974, -6, -35, 0, 504, 76, 868
16935, 60, -248, -980, -4, -14, -4, 513, 72, 864
16941, 51, -247, -979, -7, -14, -2, 511, 75, 870
16947, 40, -247, -968, -2, -32, 0, 508, 70, 865
16953, 42, -251, -971, -4, -25, 0, 511, 79, 862
16960, 47, -249, -972, -3, -16, -2, 502, 72, 859
16966, 44, -251, -967, -2, -25, 0, 508, 76, 864
16972, 38, -254, -967, -3, -38, 2, 517, 72, 864
16979, 44, -250, -970, -4, -24, -2, 508, 78, 861
16985, 44, -250, -968, 0, -23, 0, 507, 81, 862
16991, 40, -252, -967, -5, -36, 1, 513, 81, 871
16997, 41, -252, -968, -2, -25, 0, 507, 75, 856
17003, 42, -256, -966, 0, -23, -1, 510, 73, 865
17010, 41, -256, -964, -4, -33, 0, 505, 76, 870
17016, 41, -253, -967, -4, -32, 0, 501, 79, 868
17022, 41, -255, -963, 0, -34, 0, 516, 76, 859
17028, 43, -252, -970, -3, -28, 0, 502, 73, 859
17035, 41, -251, -969, -2, -28, 0, 511, 76, 873
17041, 41, -253, -966, -1, -30, 0, 507, 78, 871
17047, 41, -255, -965, -2, -28, 0, 514, 75, 864
17053, 43, -253, -967, -4, -30, 0, 508, 87, 870
17060, 45, -249, -971, -4, -29, -1, 507, 73, 861
17066, 41, -248, -973, -4, -26, -1, 508, 75, 868
17072, 40, -249, -969, -2, -29, 0, 505, 75, 858
17078, 42, -253, -970, -2, -22, -2, 510, 73, 861
17085, 51, -252, -974, -5, -16, -3, 510, 76, 865
17091, 49, -251, -971, -5, -30, -1, 514, 76, 859
17097, 42, -250, -970, -4, -38, 0, 511, 81, 867
17103, 39, -253, -969, 0, -25, 0, 510, 76, 868
17110, 42, -258, -962, 0, -18, -1, 508, 75, 856
17116, 42, -253, -965, -7, -40, 0, 508, 73, 862
17122, 42, -248, -976, -9, -42, 2, 499, 75, 861
17129, 40, -253, -965, 6, -14, -2, 504, 73, 865
17135, 44, -257, -958, 0, -32, 1, 504, 70, 871
17141, 38, -254, -970, -9, -42, 2, 505, 87, 859
17147, 46, -253, -973, 0, -17, -3, 510, 78, 868
17153, 49, -248, -968, -1, -16, -2, 505, 70, 867
17160, 40, -248, -969, -7, -49, 3, 507, 73, 862
17166, 33, -256, -971, 0, -30, 0, 498, 82, 862
17172, 45, -253, -964, 0, -8, -4, 508, 64, 864
17178, 42, -247, -965, -7, -42, 1, 516, 76, 864
17185, 36, -249, -970, -4, -51, 2, 501, 73, 868
17191, 33, -253, -966, 2, -21, 0, 501, 81, 868
17197, 43, -252, -970, -3, -10, -2, 501, 75, 868
17203, 46, -252, -968, -5, -37, 0, 504, 75, 868
17210, 38, -251, -967, -3, -41, 0, 511, 70, 876
17216, 36, -249, -970, -2, -33, 0, 516, 81, 867
17222, 40, -252, -969, 0, -23, 0, 508, 76, 868
17229, 43, -255, -966, -1, -21, -1, 510, 75, 867
17235, 42, -252, -965, -3, -33, 0, 502, 79, 867
17241, 39, -250, -968, -5, -41, 1, 517, 75, 873
17247, 38, -251, -971, -1, -21, -1, 504, 90, 870
17253, 45, -253, -966, 0, -16, -2, 507, 84, 870
17260, 43, -254, -965, -4, -34, 0, 516, 73, 876
17266, 38, -252, -970, -4, -39, 1, 513, 78, 861
17272, 40, -248, -970, -1, -22, -1, 505, 79, 867
17278, 41, -250, -968, 0, -26, 0, 507, 90, 859
17285, 40, -255, -967, -2, -29, 0, 504, 79, 867
17291, 41, -251, -966, -3, -28, -1, 507, 79, 862
17297, 60, -240, -988, -9, -14, -4, 504, 82, 868
17304, 47, -248, -979, -2, -9, -3, 510, 81, 867
17310, 32, -249, -964, -2, -39, 2, 507, 78, 864
17316, 33, -257, -962, 1, -47, 4, 513, 84, 870
17322, 46, -254, -972, -1, -5, -4, 508, 84, 864
17328, 41, -250, -962, -4, -39, 1, 513, 70, 862
17335, 35, -252, -970, -4, -50, 4, 505, 82, 868
17341, 39, -252, -970, 1, -17, -2, 505, 84, 865
