timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-2937, 992, -112, 195, 3, -33, -10, 1054, -649, -306
-2931, 1003, -116, 199, 11, -35, 14, 1050, -643, -313
-2925, 1027, -119, 205, 28, -17, 15, 1045, -633, -312
-2918, 1005, -117, 198, 7, -58, 35, 1030, -603, -319
-2912, 991, -120, 210, 1, -30, 43, 1029, -567, -325
-2906, 1023, -123, 225, 11, -19, 58, 1029, -528, -330
-2900, 978, -121, 194, -16, -81, 56, 1026, -478, -334
-2893, 973, -124, 184, 0, -25, 59, 1015, -433, -339
-2887, 1015, -132, 214, 30, 9, 67, 997, -390, -336
-2881, 957, -134, 215, 0, -41, 81, 964, -340, -339
-2875, 962, -141, 221, 15, 13, 44, 948, -294, -333
-2868, 985, -148, 240, -17, 11, 63, 934, -270, -334
-2862, 984, -156, 206, -46, -37, 48, 930, -223, -322
-2856, 1006, -165, 220, -18, 3, 60, 916, -193, -306
-2850, 977, -168, 212, -21, 11, 70, 892, -156, -288
-2843, 994, -176, 205, -28, -7, 56, 868, -133, -273
-2837, 980, -175, 190, -25, 7, 86, 846, -106, -268
-2831, 958, -186, 239, -11, 8, 88, 814, -70, -258
-2825, 947, -196, 186, -24, 4, 65, 784, -31, -249
-2818, 998, -198, 232, 2, 28, 71, 759, -22, -241
-2812, 949, -205, 226, -19, 4, 88, 735, -6, -241
-2806, 967, -212, 224, -16, -1, 69, 712, 21, -232
-2800, 963, -214, 235, -3, 11, 83, 667, 34, -231
-2793, 924, -215, 224, -8, 5, 88, 648, 46, -229
-2787, 963, -236, 244, -4, 21, 48, 618, 49, -226
-2781, 980, -243, 266, -29, -32, 94, 601, 63, -219
-2775, 937, -242, 232, -21, -7, 86, 568, 69, -211
-2768, 949, -252, 248, -22, 5, 67, 546, 78, -210
-2762, 972, -252, 245, -12, 26, 74, 522, 81, -205
-2756, 970, -272, 274, 14, 46, 77, 502, 87, -202
-2750, 952, -277, 270, -35, -8, 88, 474, 99, -201
-2743, 930, -278, 228, -16, 18, 92, 459, 99, -196
-2737, 949, -292, 284, 14, 60, 93, 415, 103, -189
-2731, 901, -294, 250, -54, -30, 98, 396, 102, -189
-2725, 913, -299, 236, -7, 35, 86, 376, 106, -183
-2718, 922, -314, 300, 15, 35, 89, 358, 105, -178
-2712, 894, -316, 250, -42, -24, 78, 328, 102, -175
-2706, 912, -323, 259, 11, 26, 77, 303, 93, -174
-2700, 880, -333, 310, 16, 33, 81, 286, 96, -166
-2693, 922, -335, 299, -5, 53, 48, 264, 91, -174
-2687, 932, -339, 306, 0, 18, 79, 250, 97, -169
-2681, 872, -351, 304, -25, 7, 72, 240, 88, -166
-2675, 916, -348, 313, -19, 4, 63, 229, 82, -159
-2668, 901, -356, 308, -11, 23, 71, 217, 88, -157
-2662, 888, -366, 303, -23, 13, 68, 208, 81, -154
-2656, 899, -378, 315, -33, -28, 76, 198, 67, -144
-2650, 873, -379, 296, -32, -8, 75, 196, 60, -138
-2643, 898, -387, 282, -27, -3, 63, 187, 54, -133
-2637, 918, -405, 334, -25, -23, 107, 174, 51, -133
-2631, 875, -404, 305, -40, -21, 119, 165, 37, -130
-2625, 901, -412, 294, -62, -39, 131, 157, 27, -124
-2618, 885, -407, 266, -79, -79, 176, 147, 16, -124
-2612, 857, -436, 305, -14, 1, 156, 123, 18, -120
-2606, 827, -442, 305, -28, -8, 154, 112, -6, -112
-2600, 823, -445, 283, -21, -32, 121, 93, -13, -112
-2593, 824, -451, 302, 10, 17, 102, 82, -22, -118
-2587, 803, -448, 290, -12, -55, 107, 73, -31, -96
-2581, 698, -460, 240, 22, -39, 79, 58, -43, -103
-2575, 756, -450, 337, 65, 37, -4, 45, -57, -117
-2568, 698, -454, 282, -22, -111, -67, 49, -49, -115
-2562, 813, -463, 308, 51, 2, -110, 64, -39, -126
-2556, 836, -461, 332, 3, -67, -94, 64, -30, -127
-2550, 844, -452, 289, -1, -62, -142, 75, -30, -132
-2543, 882, -452, 318, 60, 20, -116, 78, -6, -138
-2537, 822, -442, 333, -12, -87, -67, 85, -4, -141
-2531, 874, -438, 310, 23, 3, -109, 88, -3, -142
-2525, 894, -428, 355, 6, -7, -63, 106, 15, -147
-2518, 861, -414, 313, -4, -2, -68, 115, 28, -151
-2512, 894, -411, 335, 17, -26, -79, 127, 31, -144
-2506, 826, -409, 298, -14, -53, -53, 139, 34, -142
-2500, 859, -396, 296, 13, -8, -98, 151, 43, -150
-2493, 879, -399, 322, 11, -54, -79, 156, 61, -151
-2487, 877, -380, 287, 4, -30, -65, 171, 58, -151
-2481, 860, -387, 296, 40, -32, -98, 181, 66, -153
-2475, 917, -375, 352, 7, -60, -74, 193, 81, -159
-2468, 847, -361, 262, 2, -57, -70, 205, 91, -157
-2462, 914, -367, 368, 56, -57, -112, 216, 99, -168
-2456, 865, -361, 323, -24, -87, -84, 241, 96, -157
-2450, 907, -339, 311, -2, -42, -90, 255, 112, -168
-2443, 904, -351, 274, 21, -39, -106, 279, 120, -168
-2437, 897, -340, 326, -7, -72, -96, 300, 117, -166
-2431, 952, -334, 313, 9, -43, -107, 334, 127, -169
-2425, 952, -319, 290, -35, -53, -71, 367, 133, -162
-2418, 907, -308, 261, 9, -16, -75, 381, 127, -157
-2412, 963, -312, 346, 28, -28, -67, 397, 145, -156
-2406, 885, -292, 271, -25, -65, -30, 417, 138, -162
-2400, 880, -290, 252, 26, -20, -71, 442, 142, -156
-2393, 935, -285, 329, 43, -33, -77, 457, 148, -163
-2387, 885, -274, 252, 19, -39, -77, 477, 153, -171
-2381, 962, -279, 335, 60, -25, -96, 492, 145, -184
-2375, 931, -265, 316, 10, -64, -63, 516, 135, -183
-2368, 922, -257, 259, 31, -4, -86, 537, 135, -192
-2362, 946, -255, 331, 35, -37, -57, 556, 132, -202
-2356, 897, -244, 299, 23, -36, -70, 579, 133, -208
-2350, 949, -241, 335, 49, 7, -100, 601, 115, -213
-2343, 949, -236, 325, 4, -46, -80, 639, 115, -213
-2337, 943, -221, 284, 25, -8, -91, 654, 106, -208
-2331, 982, -221, 340, 30, -9, -73, 682, 94, -210
-2325, 924, -216, 293, 8, -32, -64, 712, 87, -220
-2318, 929, -211, 282, 25, -21, -78, 732, 69, -210
-2312, 946, -198, 318, 10, -67, -62, 762, 66, -219
-2306, 929, -186, 262, 14, -32, -76, 783, 52, -231
-2300, 962, -185, 305, 53, -18, -71, 796, 34, -235
-2293, 927, -186, 317, 32, -44, -67, 813, 16, -249
-2287, 945, -166, 304, 23, -56, -66, 841, -7, -253
-2281, 937, -165, 294, 32, -40, -83, 864, -33, -265
-2275, 989, -164, 345, 29, -56, -67, 897, -60, -282
-2268, 955, -155, 289, 2, -65, -51, 918, -97, -285
-2262, 945, -149, 291, 33, -29, -72, 943, -127, -298
-2256, 952, -147, 323, 18, -54, -56, 960, -163, -303
-2250, 938, -136, 280, 18, -39, -79, 985, -199, -321
-2243, 956, -128, 294, 29, -53, -78, 1005, -250, -334
-2237, 983, -123, 288, 30, -35, -72, 1024, -294, -361
-2231, 983, -121, 303, 36, -41, -62, 1030, -352, -373
-2225, 987, -111, 326, 27, -32, -48, 1036, -405, -396
-2218, 960, -107, 301, 24, -18, -47, 1038, -442, -408
-2212, 981, -103, 338, 23, -35, -54, 1045, -477, -417
-2206, 956, -96, 278, -7, -36, -46, 1048, -522, -427
-2200, 974, -94, 303, 21, 5, -60, 1038, -571, -436
-2193, 1003, -88, 309, 9, 2, -41, 1047, -594, -442
-2187, 976, -86, 289, -11, -35, -4, 1057, -615, -451
