timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
28861,990,-37,205,-4,-9,2,-141,-562,457
28867,992,-38,213,-5,-13,2,-138,-552,457
28873,985,-38,203,0,4,0,-142,-558,457
28879,989,-34,206,7,37,2,-138,-558,456
28886,988,-36,199,2,81,5,-133,-553,454
28892,977,-39,218,7,129,13,-145,-555,447
28898,978,-41,235,10,145,18,-138,-562,430
28904,981,-39,256,13,158,18,-139,-567,427
28911,975,-40,271,11,189,19,-129,-562,426
28917,954,-40,281,18,239,20,-141,-568,415
28923,946,-33,268,36,404,17,-130,-565,394
28929,943,-27,320,69,769,49,-127,-570,372
28936,927,-40,462,52,966,89,-127,-564,328
28942,874,-59,589,-7,926,81,-126,-559,285
28948,871,-72,699,-120,520,18,-123,-555,262
28954,807,-43,703,-338,44,-30,-120,-550,255
28961,716,75,664,-260,25,-308,-129,-549,250
28967,678,-56,652,-127,199,-375,-130,-544,250
28973,750,-8,712,-156,423,-399,-151,-544,229
28979,889,-66,790,-226,401,-361,-169,-543,225
28986,683,-28,848,-305,584,-252,-171,-538,205
28992,567,0,917,-375,688,-282,-177,-517,175
28998,614,8,915,-381,594,-402,-178,-514,150
29004,468,113,882,-340,619,-558,-192,-490,136
29011,574,249,851,-159,570,-727,-213,-480,117
29017,454,270,801,-98,301,-937,-246,-459,102
29023,525,231,729,-37,-72,-1024,-268,-466,109
29029,524,239,749,-74,-333,-1101,-310,-450,118
29036,503,188,789,-75,-360,-1124,-354,-439,121
29042,598,213,788,-131,-213,-1050,-376,-441,142
29048,729,202,754,-136,-230,-984,-408,-427,132
29054,687,208,818,-217,-153,-811,-438,-412,135
29061,653,301,742,-103,-190,-718,-459,-394,147
29067,574,362,761,-144,-361,-684,-475,-385,150
29073,540,373,677,-129,-442,-683,-495,-384,157
29079,624,344,660,-88,-184,-581,-504,-364,163
29086,790,347,589,-13,79,-320,-517,-352,159
29092,671,327,590,61,-56,-219,-525,-348,159
29098,620,353,657,48,-58,-173,-520,-337,159
29104,555,364,680,86,67,-170,-534,-334,160
29111,602,381,715,100,33,-155,-547,-328,162
29117,611,406,786,63,176,-35,-535,-318,165
29123,618,459,839,46,-39,60,-543,-328,168
29129,724,453,829,46,117,256,-544,-325,172
29136,611,436,761,53,-109,284,-529,-333,172
29142,502,395,797,-14,37,412,-535,-345,169
29148,638,345,709,-22,360,516,-523,-355,172
29154,551,329,649,-9,21,457,-502,-363,153
29161,604,360,684,21,117,529,-492,-375,153
29167,696,311,657,88,55,552,-466,-388,154
29173,618,355,638,123,-175,557,-462,-396,153
29179,689,309,702,85,-198,672,-439,-420,166
29186,659,310,712,131,-70,787,-423,-436,178
29192,745,297,726,88,44,909,-388,-453,178
29198,803,291,673,194,-84,970,-375,-469,177
29204,755,287,645,305,-258,1050,-336,-477,183
29211,726,324,617,413,-464,1073,-297,-502,196
29217,776,276,643,479,-571,1065,-265,-513,219
29223,843,232,722,532,-784,1014,-238,-541,250
29229,742,157,701,373,-778,945,-195,-540,277
29236,764,184,580,340,-685,850,-162,-552,306
29242,793,33,610,357,-894,606,-139,-559,328
29248,816,-52,618,305,-898,397,-118,-570,370
29254,769,-141,543,307,-765,196,-102,-564,396
29261,695,-85,427,276,-567,4,-106,-555,423
29267,689,-106,409,245,-331,-135,-100,-558,444
29273,1280,-149,517,121,410,-190,-106,-562,423
29279,1284,-122,572,-65,-329,-45,-111,-564,429
29286,913,-74,234,-98,-230,18,-117,-561,435
29292,815,-38,101,0,-291,-99,-117,-556,447
29298,858,-66,168,72,-87,-142,-124,-561,450
29304,1139,-45,236,66,-75,-47,-126,-556,457
29311,1059,-44,226,2,3,25,-120,-553,459
29317,956,-58,216,-7,23,-3,-127,-555,456
29323,998,-60,215,9,13,-18,-130,-555,453
29329,982,-54,216,4,33,11,-129,-555,444
29336,975,-59,223,7,58,12,-130,-558,448
29342,1000,-60,250,2,32,3,-117,-561,444
29348,983,-61,246,-23,-33,-4,-121,-565,445
29354,979,-57,226,-25,-53,-7,-123,-558,442
29361,984,-57,224,-14,-37,-2,-123,-559,450
29367,983,-56,225,-9,-19,0,-127,-559,442
29373,985,-58,229,-8,-16,0,-126,-561,447
29379,985,-58,230,-8,-17,1,-127,-567,447
29386,983,-57,227,-8,-18,0,-114,-562,444
29392,985,-58,225,-7,-16,0,-127,-556,453
