timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-22163,-937,-177,-349,-11,-18,7,-13,373,357
-22157,-920,-179,-347,-4,-6,0,-9,373,345
-22150,-922,-179,-346,-7,-37,-1,-12,372,348
-22144,-915,-181,-340,-8,-42,-2,-12,372,354
-22138,-916,-181,-336,-9,-11,4,-13,369,349
-22132,-913,-179,-339,-9,-10,1,-3,364,358
-22125,-921,-177,-342,-11,-9,6,-6,367,351
-22119,-915,-181,-343,-12,-23,0,-10,367,352
-22113,-921,-178,-342,-11,-24,6,-10,367,357
-22107,-911,-181,-337,-7,-53,12,1,364,355
-22100,-911,-177,-334,-10,-9,11,-7,372,351
-22094,-915,-176,-336,-11,2,7,-13,370,349
-22088,-917,-176,-345,-12,4,7,0,378,351
-22082,-914,-176,-339,-7,-10,7,-6,370,348
-22075,-913,-175,-343,-9,2,10,-3,372,351
-22069,-930,-174,-345,-15,1,11,-3,373,357
-22063,-966,-170,-358,-21,-93,21,-7,361,352
-22057,-1062,-149,-413,-11,20,-73,-3,372,352
-22050,-996,-153,-325,73,403,-222,-3,364,360
-22044,-1060,-185,-429,41,155,-214,12,375,364
-22038,-993,-192,-434,112,218,-347,22,357,375
-22032,-948,-237,-427,133,177,-407,36,360,384
-22025,-924,-253,-446,157,174,-476,46,346,375
-22019,-926,-285,-449,202,124,-553,66,336,378
-22013,-863,-348,-445,244,132,-634,100,316,378
-22007,-824,-389,-427,270,132,-681,109,303,388
-22000,-743,-446,-410,287,150,-697,141,285,379
-21994,-672,-498,-381,294,142,-702,162,265,370
-21988,-594,-579,-345,247,127,-662,183,253,373
-21982,-557,-626,-353,226,123,-605,204,231,369
-21975,-549,-682,-356,207,184,-553,217,210,355
-21969,-570,-692,-382,200,316,-522,229,199,366
-21963,-539,-737,-420,214,227,-547,249,177,363
-21957,-487,-754,-412,241,244,-593,261,159,358
-21950,-428,-792,-394,266,121,-651,264,136,343
-21944,-361,-794,-370,280,106,-693,280,109,343
-21938,-281,-823,-340,298,22,-725,306,93,325
-21932,-253,-839,-317,317,109,-743,303,51,324
-21925,-143,-889,-295,308,-30,-771,309,25,306
-21919,-123,-882,-268,314,-17,-771,315,-10,295
-21913,13,-906,-225,298,-116,-781,313,-45,283
-21907,48,-905,-197,298,-51,-788,312,-72,258
-21900,175,-920,-178,276,-149,-774,309,-111,252
-21894,141,-917,-157,285,-168,-751,310,-138,246
-21888,297,-909,-121,233,-53,-700,297,-175,237
-21882,292,-905,-116,259,-112,-699,286,-201,220
-21875,410,-902,-84,216,-34,-651,279,-231,213
-21869,497,-890,-58,231,-193,-606,267,-261,210
-21863,597,-884,-38,203,-49,-483,247,-271,195
-21857,696,-882,-13,182,-42,-332,241,-295,181
-21850,716,-895,26,147,23,-138,237,-292,180
-21844,686,-892,60,47,16,72,238,-297,177
-21838,675,-906,64,-35,-9,240,235,-297,184
-21832,605,-903,32,-102,35,389,247,-280,178
-21825,541,-899,13,-154,17,502,246,-265,183
-21819,447,-899,-18,-189,-23,604,265,-240,196
-21813,375,-913,-37,-219,-44,667,276,-219,198
-21807,320,-919,-54,-240,-42,713,285,-190,205
-21800,271,-919,-71,-269,-65,764,301,-168,225
-21794,196,-912,-88,-305,-33,847,303,-130,232
-21788,124,-910,-93,-331,72,951,304,-94,247
-21782,46,-881,-107,-421,427,1071,312,-61,253
-21775,25,-835,-167,-541,506,1165,313,3,280
-21769,-98,-744,-242,-653,336,1211,294,49,318
-21763,-224,-685,-316,-739,74,1164,280,105,349
-21757,-431,-639,-426,-707,-221,1059,265,135,375
-21750,-590,-600,-490,-663,-476,991,250,174,388
-21744,-702,-539,-513,-585,-511,925,217,214,400
-21738,-676,-498,-488,-524,-471,885,195,250,405
-21732,-823,-407,-502,-466,-284,832,162,279,411
-21725,-808,-399,-542,-407,-273,722,130,297,411
-21719,-880,-364,-524,-319,-193,644,109,306,415
-21713,-889,-307,-540,-289,-147,581,84,330,423
-21707,-900,-252,-546,-233,-142,506,72,334,418
-21700,-915,-249,-531,-190,-65,420,48,346,414
-21694,-876,-232,-527,-128,-94,343,37,358,421
-21688,-880,-201,-517,-103,-67,318,28,361,424
-21682,-835,-173,-468,-91,-136,281,9,360,426
-21675,-838,-169,-476,-66,-245,248,-3,375,418
-21669,-867,-146,-424,-63,-273,284,-13,373,408
-21663,-980,-110,-454,-39,-236,246,-18,376,400
-21657,-1014,-110,-437,-28,-190,181,-28,381,391
-21650,-978,-101,-421,-14,-166,116,-40,381,381
-21644,-860,-82,-381,0,-331,104,-36,385,379
-21638,-823,-69,-355,30,-319,120,-48,393,364
-21632,-842,-53,-360,88,-661,51,-48,381,340
-21625,-1044,-78,-310,166,-840,41,-51,378,300
-21619,-1202,-132,-89,106,-650,-19,-49,367,279
-21613,-1019,-104,-45,4,-144,14,-52,372,270
-21607,-953,-87,-140,-22,205,16,-46,372,279
-21600,-953,-86,-198,-19,240,14,-46,366,274
-21594,-955,-85,-230,-16,47,5,-51,375,280
-21588,-944,-88,-206,0,-108,-7,-55,375,279
