timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-21158,1016,0,76,-4,-16,-6,-153,-550,543
-21152,996,11,78,-16,-28,2,-154,-546,540
-21146,1022,7,57,-7,-28,4,-151,-546,541
-21139,999,12,75,-16,-11,18,-148,-537,538
-21133,1111,-8,65,-12,-56,0,-148,-540,532
-21127,1021,1,95,-32,-51,65,-154,-528,544
-21121,1035,19,77,-23,-55,68,-147,-531,552
-21114,1264,-12,141,-66,-106,56,-147,-535,552
-21108,1137,-18,66,-52,207,294,-139,-540,549
-21102,1157,-37,93,-123,206,376,-138,-540,540
-21096,991,-43,13,-73,234,401,-111,-535,523
-21089,1063,-74,63,-94,-37,376,-105,-543,525
-21083,1044,-119,141,-32,-200,319,-82,-531,540
-21077,956,-167,152,-26,-17,354,-75,-532,537
-21071,1044,-217,131,-106,59,288,-66,-523,540
-21064,983,-202,56,-39,227,352,-46,-516,526
-21058,1006,-242,144,-108,52,334,-34,-525,528
-21052,935,-242,64,-32,-22,310,-33,-529,522
-21046,914,-301,102,-20,14,359,-13,-513,520
-21039,893,-318,144,-42,-46,312,3,-516,520
-21033,882,-351,98,-28,-81,238,4,-513,519
-21027,849,-366,117,-53,65,242,12,-507,520
-21021,973,-378,109,-49,25,208,25,-504,520
-21014,947,-411,90,-78,-23,224,28,-508,514
-21008,889,-439,78,-23,-11,256,36,-499,519
-21002,848,-440,145,-31,-102,254,54,-492,523
-20996,793,-472,76,-32,-93,235,51,-489,526
-20989,803,-492,161,-14,-68,196,61,-486,528
-20983,846,-537,156,-39,-27,140,70,-481,528
-20977,668,-535,66,-21,45,121,70,-477,526
-20971,696,-530,135,-43,-36,64,72,-483,525
-20964,619,-522,83,11,-28,-9,76,-483,523
-20958,620,-539,79,3,-28,-119,69,-477,532
-20952,721,-493,118,36,-10,-192,69,-481,520
-20946,748,-506,87,12,-74,-269,52,-483,522
-20939,875,-431,84,70,16,-268,46,-504,523
-20933,893,-428,69,32,0,-270,36,-496,517
-20927,934,-391,114,79,5,-219,22,-498,523
-20921,893,-406,86,71,2,-269,18,-511,520
-20914,849,-337,126,76,-63,-308,6,-510,514
-20908,782,-338,147,72,-119,-401,1,-510,516
-20902,960,-319,131,57,-158,-412,-21,-514,525
-20896,915,-286,171,49,-90,-378,-27,-517,526
-20889,1003,-235,126,12,-18,-329,-42,-526,522
-20883,1088,-205,121,23,86,-332,-48,-537,526
-20877,1006,-163,102,50,-95,-373,-75,-540,522
-20871,979,-128,81,64,-150,-316,-76,-531,534
-20864,1028,-125,48,72,-123,-319,-93,-537,532
-20858,1019,-71,138,60,-104,-258,-93,-541,538
-20852,1088,-88,116,28,-38,-291,-112,-531,538
-20846,1066,-66,111,33,-104,-275,-117,-538,531
-20839,1044,-50,81,48,-40,-177,-136,-528,537
-20833,1018,-29,51,19,16,-116,-127,-543,535
-20827,932,-23,69,30,79,-126,-135,-537,544
-20821,936,-8,73,30,53,-184,-136,-544,532
-20814,924,37,85,81,193,-203,-153,-544,523
-20808,1132,5,189,59,29,-180,-154,-552,520
-20802,1427,14,211,21,53,72,-162,-552,516
-20796,1160,75,219,2,18,183,-154,-553,520
-20789,946,43,146,-10,-49,-37,-142,-552,513
-20783,1071,10,128,-27,-139,-71,-150,-555,511
