timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
21736, 989, -277, 189, 16, -11, 6, 858, -174, -270
21743, 994, -277, 193, -10, -31, 25, 855, -168, -267
21749, 992, -271, 184, -2, -16, 32, 846, -142, -273
21755, 989, -277, 182, -13, -23, 46, 840, -129, -270
21762, 986, -280, 175, -6, -12, 66, 823, -97, -262
21768, 970, -292, 182, -12, -18, 75, 787, -60, -259
21774, 1022, -308, 176, -10, -4, 77, 777, -33, -252
21780, 1022, -316, 181, -9, -16, 127, 723, 1, -261
21786, 967, -314, 179, -11, -11, 152, 675, 43, -256
21793, 962, -312, 176, -2, -2, 156, 625, 61, -255
21799, 925, -330, 180, -5, -21, 154, 564, 87, -256
21805, 927, -339, 182, 11, 14, 151, 516, 103, -255
21811, 893, -338, 179, -8, -35, 146, 477, 108, -258
21818, 870, -359, 176, -22, -28, 125, 442, 111, -259
21824, 928, -377, 201, 31, 33, 114, 412, 123, -268
21830, 914, -385, 209, -23, 4, 129, 379, 126, -258
21836, 896, -387, 205, -4, -11, 112, 366, 120, -258
21843, 912, -396, 214, 8, 16, 96, 343, 121, -259
21849, 883, -416, 202, -27, -17, 121, 324, 118, -259
21855, 864, -413, 178, -11, -15, 86, 300, 129, -256
21861, 903, -418, 207, -1, -9, 84, 276, 123, -253
21868, 897, -440, 211, 2, 8, 87, 268, 111, -256
21874, 898, -449, 228, -21, -47, 88, 246, 120, -271
21880, 860, -427, 165, -23, -46, 80, 231, 111, -252
21886, 893, -465, 236, 12, -3, 76, 214, 105, -265
21893, 853, -447, 184, -15, -28, 76, 198, 94, -255
21899, 882, -473, 211, 0, -12, 70, 186, 94, -259
21905, 855, -476, 229, -54, -83, 73, 189, 90, -255
21912, 872, -457, 147, -5, 8, 51, 174, 64, -250
21918, 871, -509, 253, 7, -12, 80, 171, 69, -247
21924, 843, -480, 179, -52, -42, 58, 153, 63, -265
21930, 896, -491, 192, 11, -5, 66, 153, 46, -261
21936, 820, -515, 218, -60, -103, 65, 142, 52, -253
21943, 841, -480, 127, -21, -33, 45, 154, 36, -262
21949, 871, -513, 232, 9, -28, 67, 141, 21, -253
21955, 813, -499, 157, -17, -32, 67, 130, 18, -255
21961, 867, -535, 232, -4, -27, 58, 138, 9, -259
21968, 826, -505, 167, -30, -53, 62, 135, -1, -261
21974, 856, -527, 203, 43, -16, 33, 129, -13, -261
21980, 858, -542, 236, 26, -12, 71, 121, -18, -258
21987, 821, -529, 169, -7, -34, 58, 109, -24, -253
21993, 848, -552, 216, -14, -35, 64, 109, -49, -252
21999, 824, -532, 172, -43, -57, 63, 112, -40, -243
22005, 846, -544, 178, 7, -2, 68, 106, -52, -238
22012, 803, -557, 203, -39, -70, 74, 105, -66, -232
22018, 810, -543, 131, -11, -18, 55, 109, -76, -232
22024, 843, -584, 233, -7, -32, 78, 100, -84, -226
22030, 799, -563, 156, -40, -35, 67, 102, -93, -216
22036, 863, -598, 227, 0, -38, 70, 93, -100, -208
22043, 754, -567, 158, -51, -73, 81, 105, -121, -205
22049, 786, -564, 135, 0, 0, 67, 93, -115, -192
22055, 772, -582, 207, 6, -38, 58, 94, -136, -187
22061, 697, -567, 135, 7, -12, 11, 85, -132, -190
22068, 770, -582, 201, -3, -27, -7, 99, -141, -178
22074, 738, -561, 132, 2, -16, -35, 90, -124, -195
22080, 769, -584, 173, 28, -8, -60, 99, -123, -196
22087, 772, -567, 164, -23, -56, -57, 93, -120, -205
22093, 786, -566, 120, 53, 37, -70, 88, -112, -208
22099, 836, -605, 279, 25, -4, -53, 87, -108, -217
22105, 788, -540, 152, -42, -39, -70, 93, -102, -226
22111, 812, -564, 193, 96, 91, -74, 102, -87, -229
22118, 802, -570, 281, -12, -28, -58, 93, -70, -243
22124, 744, -502, 74, -16, -27, -109, 105, -63, -241
22130, 882, -575, 273, 96, 63, -104, 106, -40, -258
22137, 820, -530, 181, -58, -58, -92, 111, -24, -258
22143, 844, -516, 140, 98, 100, -69, 115, -7, -258
22149, 859, -544, 303, -27, -110, -137, 112, 7, -261
22155, 863, -514, 178, -8, -21, -79, 124, 16, -265
22162, 841, -523, 241, -10, -71, -89, 126, 36, -274
22168, 820, -498, 190, -12, -53, -88, 139, 40, -276
22174, 840, -478, 166, 57, 27, -85, 147, 46, -276
22180, 844, -506, 271, 4, -43, -85, 142, 67, -277
22186, 830, -458, 152, 4, -23, -114, 165, 85, -273
22193, 901, -503, 290, 53, -1, -108, 180, 99, -279
22199, 888, -464, 212, -23, -50, -95, 201, 111, -270
22205, 903, -460, 186, 34, -10, -75, 208, 127, -270
22212, 896, -472, 256, -11, -84, -56, 225, 123, -268
22218, 863, -433, 160, -9, -34, -76, 249, 141, -259
22224, 904, -454, 245, 16, -47, -90, 253, 138, -261
22230, 834, -417, 177, -25, -70, -79, 271, 144, -253
22236, 915, -426, 205, 45, 7, -88, 297, 153, -264
22243, 878, -418, 205, -9, -57, -84, 306, 151, -259
22249, 909, -408, 168, 18, -9, -86, 339, 159, -250
