cnt, time stamp, exercise, sample, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
47, -15379, 3, 1,                 385, 403, 839,                -4, -25, 0,                -84, -130, 39,                bytearray(b"\xed\xc3\x81\x01\x93\x01G\x03\xfc\xff\xe7\xff\x00\x00\xac\xff~\xff\'\x00")
48, -15373, 3, 1,                 385, 404, 839,                -3, -25, 0,                -82, -124, 36,                bytearray(b'\xf3\xc3\x81\x01\x94\x01G\x03\xfd\xff\xe7\xff\x00\x00\xae\xff\x84\xff$\x00')
49, -15367, 3, 1,                 384, 403, 840,                -4, -25, 0,                -90, -129, 40,                bytearray(b'\xf9\xc3\x80\x01\x93\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x7f\xff(\x00')
50, -15361, 3, 1,                 383, 403, 840,                -4, -25, 0,                -88, -124, 39,                bytearray(b"\xff\xc3\x7f\x01\x93\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x84\xff\'\x00")
51, -15354, 3, 1,                 384, 404, 840,                -4, -26, 0,                -93, -129, 39,                bytearray(b"\x06\xc4\x80\x01\x94\x01H\x03\xfc\xff\xe6\xff\x00\x00\xa3\xff\x7f\xff\'\x00")
52, -15348, 3, 1,                 388, 402, 840,                -4, -25, 0,                -88, -123, 46,                bytearray(b'\x0c\xc4\x84\x01\x92\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x85\xff.\x00')
53, -15342, 3, 1,                 384, 404, 839,                -4, -25, 0,                -84, -120, 45,                bytearray(b'\x12\xc4\x80\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x88\xff-\x00')
54, -15336, 3, 1,                 383, 403, 841,                -3, -25, 0,                -91, -129, 39,                bytearray(b"\x18\xc4\x7f\x01\x93\x01I\x03\xfd\xff\xe7\xff\x00\x00\xa5\xff\x7f\xff\'\x00")
55, -15329, 3, 1,                 386, 404, 840,                -4, -26, 0,                -84, -132, 40,                bytearray(b'\x1f\xc4\x82\x01\x94\x01H\x03\xfc\xff\xe6\xff\x00\x00\xac\xff|\xff(\x00')
56, -15323, 3, 1,                 386, 404, 839,                -4, -25, 0,                -90, -127, 45,                bytearray(b'%\xc4\x82\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x81\xff-\x00')
57, -15317, 3, 1,                 383, 402, 841,                -4, -25, 0,                -85, -135, 42,                bytearray(b'+\xc4\x7f\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xffy\xff*\x00')
58, -15311, 3, 1,                 385, 404, 839,                -2, -25, 0,                -93, -132, 37,                bytearray(b'1\xc4\x81\x01\x94\x01G\x03\xfe\xff\xe7\xff\x00\x00\xa3\xff|\xff%\x00')
59, -15304, 3, 1,                 383, 404, 841,                -4, -25, 0,                -85, -133, 42,                bytearray(b'8\xc4\x7f\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xff{\xff*\x00')
60, -15298, 3, 1,                 384, 403, 841,                -4, -25, 0,                -90, -133, 36,                bytearray(b'>\xc4\x80\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff{\xff$\x00')
61, -15292, 3, 1,                 387, 403, 840,                -3, -25, 0,                -85, -133, 40,                bytearray(b'D\xc4\x83\x01\x93\x01H\x03\xfd\xff\xe7\xff\x00\x00\xab\xff{\xff(\x00')
62, -15286, 3, 1,                 385, 404, 840,                -4, -25, 0,                -87, -124, 45,                bytearray(b'J\xc4\x81\x01\x94\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x84\xff-\x00')
63, -15279, 3, 1,                 383, 405, 840,                -4, -25, 0,                -87, -121, 46,                bytearray(b'Q\xc4\x7f\x01\x95\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x87\xff.\x00')
115, -14954, 3, 2,                 382, 401, 839,                -4, -25, 0,                -87, -136, 40,                bytearray(b'\x96\xc5~\x01\x91\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa9\xffx\xff(\x00')
116, -14948, 3, 2,                 377, 384, 835,                -4, -25, 0,                -94, -126, 45,                bytearray(b'\x9c\xc5y\x01\x80\x01C\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x82\xff-\x00')
117, -14942, 3, 2,                 389, 413, 842,                -4, -25, -1,                -87, -133, 45,                bytearray(b'\xa2\xc5\x85\x01\x9d\x01J\x03\xfc\xff\xe7\xff\xff\xff\xa9\xff{\xff-\x00')
118, -14936, 3, 2,                 387, 407, 841,                -5, -25, 0,                -87, -124, 42,                bytearray(b'\xa8\xc5\x83\x01\x97\x01I\x03\xfb\xff\xe7\xff\x00\x00\xa9\xff\x84\xff*\x00')
119, -14929, 3, 2,                 384, 403, 842,                -5, -25, 0,                -88, -123, 45,                bytearray(b'\xaf\xc5\x80\x01\x93\x01J\x03\xfb\xff\xe7\xff\x00\x00\xa8\xff\x85\xff-\x00')
120, -14923, 3, 2,                 385, 404, 843,                -4, -25, 0,                -84, -126, 42,                bytearray(b'\xb5\xc5\x81\x01\x94\x01K\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x82\xff*\x00')
121, -14917, 3, 2,                 387, 404, 839,                -4, -25, 0,                -88, -130, 42,                bytearray(b'\xbb\xc5\x83\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff~\xff*\x00')
122, -14911, 3, 2,                 385, 404, 839,                -4, -25, 0,                -87, -132, 40,                bytearray(b'\xc1\xc5\x81\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff|\xff(\x00')
123, -14904, 3, 2,                 382, 403, 841,                -4, -25, 0,                -91, -123, 37,                bytearray(b'\xc8\xc5~\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x85\xff%\x00')
124, -14898, 3, 2,                 383, 403, 843,                -4, -26, 0,                -90, -130, 36,                bytearray(b'\xce\xc5\x7f\x01\x93\x01K\x03\xfc\xff\xe6\xff\x00\x00\xa6\xff~\xff$\x00')
125, -14892, 3, 2,                 388, 404, 839,                -4, -25, 0,                -91, -135, 34,                bytearray(b'\xd4\xc5\x84\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa5\xffy\xff"\x00')
126, -14886, 3, 2,                 386, 405, 840,                -4, -25, 0,                -87, -126, 42,                bytearray(b'\xda\xc5\x82\x01\x95\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x82\xff*\x00')
127, -14879, 3, 2,                 383, 403, 843,                -4, -25, 0,                -90, -121, 33,                bytearray(b'\xe1\xc5\x7f\x01\x93\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x87\xff!\x00')
128, -14873, 3, 2,                 382, 404, 843,                -4, -25, 0,                -90, -123, 43,                bytearray(b'\xe7\xc5~\x01\x94\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x85\xff+\x00')
129, -14867, 3, 2,                 386, 404, 839,                -3, -26, 0,                -85, -127, 39,                bytearray(b"\xed\xc5\x82\x01\x94\x01G\x03\xfd\xff\xe6\xff\x00\x00\xab\xff\x81\xff\'\x00")
130, -14861, 3, 2,                 389, 404, 839,                -4, -25, 0,                -87, -136, 42,                bytearray(b'\xf3\xc5\x85\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa9\xffx\xff*\x00')
131, -14854, 3, 2,                 386, 403, 841,                -4, -24, 0,                -94, -129, 36,                bytearray(b'\xfa\xc5\x82\x01\x93\x01I\x03\xfc\xff\xe8\xff\x00\x00\xa2\xff\x7f\xff$\x00')
132, -14848, 3, 2,                 381, 404, 844,                -4, -25, 0,                -84, -132, 39,                bytearray(b"\x00\xc6}\x01\x94\x01L\x03\xfc\xff\xe7\xff\x00\x00\xac\xff|\xff\'\x00")
133, -14842, 3, 2,                 384, 404, 841,                -4, -26, 0,                -79, -130, 40,                bytearray(b'\x06\xc6\x80\x01\x94\x01I\x03\xfc\xff\xe6\xff\x00\x00\xb1\xff~\xff(\x00')
134, -14836, 3, 2,                 389, 403, 839,                -3, -25, 0,                -102, -136, 39,                bytearray(b"\x0c\xc6\x85\x01\x93\x01G\x03\xfd\xff\xe7\xff\x00\x00\x9a\xffx\xff\'\x00")
135, -14829, 3, 2,                 387, 403, 839,                -4, -25, 0,                -82, -135, 42,                bytearray(b'\x13\xc6\x83\x01\x93\x01G\x03\xfc\xff\xe7\xff\x00\x00\xae\xffy\xff*\x00')
136, -14823, 3, 2,                 381, 403, 843,                -4, -25, 0,                -88, -136, 46,                bytearray(b'\x19\xc6}\x01\x93\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xffx\xff.\x00')
137, -14817, 3, 2,                 382, 404, 841,                -4, -26, 0,                -87, -121, 37,                bytearray(b'\x1f\xc6~\x01\x94\x01I\x03\xfc\xff\xe6\xff\x00\x00\xa9\xff\x87\xff%\x00')
138, -14811, 3, 2,                 388, 403, 839,                -4, -26, 0,                -87, -132, 36,                bytearray(b'%\xc6\x84\x01\x93\x01G\x03\xfc\xff\xe6\xff\x00\x00\xa9\xff|\xff$\x00')
139, -14804, 3, 2,                 387, 403, 839,                -4, -25, 0,                -84, -124, 34,                bytearray(b',\xc6\x83\x01\x93\x01G\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x84\xff"\x00')
140, -14798, 3, 2,                 384, 403, 842,                -4, -25, 0,                -87, -127, 46,                bytearray(b'2\xc6\x80\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x81\xff.\x00')
141, -14792, 3, 2,                 381, 404, 843,                -4, -25, 0,                -88, -129, 40,                bytearray(b'8\xc6}\x01\x94\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x7f\xff(\x00')
142, -14786, 3, 2,                 385, 404, 841,                -3, -26, 0,                -94, -130, 40,                bytearray(b'>\xc6\x81\x01\x94\x01I\x03\xfd\xff\xe6\xff\x00\x00\xa2\xff~\xff(\x00')
143, -14779, 3, 2,                 388, 403, 840,                -4, -25, 0,                -91, -130, 37,                bytearray(b'E\xc6\x84\x01\x93\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff~\xff%\x00')
144, -14773, 3, 2,                 385, 403, 841,                -4, -24, 0,                -81, -133, 48,                bytearray(b'K\xc6\x81\x01\x93\x01I\x03\xfc\xff\xe8\xff\x00\x00\xaf\xff{\xff0\x00')
145, -14767, 3, 2,                 383, 403, 843,                -4, -25, 0,                -79, -138, 33,                bytearray(b'Q\xc6\x7f\x01\x93\x01K\x03\xfc\xff\xe7\xff\x00\x00\xb1\xffv\xff!\x00')
146, -14761, 3, 2,                 384, 403, 840,                -4, -25, 0,                -88, -123, 42,                bytearray(b'W\xc6\x80\x01\x93\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x85\xff*\x00')
147, -14754, 3, 2,                 386, 405, 840,                -4, -25, 0,                -84, -121, 36,                bytearray(b'^\xc6\x82\x01\x95\x01H\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x87\xff$\x00')
148, -14748, 3, 2,                 385, 403, 841,                -4, -25, 0,                -82, -132, 46,                bytearray(b'd\xc6\x81\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xae\xff|\xff.\x00')
149, -14742, 3, 2,                 383, 403, 842,                -4, -25, 0,                -84, -129, 43,                bytearray(b'j\xc6\x7f\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x7f\xff+\x00')
150, -14736, 3, 2,                 385, 404, 840,                -4, -25, 0,                -84, -129, 33,                bytearray(b'p\xc6\x81\x01\x94\x01H\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x7f\xff!\x00')
151, -14729, 3, 2,                 385, 402, 841,                -4, -25, 0,                -78, -129, 48,                bytearray(b'w\xc6\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xb2\xff\x7f\xff0\x00')
152, -14723, 3, 2,                 384, 403, 841,                -3, -25, 0,                -84, -127, 39,                bytearray(b"}\xc6\x80\x01\x93\x01I\x03\xfd\xff\xe7\xff\x00\x00\xac\xff\x81\xff\'\x00")
153, -14717, 3, 2,                 384, 404, 842,                -4, -25, 0,                -82, -126, 42,                bytearray(b'\x83\xc6\x80\x01\x94\x01J\x03\xfc\xff\xe7\xff\x00\x00\xae\xff\x82\xff*\x00')
154, -14711, 3, 2,                 384, 402, 842,                -4, -25, 0,                -88, -132, 42,                bytearray(b'\x89\xc6\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff|\xff*\x00')
155, -14704, 3, 2,                 385, 404, 840,                -3, -25, 0,                -82, -127, 43,                bytearray(b'\x90\xc6\x81\x01\x94\x01H\x03\xfd\xff\xe7\xff\x00\x00\xae\xff\x81\xff+\x00')
156, -14698, 3, 2,                 385, 403, 841,                -4, -25, 0,                -88, -129, 48,                bytearray(b'\x96\xc6\x81\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x7f\xff0\x00')
157, -14692, 3, 2,                 386, 403, 841,                -4, -25, 0,                -81, -132, 45,                bytearray(b'\x9c\xc6\x82\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xaf\xff|\xff-\x00')
158, -14686, 3, 2,                 384, 405, 841,                -3, -25, 0,                -85, -132, 48,                bytearray(b'\xa2\xc6\x80\x01\x95\x01I\x03\xfd\xff\xe7\xff\x00\x00\xab\xff|\xff0\x00')
159, -14679, 3, 2,                 384, 406, 841,                -3, -25, 0,                -82, -120, 40,                bytearray(b'\xa9\xc6\x80\x01\x96\x01I\x03\xfd\xff\xe7\xff\x00\x00\xae\xff\x88\xff(\x00')
