timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
31230, 975, -279, 76, 2, -2, -2, 622, -490, -285
31237, 1028, -277, 51, -21, -48, 31, 621, -469, -283
31243, 1000, -281, 36, 26, -45, 67, 613, -450, -288
31249, 932, -295, 87, 58, -26, 63, 606, -436, -294
31255, 974, -316, 147, -4, -25, 47, 601, -420, -304
31262, 987, -284, 38, -45, -60, 44, 618, -405, -291
31268, 983, -319, 92, 20, -7, 50, 601, -381, -295
31274, 1008, -336, 132, -37, -23, 65, 609, -348, -304
31280, 996, -314, 38, -47, -18, 88, 616, -309, -301
31286, 1000, -333, 95, 5, -1, 114, 606, -273, -309
31293, 960, -334, 73, -21, -17, 130, 595, -217, -303
31299, 965, -336, 84, 11, 19, 118, 565, -175, -304
31305, 953, -351, 110, -28, -25, 140, 538, -136, -304
31312, 906, -340, 42, -16, -7, 130, 513, -97, -295
31318, 950, -367, 105, 32, 41, 111, 487, -81, -306
31324, 906, -368, 77, -32, -20, 133, 459, -57, -292
31330, 906, -377, 50, 28, 24, 116, 427, -37, -294
31336, 919, -403, 137, 7, -11, 127, 402, -25, -280
31343, 891, -401, 58, -26, -28, 126, 387, -16, -285
31349, 927, -430, 109, 44, 13, 100, 355, -21, -268
31355, 945, -439, 159, -26, -44, 133, 336, -13, -267
31361, 864, -429, 62, -24, -18, 102, 321, 1, -267
31368, 911, -457, 111, 27, 30, 87, 304, -4, -262
31374, 911, -449, 120, -20, -2, 108, 279, 10, -262
31380, 886, -459, 64, -2, 11, 93, 258, 10, -262
31386, 935, -488, 139, -1, -15, 117, 247, 18, -256
31393, 866, -467, 48, -38, -39, 125, 225, 7, -244
31399, 932, -495, 106, 49, 23, 111, 201, 9, -243
31405, 846, -496, 120, -22, -60, 168, 186, -6, -255
31411, 867, -503, 117, 35, 19, 109, 150, -9, -241
31418, 855, -513, 137, -21, -37, 135, 142, -33, -238
31424, 816, -500, 63, 26, 23, 117, 115, -34, -234
31430, 843, -531, 153, 49, 24, 98, 102, -45, -237
31437, 832, -532, 102, -23, -11, 95, 94, -54, -228
31443, 854, -559, 112, 49, 40, 84, 76, -63, -229
31449, 841, -570, 172, -5, 4, 139, 70, -78, -222
31455, 819, -554, 81, -28, -9, 99, 66, -99, -219
31461, 893, -592, 193, 32, 35, 121, 51, -102, -226
31468, 793, -568, 168, -66, -74, 164, 48, -115, -210
31474, 738, -564, 65, -15, -30, 122, 48, -129, -201
31480, 837, -614, 189, 2, -14, 120, 45, -142, -180
31487, 736, -594, 90, -67, -62, 126, 37, -154, -172
31493, 813, -612, 133, 29, 35, 98, 52, -160, -163
31499, 748, -612, 168, -60, -91, 154, 39, -181, -154
31505, 669, -594, 44, -29, -21, 79, 51, -181, -139
31511, 779, -621, 188, 19, -18, 76, 48, -192, -132
31518, 609, -588, 56, -67, -137, 74, 49, -202, -135
31524, 716, -618, 116, 84, 28, -41, 45, -210, -139
31530, 687, -603, 171, 15, -11, 5, 45, -202, -150
31536, 654, -598, 63, 79, 69, -147, 30, -199, -151
31543, 779, -613, 226, 8, -30, -109, 31, -184, -165
31549, 655, -589, 46, -20, -50, -157, 36, -175, -180
31555, 884, -629, 233, 86, 46, -181, 36, -147, -186
31562, 712, -556, 82, -88, -131, -119, 43, -139, -196
31568, 845, -599, 118, 103, 54, -212, 51, -115, -210
31574, 846, -581, 230, -37, -85, -127, 61, -102, -219
31580, 744, -531, 5, 4, 21, -212, 70, -81, -217
31586, 967, -586, 302, 86, 20, -167, 79, -61, -234
31593, 790, -509, 94, -134, -154, -105, 91, -43, -228
31599, 850, -513, 48, 65, 37, -193, 117, -31, -241
31605, 919, -546, 242, -21, -98, -112, 133, -16, -237
31612, 834, -495, 64, -63, -86, -120, 157, -3, -243
31618, 931, -505, 198, 20, -31, -110, 166, -3, -240
31624, 827, -475, 104, -65, -88, -95, 199, 13, -238
31630, 943, -494, 144, 42, 14, -129, 229, 19, -235
31637, 876, -477, 147, -82, -128, -67, 253, 25, -240
31643, 838, -448, 38, -24, -42, -119, 271, 28, -234
31649, 958, -468, 190, 48, 9, -122, 297, 31, -228
31655, 877, -435, 61, -53, -62, -95, 328, 49, -234
31661, 934, -449, 117, 41, -6, -106, 345, 43, -238
31668, 905, -447, 158, -39, -80, -74, 369, 34, -231
31674, 891, -415, 51, -29, -40, -93, 394, 34, -234
31680, 959, -431, 185, 2, -57, -65, 400, 33, -241
31687, 847, -395, 42, -58, -86, -77, 433, 22, -232
31693, 956, -414, 119, 43, -7, -116, 450, 21, -234
31699, 927, -406, 118, -32, -68, -70, 471, 10, -238
