timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-8171, 243, 98, 978, -4, -23, 0, -343, 115, -37
-8165, 246, 99, 964, 0, -29, 0, -337, 115, -48
-8158, 254, 104, 976, -1, -29, 0, -346, 114, -46
-8152, 249, 104, 981, -5, -24, -2, -340, 112, -42
-8146, 251, 107, 988, -1, -26, -1, -331, 108, -42
-8140, 252, 105, 976, 0, -29, 0, -334, 117, -43
-8133, 255, 105, 977, -2, -28, 0, -348, 120, -34
-8127, 251, 102, 979, -2, -27, 0, -334, 123, -40
-8121, 248, 104, 977, 0, -29, 0, -330, 111, -48
-8115, 250, 107, 978, -2, -28, -1, -342, 114, -40
-8108, 254, 103, 977, -3, -28, 0, -342, 112, -45
