timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-30228,948,-173,-307,67,107,95,-85,-436,700
-30222,962,-187,-307,69,130,116,-78,-445,684
-30216,990,-216,-284,75,134,160,-67,-447,684
-30210,1001,-230,-275,74,85,200,-69,-451,670
-30203,997,-257,-252,89,84,219,-55,-451,670
-30197,960,-252,-219,89,2,228,-33,-457,669
-30191,1018,-284,-296,121,129,258,-37,-445,666
-30185,1011,-288,-191,108,-26,294,-19,-447,661
-30178,978,-348,-238,67,-12,277,-4,-435,661
-30172,1005,-353,-235,63,18,292,10,-435,660
-30166,937,-376,-162,55,-39,300,18,-429,649
-30160,919,-386,-193,51,-44,310,28,-426,661
-30153,804,-408,-126,71,11,325,42,-418,649
-30147,782,-413,-196,64,39,275,46,-415,649
-30141,725,-420,-116,39,-31,254,46,-414,658
-30135,722,-446,-155,22,30,161,63,-405,657
-30128,882,-494,-100,-18,-5,90,67,-417,651
-30122,931,-542,-182,-76,-126,51,69,-408,648
-30116,907,-508,-212,-9,20,151,66,-409,654
-30110,967,-547,-240,5,-30,168,60,-396,648
-30103,905,-540,-223,26,0,194,78,-399,652
-30097,918,-563,-221,33,-46,227,87,-390,649
-30091,902,-554,-218,89,64,323,88,-382,643
-30085,866,-603,-170,91,5,312,102,-390,640
-30078,809,-617,-225,46,-39,279,111,-378,642
-30072,780,-621,-135,51,-24,350,124,-372,639
-30066,696,-626,-165,37,-44,349,138,-364,637
-30060,668,-628,-108,41,-67,310,138,-354,637
-30053,565,-685,-128,32,-58,283,144,-340,639
-30047,475,-648,-80,42,6,236,157,-340,634
-30041,390,-646,-86,-23,-81,74,154,-339,636
-30035,410,-633,-112,-52,-81,-49,157,-334,642
-30028,461,-644,-131,-44,-54,-140,145,-340,636
-30022,531,-667,-165,-42,-8,-186,142,-337,645
-30016,668,-658,-102,-35,30,-238,136,-343,642
-30010,770,-671,-224,-67,-37,-282,132,-349,649
-30003,849,-671,-167,-68,-52,-239,124,-364,646
-29997,844,-658,-242,-26,32,-204,126,-372,646
-29991,818,-659,-163,-6,40,-152,114,-367,645
-29985,773,-620,-157,-16,19,-154,118,-378,649
-29978,725,-596,-137,-15,23,-164,105,-388,643
-29972,729,-570,-122,-25,-4,-191,96,-384,646
-29966,724,-554,-144,-59,-102,-225,100,-396,645
-29960,736,-533,-167,-68,-111,-254,93,-391,646
-29953,744,-512,-191,-74,-105,-291,78,-399,657
-29947,820,-493,-208,-68,-7,-324,69,-402,655
-29941,885,-486,-190,-77,-33,-315,60,-417,654
-29935,975,-480,-233,-50,53,-309,43,-412,654
-29928,996,-472,-185,-60,-23,-263,43,-418,655
-29922,1081,-463,-243,-51,-16,-206,33,-420,660
-29916,1015,-453,-214,-37,-2,-140,25,-435,658
-29910,974,-429,-199,-30,-37,-97,16,-433,652
-29903,910,-409,-177,-21,-11,-78,28,-441,657
-29897,862,-382,-186,-42,-103,-98,13,-436,661
-29891,779,-358,-167,-44,-95,-91,12,-432,658
-29885,773,-337,-189,-46,-69,-147,13,-435,660
-29878,792,-331,-189,-42,-21,-184,9,-432,663
-29872,833,-319,-184,-67,-42,-244,-7,-439,669
-29866,933,-302,-209,-95,-72,-296,-19,-444,661
-29860,957,-296,-233,-98,-80,-315,-33,-447,666
-29853,1067,-274,-279,-91,-89,-338,-51,-450,669
-29847,1102,-255,-267,-79,-137,-282,-51,-447,672
-29841,1110,-241,-303,-72,-165,-245,-73,-451,676
-29835,956,-191,-243,-58,-134,-144,-76,-450,672
-29828,993,-199,-298,-38,-49,-138,-75,-451,681
-29822,941,-162,-244,-49,-86,-103,-79,-445,691
-29816,1011,-180,-292,-77,-168,-102,-82,-445,684
-29810,1009,-178,-298,-93,-201,-35,-93,-447,697
-29803,935,-154,-326,-92,-219,-7,-97,-436,702
