timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
23801, 251, 104, 977, -2, -30, 0, -334, 109, -36
23808, 252, 96, 973, -2, -30, 0, -339, 111, -28
23814, 254, 107, 980, 2, -28, 0, -337, 106, -34
23820, 254, 107, 979, -3, -28, -1, -324, 102, -31
23826, 248, 100, 974, -4, -28, 0, -334, 109, -33
23833, 251, 105, 983, -2, -25, -1, -334, 111, -27
23839, 255, 105, 982, -3, -25, -2, -339, 111, -28
23845, 252, 103, 982, -4, -25, -1, -333, 99, -30
23851, 247, 106, 978, -2, -28, 0, -334, 115, -21
23858, 250, 106, 978, 0, -30, 0, -342, 105, -27
23864, 254, 102, 977, -2, -29, 0, -331, 106, -27
23870, 253, 102, 975, 0, -29, 0, -334, 111, -34
23876, 251, 104, 977, -1, -28, 0, -327, 111, -34
23883, 249, 106, 977, -2, -28, 0, -333, 105, -27
23889, 250, 106, 977, -1, -28, 0, -333, 105, -31
23895, 253, 102, 976, -4, -27, -1, -334, 109, -27
23901, 253, 99, 977, -1, -28, 0, -348, 96, -31
23908, 249, 108, 977, 0, -28, 0, -343, 111, -33
