timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
26059,-944,0,259,-7,-35,-5,-124,285,84
26065,-955,0,258,-3,-31,3,-118,283,78
26072,-958,2,263,-4,-43,2,-115,288,84
26078,-971,9,265,-4,-31,-2,-121,283,85
26084,-952,2,270,-5,-29,-6,-124,291,76
26090,-971,8,260,-3,-18,-8,-123,282,73
26097,-969,3,271,-8,-23,-18,-123,286,79
26103,-1031,7,273,-5,6,-62,-121,279,78
26109,-1026,0,277,-18,-7,-121,-123,285,79
26115,-1041,1,247,-22,-23,-160,-109,282,73
26122,-1036,-8,246,-7,21,-219,-105,280,73
26128,-1017,-37,273,-31,-60,-310,-102,282,70
26134,-1075,-60,286,-48,-95,-389,-90,280,70
26140,-1071,-79,284,-42,-5,-459,-72,270,72
26147,-1058,-114,315,-66,-34,-562,-55,277,76
26153,-1002,-160,293,-92,26,-655,-33,262,79
26159,-967,-202,274,-97,22,-722,-21,250,82
26165,-902,-264,260,-96,63,-751,22,246,82
26172,-819,-341,236,-99,56,-753,37,234,78
26178,-795,-420,226,-86,58,-726,70,225,88
26184,-734,-480,190,-83,25,-685,90,210,87
26190,-725,-530,198,-68,4,-639,100,198,88
26197,-722,-575,191,-60,-21,-600,115,183,96
26203,-717,-605,206,-67,-90,-600,130,162,90
26209,-745,-635,214,-72,-50,-614,147,147,91
26215,-679,-681,206,-77,-56,-647,156,121,91
26222,-639,-708,213,-60,46,-672,171,114,94
26228,-549,-755,206,-50,85,-689,190,93,97
26234,-514,-772,196,-67,21,-699,198,79,96
26240,-434,-819,194,-67,24,-696,217,61,106
26247,-390,-854,192,-88,-14,-693,232,34,105
26253,-328,-877,189,-85,24,-687,220,1,109
26259,-296,-886,172,-101,-31,-694,241,-27,103
26265,-254,-905,170,-113,-54,-700,249,-43,112
26272,-132,-931,143,-179,-274,-750,249,-76,108
26278,-134,-928,111,-267,-470,-788,253,-118,126
26284,-56,-930,99,-233,-242,-760,258,-139,136
26290,29,-945,66,-177,-58,-747,258,-171,144
26297,175,-942,59,-116,29,-708,250,-201,138
26303,255,-958,69,-100,-9,-651,249,-222,139
26309,308,-980,75,-91,29,-567,240,-244,142
26315,402,-976,41,-106,-74,-490,235,-253,151
26322,429,-990,39,-116,-183,-348,235,-277,145
26328,468,-979,15,-73,-25,-207,231,-298,154
26334,500,-978,1,-32,3,-66,229,-285,154
26340,466,-969,3,3,-3,77,229,-285,157
26347,433,-981,22,26,-8,217,231,-292,157
26353,408,-981,31,38,-37,320,234,-273,156
26359,347,-972,40,57,-32,422,235,-264,148
26365,282,-963,25,76,-11,497,238,-241,145
26372,214,-961,31,102,-37,555,252,-225,145
26378,162,-955,34,125,-69,586,255,-210,144
26384,107,-960,61,157,-59,620,255,-180,136
26390,61,-964,80,185,-11,667,265,-166,136
26397,6,-950,103,220,77,744,262,-141,127
26403,-39,-937,137,240,182,830,258,-108,114
26409,-76,-906,150,227,168,907,249,-72,106
26415,-151,-869,157,203,28,968,237,-36,111
26422,-353,-793,185,143,-198,998,229,4,102
26428,-446,-778,241,135,-194,994,226,33,96
26434,-569,-733,263,131,-144,941,205,55,94
26440,-637,-703,261,124,-41,904,187,87,82
26447,-663,-658,270,86,-51,863,171,109,75
26453,-761,-562,265,72,-18,821,144,136,87
26459,-757,-561,245,77,50,767,129,159,79
26465,-845,-516,242,64,-40,705,105,183,81
26472,-888,-475,230,68,44,639,97,195,84
26478,-876,-440,229,25,-72,576,78,210,85
26484,-897,-401,233,41,-4,522,60,226,85
26490,-924,-360,215,63,-3,486,40,234,84
26497,-917,-342,222,81,0,436,19,246,87
26503,-934,-305,235,58,-113,405,9,249,85
26509,-944,-281,230,72,-48,388,-4,255,69
26515,-962,-248,252,71,-131,352,-12,252,79
26522,-975,-223,274,72,-56,305,-30,258,79
26528,-989,-197,294,61,-50,259,-27,253,64
26534,-979,-190,290,60,-7,223,-42,262,70
26540,-946,-179,292,46,16,204,-55,265,67
26547,-913,-150,263,34,-16,221,-58,274,69
26553,-946,-142,277,35,2,221,-70,276,75
26559,-959,-121,256,23,0,229,-78,271,75
26565,-959,-98,256,25,8,221,-79,283,76
26572,-972,-74,251,18,-56,186,-85,289,75
26578,-958,-55,229,30,-41,190,-100,280,82
26584,-930,-52,247,39,-91,188,-100,280,70
26590,-932,-32,252,46,-74,214,-111,280,75
26597,-1063,6,304,36,-178,140,-112,286,70
26603,-1123,13,337,9,-128,56,-124,271,58
