timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
-24835,962,-139,-268,-8,-25,0,-99,-462,685
-24828,963,-142,-269,-9,-36,1,-105,-450,687
-24822,955,-141,-277,-10,-39,1,-100,-450,685
-24816,955,-141,-278,-3,-23,1,-100,-462,685
-24810,961,-142,-271,-1,-18,1,-97,-444,694
-24803,957,-142,-274,-1,-18,2,-103,-454,687
-24797,960,-142,-275,-1,-21,-1,-99,-448,684
-24791,972,-136,-271,1,-23,2,-100,-453,675
-24785,955,-141,-300,7,-9,7,-97,-457,687
-24778,940,-142,-275,37,55,2,-96,-453,682
-24772,974,-155,-258,30,45,0,-99,-454,676
-24766,979,-145,-227,16,12,1,-96,-453,673
-24760,1014,-148,-269,7,-20,10,-88,-459,679
-24753,1021,-139,-242,6,-30,32,-99,-460,679
-24747,1040,-161,-310,8,6,79,-97,-465,681
-24741,992,-173,-256,65,106,198,-76,-459,670
-24735,1009,-208,-278,93,147,255,-67,-457,667
-24728,1041,-230,-218,97,124,283,-63,-466,661
-24722,1099,-263,-240,100,110,270,-52,-460,657
-24716,1037,-271,-206,119,70,350,-45,-465,651
-24710,960,-295,-176,151,200,364,-27,-450,637
-24703,962,-327,-122,93,60,284,-12,-469,634
-24697,952,-334,-130,2,-137,203,-3,-457,648
-24691,836,-330,-88,22,-112,231,10,-451,646
-24685,842,-367,-153,15,-66,165,15,-447,640
-24678,852,-374,-114,20,2,203,15,-429,648
-24672,865,-387,-173,14,7,144,31,-433,636
-24666,935,-440,-155,0,-28,127,33,-439,645
-24660,956,-432,-166,-24,-112,146,30,-424,643
-24653,931,-465,-212,-31,-74,139,34,-424,649
-24647,939,-440,-144,-14,-49,196,43,-415,646
-24641,941,-471,-176,-4,-59,212,54,-420,649
-24635,907,-488,-157,-11,-39,221,61,-408,648
-24628,909,-507,-191,-16,-114,226,63,-409,651
-24622,862,-493,-276,5,-94,253,60,-405,652
-24616,821,-518,-243,35,-76,261,78,-397,646
-24610,807,-537,-180,28,-178,273,79,-388,660
-24603,671,-540,-207,63,10,282,84,-376,657
-24597,696,-560,-181,55,-16,223,102,-372,643
-24591,754,-589,-161,44,-53,177,103,-376,649
-24585,647,-610,-174,21,-135,161,108,-360,660
-24578,624,-616,-186,53,75,170,114,-364,655
-24572,587,-625,-126,30,58,83,121,-361,654
-24566,610,-618,-116,-26,-55,-23,115,-357,655
-24560,637,-593,-178,-45,-67,-76,121,-363,643
-24553,692,-620,-157,-46,-47,-119,123,-366,648
-24547,757,-631,-161,-37,-16,-98,114,-367,646
-24541,748,-611,-224,-40,39,-126,109,-367,649
-24535,759,-610,-170,-39,-22,-136,109,-370,651
-24528,712,-591,-186,-46,23,-126,106,-369,648
-24522,657,-545,-161,-52,39,-210,90,-382,649
-24516,704,-527,-146,-42,79,-245,90,-393,648
-24510,704,-501,-143,-80,-51,-329,76,-388,652
-24503,793,-492,-170,-102,-52,-386,63,-397,657
-24497,856,-462,-202,-111,-18,-373,52,-412,655
-24491,920,-449,-212,-105,-32,-401,30,-418,660
-24485,971,-424,-184,-138,-126,-390,21,-426,661
-24478,980,-398,-265,-110,-76,-334,12,-430,660
-24472,1023,-371,-265,-65,11,-253,1,-432,666
-24466,1024,-365,-252,-37,16,-198,-13,-447,663
-24460,1044,-350,-271,-49,-73,-199,-13,-435,670
-24453,1012,-337,-257,-46,-116,-127,-22,-436,667
-24447,902,-311,-237,-30,-107,-107,-22,-436,672
-24441,883,-291,-221,-23,-63,-105,-31,-432,672
-24435,858,-283,-225,-10,-46,-99,-36,-435,672
-24428,831,-274,-238,-25,-36,-156,-36,-436,670
-24422,810,-244,-214,-63,-125,-220,-45,-442,687
-24416,832,-227,-238,-70,-75,-268,-48,-447,682
-24410,866,-204,-258,-55,4,-297,-72,-453,684
-24403,988,-194,-285,-61,-23,-343,-81,-456,687
-24397,1189,-205,-290,-77,-60,-363,-96,-457,687
-24391,1582,-212,-340,-12,-37,-98,-102,-457,684
-24385,964,-151,-252,-9,-101,87,-99,-448,687
-24378,646,-91,-240,-30,-42,-44,-103,-454,688
-24372,978,-138,-307,-4,3,-85,-96,-448,687
-24366,1196,-170,-293,27,0,35,-97,-459,682
-24360,957,-157,-242,0,-45,63,-93,-454,682
-24353,905,-153,-265,-47,-111,-39,-105,-456,693
