timestamp,ACC X,ACC Y,ACC Z,GYR X,GYR Y,GYR Z,MAG X,MAG Y,MAG Z
12942,1003,-5,103,-8,-18,2,-151,-541,507
12948,1005,-3,103,-8,-16,2,-163,-549,505
12954,1006,-3,104,-7,-16,3,-154,-549,516
12961,1004,-3,104,-7,-16,2,-157,-544,501
12967,1004,-4,104,-8,-17,3,-156,-547,501
12973,1005,-4,105,-7,-17,2,-153,-546,513
12979,1006,-3,104,-9,-16,2,-165,-535,505
12986,1004,-4,104,-7,-15,2,-153,-550,505
12992,1005,-3,104,-8,-15,2,-154,-553,505
12998,1006,-3,108,-9,-20,4,-163,-544,507
13004,1011,2,110,-16,-41,4,-156,-544,516
13011,1012,1,77,-21,-43,-20,-154,-541,508
13017,1013,21,87,4,50,-57,-159,-544,507
13023,1025,29,130,51,128,-65,-162,-544,495
13029,1075,60,247,-11,-81,-184,-159,-541,502
13036,948,118,154,-142,-17,-242,-180,-544,505
13042,1116,77,375,-224,641,-129,-181,-552,489
13048,1133,70,78,-41,654,-76,-189,-549,462
13054,785,117,241,-217,450,-163,-195,-564,442
13061,900,177,177,-25,281,-480,-216,-558,424
13067,942,192,266,22,137,-479,-228,-556,421
13073,919,224,306,0,287,-385,-244,-550,414
13079,867,339,339,37,268,-472,-265,-553,394
13086,917,371,360,80,147,-527,-288,-546,384
13092,912,388,402,55,37,-566,-303,-546,387
13098,917,382,390,36,68,-575,-328,-529,379
13104,818,429,368,-7,58,-560,-355,-528,379
13111,848,432,330,-14,34,-586,-378,-525,385
13117,822,441,358,-27,-45,-534,-399,-507,388
13123,836,440,347,-24,-52,-478,-417,-493,385
13129,818,464,354,-38,-35,-401,-436,-486,385
13136,774,488,346,-24,68,-319,-456,-484,388
13142,793,501,404,-63,66,-252,-456,-471,381
13148,754,533,406,-83,37,-246,-460,-478,375
13154,752,550,434,-130,57,-170,-472,-468,375
13161,771,538,428,-121,17,-143,-483,-459,379
13167,733,512,460,-144,-16,-107,-483,-456,370
13173,720,504,414,-121,40,-90,-493,-453,367
13179,751,456,389,-70,-14,-106,-495,-460,364
13186,740,448,376,-23,-23,-120,-499,-448,352
13192,763,492,378,36,12,-95,-501,-448,355
13198,765,530,385,94,44,-38,-504,-442,364
13204,755,585,407,134,1,15,-507,-451,364
13211,736,613,408,146,-2,68,-501,-447,375
13217,714,601,424,97,20,142,-496,-438,372
13223,701,598,450,54,-16,170,-484,-453,373
13229,690,585,415,24,67,180,-484,-451,369
13236,640,589,420,0,-53,125,-475,-459,373
13242,685,583,419,-42,-32,104,-483,-459,372
13248,732,578,401,8,28,118,-472,-468,373
13254,772,503,405,-7,-102,135,-471,-472,366
13261,839,487,377,32,23,235,-454,-475,372
13267,831,454,352,62,-42,289,-450,-483,369
13273,854,422,354,62,-114,373,-442,-486,378
13279,845,411,378,64,-120,469,-424,-501,381
13286,801,430,371,36,-133,507,-405,-504,382
13292,725,468,369,3,-172,492,-379,-517,382
13298,752,466,332,4,-84,436,-357,-525,397
13304,831,442,349,28,-152,394,-349,-531,393
13311,943,354,296,23,-141,426,-331,-525,396
13317,929,328,330,79,-235,445,-315,-535,394
13323,893,332,258,5,-224,529,-292,-543,414
13329,921,310,273,13,-281,577,-270,-549,418
13336,941,270,237,51,-226,583,-252,-550,435
13342,941,229,276,21,-385,576,-225,-546,442
13348,1023,115,252,-51,-394,530,-207,-543,457
13354,812,202,278,9,-408,525,-192,-541,471
13361,1037,172,263,-50,-26,345,-160,-546,481
13367,1183,58,268,-15,-124,72,-157,-552,487
13373,1070,27,179,-65,-207,63,-150,-547,486
