cnt, time stamp, exercise, sample, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
604, 25496, 1, 6,                 384, 401, 841,                -4, -25, 0,                -91, -121, 25,                bytearray(b'\x98c\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x87\xff\x19\x00')
605, 25502, 1, 6,                 386, 402, 841,                -4, -25, 0,                -91, -117, 34,                bytearray(b'\x9ec\x82\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x8b\xff"\x00')
606, 25508, 1, 6,                 384, 401, 842,                -4, -25, 0,                -85, -114, 34,                bytearray(b'\xa4c\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x8e\xff"\x00')
607, 25514, 1, 6,                 383, 401, 843,                -4, -25, 0,                -91, -120, 37,                bytearray(b'\xaac\x7f\x01\x91\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x88\xff%\x00')
608, 25521, 1, 6,                 384, 402, 841,                -3, -25, 0,                -94, -117, 27,                bytearray(b'\xb1c\x80\x01\x92\x01I\x03\xfd\xff\xe7\xff\x00\x00\xa2\xff\x8b\xff\x1b\x00')
609, 25527, 1, 6,                 384, 401, 841,                -4, -25, 0,                -96, -109, 43,                bytearray(b'\xb7c\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x93\xff+\x00')
610, 25533, 1, 6,                 384, 401, 841,                -4, -25, 0,                -85, -112, 40,                bytearray(b'\xbdc\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x90\xff(\x00')
611, 25539, 1, 6,                 384, 401, 841,                -4, -25, 0,                -93, -120, 37,                bytearray(b'\xc3c\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x88\xff%\x00')
612, 25546, 1, 6,                 384, 402, 841,                -4, -25, 0,                -79, -123, 31,                bytearray(b'\xcac\x80\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xb1\xff\x85\xff\x1f\x00')
613, 25552, 1, 6,                 383, 402, 841,                -4, -25, 0,                -93, -118, 31,                bytearray(b'\xd0c\x7f\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8a\xff\x1f\x00')
614, 25558, 1, 6,                 384, 401, 841,                -3, -25, 0,                -94, -111, 37,                bytearray(b'\xd6c\x80\x01\x91\x01I\x03\xfd\xff\xe7\xff\x00\x00\xa2\xff\x91\xff%\x00')
615, 25564, 1, 6,                 384, 401, 841,                -4, -25, 0,                -94, -117, 39,                bytearray(b"\xdcc\x80\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x8b\xff\'\x00")
616, 25571, 1, 6,                 383, 401, 842,                -4, -25, 0,                -97, -112, 34,                bytearray(b'\xe3c\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x90\xff"\x00')
617, 25577, 1, 6,                 384, 402, 841,                -4, -25, 0,                -93, -120, 37,                bytearray(b'\xe9c\x80\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x88\xff%\x00')
618, 25583, 1, 6,                 384, 401, 842,                -4, -25, 0,                -90, -121, 34,                bytearray(b'\xefc\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x87\xff"\x00')
619, 25589, 1, 6,                 384, 401, 842,                -4, -25, 0,                -94, -111, 31,                bytearray(b'\xf5c\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x91\xff\x1f\x00')
620, 25596, 1, 6,                 383, 402, 841,                -4, -25, 0,                -93, -117, 39,                bytearray(b"\xfcc\x7f\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8b\xff\'\x00")
621, 25602, 1, 6,                 384, 403, 841,                -4, -25, 0,                -87, -118, 39,                bytearray(b"\x02d\x80\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8a\xff\'\x00")
622, 25608, 1, 6,                 385, 401, 841,                -4, -25, 0,                -85, -111, 30,                bytearray(b'\x08d\x81\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x91\xff\x1e\x00')
623, 25614, 1, 6,                 384, 402, 843,                -3, -25, 0,                -99, -126, 33,                bytearray(b'\x0ed\x80\x01\x92\x01K\x03\xfd\xff\xe7\xff\x00\x00\x9d\xff\x82\xff!\x00')
624, 25621, 1, 6,                 383, 402, 842,                -4, -25, 0,                -91, -111, 37,                bytearray(b'\x15d\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x91\xff%\x00')
625, 25627, 1, 6,                 385, 401, 840,                -4, -25, 0,                -79, -112, 36,                bytearray(b'\x1bd\x81\x01\x91\x01H\x03\xfc\xff\xe7\xff\x00\x00\xb1\xff\x90\xff$\x00')
626, 25633, 1, 6,                 383, 402, 842,                -5, -25, 0,                -99, -115, 31,                bytearray(b'!d\x7f\x01\x92\x01J\x03\xfb\xff\xe7\xff\x00\x00\x9d\xff\x8d\xff\x1f\x00')
627, 25639, 1, 6,                 383, 401, 842,                -4, -25, 0,                -96, -118, 43,                bytearray(b"\'d\x7f\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x8a\xff+\x00")
628, 25646, 1, 6,                 385, 401, 841,                -4, -25, 0,                -87, -115, 36,                bytearray(b'.d\x81\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x8d\xff$\x00')
629, 25652, 1, 6,                 383, 402, 842,                -4, -25, 0,                -84, -111, 37,                bytearray(b'4d\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x91\xff%\x00')
630, 25658, 1, 6,                 384, 401, 841,                -3, -25, 0,                -99, -109, 37,                bytearray(b':d\x80\x01\x91\x01I\x03\xfd\xff\xe7\xff\x00\x00\x9d\xff\x93\xff%\x00')
631, 25664, 1, 6,                 385, 402, 841,                -4, -25, 0,                -90, -111, 37,                bytearray(b'@d\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x91\xff%\x00')
632, 25671, 1, 6,                 383, 402, 842,                -4, -25, 0,                -96, -123, 36,                bytearray(b'Gd\x7f\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x85\xff$\x00')
633, 25677, 1, 6,                 384, 402, 841,                -4, -25, 0,                -87, -109, 31,                bytearray(b'Md\x80\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x93\xff\x1f\x00')
634, 25683, 1, 6,                 384, 401, 842,                -4, -25, 0,                -97, -115, 37,                bytearray(b'Sd\x80\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9f\xff\x8d\xff%\x00')
635, 25689, 1, 6,                 383, 402, 843,                -4, -25, 0,                -96, -103, 37,                bytearray(b'Yd\x7f\x01\x92\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x99\xff%\x00')
636, 25696, 1, 6,                 384, 402, 841,                -4, -25, 0,                -88, -117, 40,                bytearray(b'`d\x80\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x8b\xff(\x00')
