cnt, time stamp, exercise, sample,                 ACC X, ACC Y, ACC Z,                 GYR X, GYR Y, GYR Z,                 MAG X, MAG Y, MAG Z,                 raw
70, 26045, 1, 1                390, 405, 840,                -4, -25, 0,                -75, -118, 43,                bytearray(b'\xbde\x86\x01\x95\x01H\x03\xfc\xff\xe7\xff\x00\x00\xb5\xff\x8a\xff+\x00')
71, 26051, 1, 1                382, 398, 839,                -4, -24, 0,                -82, -127, 43,                bytearray(b'\xc3e~\x01\x8e\x01G\x03\xfc\xff\xe8\xff\x00\x00\xae\xff\x81\xff+\x00')
72, 26058, 1, 1                381, 406, 844,                -4, -25, 0,                -84, -130, 48,                bytearray(b'\xcae}\x01\x96\x01L\x03\xfc\xff\xe7\xff\x00\x00\xac\xff~\xff0\x00')
73, 26064, 1, 1                386, 409, 843,                -4, -26, 0,                -94, -123, 40,                bytearray(b'\xd0e\x82\x01\x99\x01K\x03\xfc\xff\xe6\xff\x00\x00\xa2\xff\x85\xff(\x00')
74, 26070, 1, 1                388, 401, 840,                -4, -25, 0,                -87, -136, 45,                bytearray(b'\xd6e\x84\x01\x91\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa9\xffx\xff-\x00')
75, 26076, 1, 1                388, 404, 840,                -4, -25, 0,                -91, -133, 45,                bytearray(b'\xdce\x84\x01\x94\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff{\xff-\x00')
76, 26083, 1, 1                383, 404, 843,                -4, -24, 0,                -85, -132, 42,                bytearray(b'\xe3e\x7f\x01\x94\x01K\x03\xfc\xff\xe8\xff\x00\x00\xab\xff|\xff*\x00')
77, 26089, 1, 1                384, 404, 841,                -4, -25, 0,                -78, -130, 40,                bytearray(b'\xe9e\x80\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xb2\xff~\xff(\x00')
78, 26095, 1, 1                384, 402, 842,                -4, -25, 0,                -90, -127, 39,                bytearray(b"\xefe\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x81\xff\'\x00")
79, 26101, 1, 1                385, 403, 841,                -4, -25, 0,                -85, -130, 46,                bytearray(b'\xf5e\x81\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xff~\xff.\x00')
80, 26108, 1, 1                388, 404, 839,                -4, -25, 0,                -87, -120, 40,                bytearray(b'\xfce\x84\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x88\xff(\x00')
81, 26114, 1, 1                384, 405, 842,                -4, -25, 0,                -88, -127, 43,                bytearray(b'\x02f\x80\x01\x95\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x81\xff+\x00')
82, 26120, 1, 1                381, 403, 843,                -4, -25, 0,                -90, -133, 39,                bytearray(b"\x08f}\x01\x93\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff{\xff\'\x00")
83, 26126, 1, 1                386, 404, 840,                -3, -26, 0,                -84, -127, 39,                bytearray(b"\x0ef\x82\x01\x94\x01H\x03\xfd\xff\xe6\xff\x00\x00\xac\xff\x81\xff\'\x00")
84, 26133, 1, 1                387, 404, 837,                -3, -26, 0,                -93, -121, 45,                bytearray(b'\x15f\x83\x01\x94\x01E\x03\xfd\xff\xe6\xff\x00\x00\xa3\xff\x87\xff-\x00')
94, 26195, 1, 2                385, 406, 842,                -4, -24, 0,                -82, -126, 43,                bytearray(b'Sf\x81\x01\x96\x01J\x03\xfc\xff\xe8\xff\x00\x00\xae\xff\x82\xff+\x00')
95, 26201, 1, 2                381, 402, 844,                -5, -24, 0,                -79, -130, 42,                bytearray(b'Yf}\x01\x92\x01L\x03\xfb\xff\xe8\xff\x00\x00\xb1\xff~\xff*\x00')
96, 26208, 1, 2                386, 403, 839,                -4, -28, 0,                -90, -130, 37,                bytearray(b'`f\x82\x01\x93\x01G\x03\xfc\xff\xe4\xff\x00\x00\xa6\xff~\xff%\x00')
97, 26214, 1, 2                388, 408, 841,                -4, -26, 0,                -90, -127, 39,                bytearray(b"ff\x84\x01\x98\x01I\x03\xfc\xff\xe6\xff\x00\x00\xa6\xff\x81\xff\'\x00")
98, 26220, 1, 2                386, 399, 840,                -5, -25, 1,                -97, -124, 40,                bytearray(b'lf\x82\x01\x8f\x01H\x03\xfb\xff\xe7\xff\x01\x00\x9f\xff\x84\xff(\x00')
99, 26226, 1, 2                386, 401, 842,                -3, -25, 0,                -87, -123, 49,                bytearray(b'rf\x82\x01\x91\x01J\x03\xfd\xff\xe7\xff\x00\x00\xa9\xff\x85\xff1\x00')
100, 26233, 1, 2                381, 407, 841,                -3, -25, 0,                -79, -130, 45,                bytearray(b'yf}\x01\x97\x01I\x03\xfd\xff\xe7\xff\x00\x00\xb1\xff~\xff-\x00')
101, 26239, 1, 2                386, 407, 839,                -5, -26, 0,                -85, -130, 40,                bytearray(b'\x7ff\x82\x01\x97\x01G\x03\xfb\xff\xe6\xff\x00\x00\xab\xff~\xff(\x00')
102, 26245, 1, 2                389, 400, 841,                -4, -25, 0,                -96, -129, 45,                bytearray(b'\x85f\x85\x01\x90\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x7f\xff-\x00')
